item_type,holding_cost,asl,item_code,orig_item,penalty_cost
Raw Material,0.0,87,1425,1425,0.0
Raw Material,0.0,122,3792,3792,0.0
Raw Material,0.0,122,3792,3792,0.0
Raw Material,0.0,122,3792,3792,0.0
Raw Material,0.0,122,3792,3792,0.0
Raw Material,0.0,91,1785,1785,0.0
Raw Material,0.0,91,1785,1785,0.0
Raw Material,0.0,91,1785,1785,0.0
Raw Material,0.0,120,1926,1926,0.0
Raw Material,0.0,120,1926,1926,0.0
Raw Material,0.0,120,1926,1926,0.0
Raw Material,0.0,122,1428,1428,0.0
Raw Material,0.0,47,2347,2347,0.0
Raw Material,0.0,122,2857,2857,0.0
Raw Material,0.0,360,3796,3796,0.0
Raw Material,0.0,174,2727,2727,0.0
Raw Material,0.0,174,2727,2727,0.0
Raw Material,0.0,62,680,680,0.0
Order Only,0.0,30,42,42,0.0
Raw Material,0.0,122,1085,1085,0.0
Raw Material,0.0,122,1085,1085,0.0
Raw Material,0.0,122,1085,1085,0.0
Raw Material,0.0,122,2245,2245,0.0
Order Only,0.0,30,140,140,0.0
Order Only,0.0,30,44,44,0.0
Order Only,0.0,30,142,142,0.0
Raw Material,0.0,360,3581,3581,0.0
Raw Material,0.0,122,3769,3769,0.0
Raw Material,0.0,58,2446,2446,0.0
Raw Material,0.0,58,2446,2446,0.0
Raw Material,0.0,58,2446,2446,0.0
Raw Material,0.0,58,2446,2446,0.0
Raw Material,0.0,360,3457,3457,0.0
Raw Material,0.0,360,3457,3457,0.0
Raw Material,0.0,360,3457,3457,0.0
Raw Material,0.0,360,3457,3457,0.0
Raw Material,0.0,92,1343,1343,0.0
Raw Material,0.0,92,1343,1343,0.0
Raw Material,0.0,92,1343,1343,0.0
Raw Material,0.0,92,1343,1343,0.0
Raw Material,0.0,92,2237,2237,0.0
Raw Material,0.0,122,2909,2909,0.0
Raw Material,0.0,122,2909,2909,0.0
Raw Material,0.0,92,1462,1462,0.0
Raw Material,0.0,92,1462,1462,0.0
Raw Material,0.0,44,2314,2314,0.0
Raw Material,0.0,92,1387,1387,0.0
Raw Material,0.0,92,1387,1387,0.0
Raw Material,0.0,92,1387,1387,0.0
Raw Material,0.0,92,1387,1387,0.0
Raw Material,0.0,92,1572,1572,0.0
Raw Material,0.0,92,1572,1572,0.0
Raw Material,0.0,92,1572,1572,0.0
Raw Material,0.0,92,1572,1572,0.0
Raw Material,0.0,360,2591,2591,0.0
Raw Material,0.0,360,2591,2591,0.0
Raw Material,0.0,360,2591,2591,0.0
Raw Material,0.0,182,3362,3362,0.0
Order Only,0.001,30,3943,3943,1.0
Raw Material,0.0,92,909,909,0.0
Raw Material,0.0,92,909,909,0.0
Raw Material,0.0,92,909,909,0.0
Raw Material,0.0,92,909,909,0.0
Raw Material,0.0,121,1786,1786,0.0
Raw Material,0.0,32,3371,3371,0.0
Raw Material,0.0,32,3371,3371,0.0
Raw Material,0.0,32,3371,3371,0.0
Raw Material,0.0,32,3371,3371,0.0
Raw Material,0.0,100,2165,2165,0.0
Type4 Component,0.001,30,102,102,1.0
Raw Material,0.0,122,2805,2805,0.0
Raw Material,0.0,92,1381,1381,0.0
Raw Material,0.0,92,1381,1381,0.0
Raw Material,0.0,92,1381,1381,0.0
Raw Material,0.0,92,1381,1381,0.0
Raw Material,0.0,92,89,89,0.0
Raw Material,0.0,114,2026,2026,0.0
Raw Material,0.0,92,1383,1383,0.0
Raw Material,0.0,122,1574,1574,0.0
Raw Material,0.0,122,1574,1574,0.0
Raw Material,0.0,122,1574,1574,0.0
Raw Material,0.0,92,1384,1384,0.0
Raw Material,0.0,92,1384,1384,0.0
Raw Material,0.0,92,1384,1384,0.0
Raw Material,0.0,92,1384,1384,0.0
Raw Material,0.0,92,1449,1449,0.0
Raw Material,0.0,92,1449,1449,0.0
Raw Material,0.0,92,1449,1449,0.0
Raw Material,0.0,122,1041,1041,0.0
Raw Material,0.0,169,2806,2806,0.0
Raw Material,0.0,92,1454,1454,0.0
Raw Material,0.0,92,1454,1454,0.0
Raw Material,0.0,92,1454,1454,0.0
Raw Material,0.0,92,1454,1454,0.0
Raw Material,0.0,80,1589,1589,0.0
Raw Material,0.0,360,2793,2793,0.0
Raw Material,0.0,92,1388,1388,0.0
Raw Material,0.0,122,1393,1393,0.0
Raw Material,0.0,143,3417,3417,0.0
Order Only,0.003,30,586,586,3.0
Raw Material,0.0,121,1838,1838,0.0
Raw Material,0.0,121,1840,1840,0.0
Raw Material,0.0,121,1840,1840,0.0
Raw Material,0.0,121,1840,1840,0.0
Raw Material,0.0,121,1840,1840,0.0
Raw Material,0.0,360,3349,3349,0.0
Raw Material,0.0,57,2476,2476,0.0
Raw Material,0.0,122,3650,3650,0.0
Raw Material,0.0,122,3650,3650,0.0
Raw Material,0.0,122,3650,3650,0.0
Raw Material,0.0,37,3007,3007,0.0
Raw Material,0.0,122,2131,2131,0.0
Raw Material,0.0,122,2131,2131,0.0
Raw Material,0.0,92,3330,3330,0.0
Raw Material,0.0,42,3008,3008,0.0
Raw Material,0.0,42,3008,3008,0.0
Raw Material,0.0,360,3853,3853,0.0
Raw Material,0.0,37,3020,3020,0.0
Raw Material,0.0,120,1788,1788,0.0
Raw Material,0.0,120,1788,1788,0.0
Raw Material,0.0,120,1788,1788,0.0
Raw Material,0.0,167,3805,3805,0.0
Raw Material,0.0,167,3805,3805,0.0
Raw Material,0.0,92,1160,1160,0.0
Raw Material,0.0,92,1160,1160,0.0
Raw Material,0.0,92,1160,1160,0.0
Raw Material,0.0,114,1827,1827,0.0
Raw Material,0.0,32,3112,3112,0.0
Raw Material,0.0,44,2295,2295,0.0
Raw Material,0.0,44,2296,2296,0.0
Raw Material,0.0,58,2463,2463,0.0
Raw Material,0.0,58,2463,2463,0.0
Raw Material,0.0,58,2463,2463,0.0
Raw Material,0.0,38,2297,2297,0.0
Raw Material,0.0,120,1789,1789,0.0
Raw Material,0.0,120,1789,1789,0.0
Raw Material,0.0,120,1789,1789,0.0
Raw Material,0.0,58,2464,2464,0.0
Raw Material,0.0,58,2464,2464,0.0
Raw Material,0.0,58,2464,2464,0.0
Raw Material,0.0,38,2298,2298,0.0
Raw Material,0.0,92,2893,2893,0.0
Raw Material,0.0,92,2893,2893,0.0
Raw Material,0.0,92,2893,2893,0.0
Raw Material,0.0,247,3604,3604,0.0
Raw Material,0.0,121,1962,1962,0.0
Raw Material,0.0,121,1962,1962,0.0
Raw Material,0.0,92,1395,1395,0.0
Raw Material,0.0,92,1395,1395,0.0
Raw Material,0.0,92,1395,1395,0.0
Raw Material,0.0,92,1395,1395,0.0
Type4 Component,0.004,30,277,277,4.0
Normal,0.001,30,257,257,1.0
Type4 Component,0.004,30,279,279,4.0
Raw Material,0.0,121,1963,1963,0.0
Raw Material,0.0,121,1963,1963,0.0
Raw Material,0.0,121,1963,1963,0.0
Raw Material,0.0,121,1963,1963,0.0
Raw Material,0.0,92,1398,1398,0.0
Raw Material,0.0,92,1398,1398,0.0
Raw Material,0.0,92,1398,1398,0.0
Raw Material,0.0,87,1588,1588,0.0
Raw Material,0.0,87,1588,1588,0.0
Raw Material,0.0,87,1588,1588,0.0
Raw Material,0.0,87,1588,1588,0.0
Raw Material,0.0,77,1929,1929,0.0
Raw Material,0.0,77,1929,1929,0.0
Raw Material,0.0,77,1929,1929,0.0
Order Only,0.004,30,283,283,4.0
Raw Material,0.0,92,881,881,0.0
Raw Material,0.0,121,1965,1965,0.0
Raw Material,0.0,121,1965,1965,0.0
Raw Material,0.0,121,1965,1965,0.0
Raw Material,0.0,121,1965,1965,0.0
Raw Material,0.0,163,3501,3501,0.0
Raw Material,0.0,163,3501,3501,0.0
Raw Material,0.0,163,3501,3501,0.0
Raw Material,0.0,44,2560,2560,0.0
Raw Material,0.0,360,2634,2634,0.0
Normal,0.003,30,184,184,3.0
Raw Material,0.0,120,1845,1845,0.0
Normal,0.003,30,186,186,3.0
Raw Material,0.0,202,843,843,0.0
Raw Material,0.0,52,2348,2348,0.0
Raw Material,0.0,122,3305,3305,0.0
Raw Material,0.0,122,3305,3305,0.0
Raw Material,0.0,122,3305,3305,0.0
Raw Material,0.0,120,1836,1836,0.0
Raw Material,0.0,120,1836,1836,0.0
Raw Material,0.0,120,1836,1836,0.0
Raw Material,0.0,92,2694,2694,0.0
Raw Material,0.0,92,2694,2694,0.0
Raw Material,0.0,92,2694,2694,0.0
Raw Material,0.0,92,2694,2694,0.0
Normal,0.003,30,188,188,3.0
Raw Material,0.0,42,2349,2349,0.0
Raw Material,0.0,100,1674,1674,0.0
Raw Material,0.0,100,1674,1674,0.0
Raw Material,0.0,100,1674,1674,0.0
Raw Material,0.0,100,1674,1674,0.0
Raw Material,0.0,360,3468,3468,0.0
Raw Material,0.0,92,1490,1490,0.0
Raw Material,0.0,366,2813,2813,0.0
Raw Material,0.0,122,1131,1131,0.0
Raw Material,0.0,122,1131,1131,0.0
Raw Material,0.0,122,1131,1131,0.0
Raw Material,0.0,122,1131,1131,0.0
Raw Material,0.0,87,1139,1139,0.0
Raw Material,0.0,87,1139,1139,0.0
Raw Material,0.0,87,1139,1139,0.0
Raw Material,0.0,87,1139,1139,0.0
Raw Material,0.0,165,2462,2462,0.0
Raw Material,0.0,360,3569,3569,0.0
Raw Material,0.0,92,1165,1165,0.0
Raw Material,0.0,92,1165,1165,0.0
Order Only,0.003,30,190,190,3.0
Raw Material,0.0,39,4187,4187,0.0
Raw Material,0.0,47,3081,3081,0.0
Raw Material,0.0,100,2222,2222,0.0
Raw Material,0.0,100,2222,2222,0.0
Raw Material,0.0,100,2222,2222,0.0
Raw Material,0.0,100,2222,2222,0.0
Normal,0.001,30,4024,4024,1.0
Raw Material,0.0,131,3571,3571,0.0
Raw Material,0.0,131,3571,3571,0.0
Raw Material,0.0,131,3571,3571,0.0
Raw Material,0.0,122,3513,3513,0.0
Raw Material,0.0,122,3513,3513,0.0
Raw Material,0.0,122,3513,3513,0.0
Raw Material,0.0,122,3513,3513,0.0
Normal,0.0,30,4026,4026,0.0
Raw Material,0.0,122,4157,4157,0.0
Raw Material,0.0,122,2202,2202,0.0
Raw Material,0.0,122,2202,2202,0.0
Raw Material,0.0,122,1562,1562,0.0
Raw Material,0.0,32,3991,3991,0.0
Raw Material,0.0,42,3070,3070,0.0
Raw Material,0.0,42,3070,3070,0.0
Order Only,0.001,30,3904,3904,1.0
Raw Material,0.0,58,2465,2465,0.0
Raw Material,0.0,58,2465,2465,0.0
Raw Material,0.0,58,2465,2465,0.0
Raw Material,0.0,92,653,653,0.0
Raw Material,0.0,114,2858,2858,0.0
Raw Material,0.0,114,2858,2858,0.0
Raw Material,0.0,122,1610,1610,0.0
Raw Material,0.0,122,1610,1610,0.0
Order Only,0.0,30,112,112,0.0
Raw Material,0.0,31,761,761,0.0
Raw Material,0.0,122,2176,2176,0.0
Raw Material,0.0,122,2176,2176,0.0
Raw Material,0.0,122,2176,2176,0.0
Raw Material,0.0,122,2176,2176,0.0
Raw Material,0.0,92,1408,1408,0.0
Raw Material,0.0,92,1408,1408,0.0
Raw Material,0.0,92,1408,1408,0.0
Raw Material,0.0,58,2410,2410,0.0
Raw Material,0.0,58,2410,2410,0.0
Raw Material,0.0,58,2410,2410,0.0
Raw Material,0.0,58,2410,2410,0.0
Raw Material,0.0,92,1494,1494,0.0
Raw Material,0.0,92,1494,1494,0.0
Raw Material,0.0,92,1494,1494,0.0
Raw Material,0.0,92,1494,1494,0.0
Raw Material,0.0,100,1996,1996,0.0
Raw Material,0.0,100,1996,1996,0.0
Raw Material,0.0,108,1847,1847,0.0
Raw Material,0.0,108,1847,1847,0.0
Raw Material,0.0,108,1847,1847,0.0
Raw Material,0.0,108,1847,1847,0.0
Raw Material,0.0,92,1047,1047,0.0
Raw Material,0.0,92,2693,2693,0.0
Raw Material,0.0,121,4119,4119,0.0
Normal,0.002,30,91,91,2.0
Raw Material,0.0,92,2596,2596,0.0
Raw Material,0.0,92,1412,1412,0.0
Raw Material,0.0,92,1412,1412,0.0
Raw Material,0.0,92,1412,1412,0.0
Raw Material,0.0,92,1412,1412,0.0
Raw Material,0.0,92,1414,1414,0.0
Raw Material,0.0,92,1414,1414,0.0
Raw Material,0.0,47,3108,3108,0.0
Raw Material,0.0,72,1416,1416,0.0
Raw Material,0.0,37,3138,3138,0.0
Raw Material,0.0,149,3632,3632,0.0
Raw Material,0.0,149,3632,3632,0.0
Raw Material,0.0,92,2737,2737,0.0
Raw Material,0.0,92,2737,2737,0.0
Raw Material,0.0,37,3139,3139,0.0
Raw Material,0.0,58,2576,2576,0.0
Raw Material,0.0,86,2581,2581,0.0
Raw Material,0.0,86,2581,2581,0.0
Raw Material,0.0,86,2581,2581,0.0
Raw Material,0.0,86,2581,2581,0.0
Raw Material,0.0,86,1988,1988,0.0
Raw Material,0.0,86,867,867,0.0
Raw Material,0.0,86,867,867,0.0
Raw Material,0.0,86,867,867,0.0
Raw Material,0.0,86,867,867,0.0
Raw Material,0.0,52,2865,2865,0.0
Raw Material,0.0,52,2865,2865,0.0
Raw Material,0.0,37,3146,3146,0.0
Raw Material,0.0,360,2748,2748,0.0
Order Only,0.0,30,4028,4028,0.0
Order Only,0.001,30,634,634,1.0
Raw Material,0.0,32,2381,2381,0.0
Raw Material,0.0,91,1752,1752,0.0
Raw Material,0.0,114,1976,1976,0.0
Raw Material,0.0,114,1976,1976,0.0
Raw Material,0.0,114,1976,1976,0.0
Raw Material,0.0,114,1976,1976,0.0
Normal,0.002,30,92,92,2.0
Raw Material,0.0,100,2113,2113,0.0
Raw Material,0.0,86,2606,2606,0.0
Raw Material,0.0,72,2668,2668,0.0
Raw Material,0.0,72,2668,2668,0.0
Raw Material,0.0,72,2668,2668,0.0
Raw Material,0.0,65,2499,2499,0.0
Raw Material,0.0,65,2499,2499,0.0
Raw Material,0.0,65,2499,2499,0.0
Raw Material,0.0,65,2499,2499,0.0
Order Only,0.001,30,4076,4076,1.0
Raw Material,0.0,37,3022,3022,0.0
Type4 Component,0.001,30,46,46,1.0
Raw Material,0.0,92,1250,1250,0.0
Raw Material,0.0,92,1250,1250,0.0
Raw Material,0.0,92,1250,1250,0.0
Raw Material,0.0,92,1250,1250,0.0
Raw Material,0.0,122,2147,2147,0.0
Raw Material,0.0,122,2147,2147,0.0
Raw Material,0.0,122,2147,2147,0.0
Raw Material,0.0,27,2866,2866,0.0
Raw Material,0.0,152,3517,3517,0.0
Raw Material,0.0,152,3517,3517,0.0
Raw Material,0.0,152,3517,3517,0.0
Raw Material,0.0,152,3517,3517,0.0
Raw Material,0.0,122,1637,1637,0.0
Raw Material,0.0,122,2252,2252,0.0
Raw Material,0.0,122,2252,2252,0.0
Raw Material,0.0,122,2252,2252,0.0
Raw Material,0.0,92,2717,2717,0.0
Raw Material,0.0,92,1303,1303,0.0
Raw Material,0.0,92,1303,1303,0.0
Raw Material,0.0,92,1303,1303,0.0
Raw Material,0.0,182,3855,3855,0.0
Raw Material,0.0,92,1311,1311,0.0
Raw Material,0.0,92,1311,1311,0.0
Raw Material,0.0,92,1311,1311,0.0
Raw Material,0.0,92,1311,1311,0.0
Raw Material,0.0,91,1713,1713,0.0
Raw Material,0.0,91,1713,1713,0.0
Raw Material,0.0,91,1713,1713,0.0
Raw Material,0.0,91,1713,1713,0.0
Raw Material,0.0,360,4098,4098,0.0
Raw Material,0.0,86,864,864,0.0
Raw Material,0.0,86,864,864,0.0
Raw Material,0.0,86,864,864,0.0
Raw Material,0.0,92,1103,1103,0.0
Raw Material,0.0,92,1103,1103,0.0
Raw Material,0.0,92,1103,1103,0.0
Raw Material,0.0,92,1103,1103,0.0
Raw Material,0.0,37,2350,2350,0.0
Raw Material,0.0,37,2350,2350,0.0
Raw Material,0.0,92,1033,1033,0.0
Raw Material,0.0,92,1033,1033,0.0
Raw Material,0.0,92,1033,1033,0.0
Raw Material,0.0,92,1424,1424,0.0
Raw Material,0.0,92,1424,1424,0.0
Raw Material,0.0,92,1424,1424,0.0
Raw Material,0.0,58,2419,2419,0.0
Raw Material,0.0,120,1868,1868,0.0
Raw Material,0.0,120,1868,1868,0.0
Raw Material,0.0,120,1868,1868,0.0
Raw Material,0.0,120,1868,1868,0.0
Raw Material,0.0,360,3327,3327,0.0
Raw Material,0.0,92,2279,2279,0.0
Raw Material,0.0,77,1869,1869,0.0
Raw Material,0.0,92,1583,1583,0.0
Raw Material,0.0,92,1583,1583,0.0
Raw Material,0.0,92,1583,1583,0.0
Raw Material,0.0,30,3857,3857,0.0
Raw Material,0.0,92,1062,1062,0.0
Raw Material,0.0,86,2058,2058,0.0
Raw Material,0.0,86,2058,2058,0.0
Raw Material,0.0,86,2058,2058,0.0
Raw Material,0.0,120,1871,1871,0.0
Raw Material,0.0,32,3271,3271,0.0
Raw Material,0.0,92,1108,1108,0.0
Raw Material,0.0,92,1108,1108,0.0
Raw Material,0.0,92,1108,1108,0.0
Raw Material,0.0,360,785,785,0.0
Raw Material,0.0,56,438,438,0.0
Raw Material,0.0,56,438,438,0.0
Raw Material,0.0,32,2958,2958,0.0
Raw Material,0.0,92,1110,1110,0.0
Raw Material,0.0,92,1110,1110,0.0
Raw Material,0.0,92,1110,1110,0.0
Raw Material,0.0,87,1349,1349,0.0
Raw Material,0.0,87,1349,1349,0.0
Raw Material,0.0,87,1349,1349,0.0
Raw Material,0.0,87,1349,1349,0.0
Raw Material,0.0,77,1872,1872,0.0
Raw Material,0.0,37,670,670,0.0
Raw Material,0.0,87,1378,1378,0.0
Raw Material,0.0,87,1378,1378,0.0
Raw Material,0.0,87,1378,1378,0.0
Raw Material,0.0,87,1378,1378,0.0
Raw Material,0.0,92,1270,1270,0.0
Raw Material,0.0,92,1270,1270,0.0
Raw Material,0.0,92,1270,1270,0.0
Raw Material,0.0,100,2013,2013,0.0
Raw Material,0.0,100,2013,2013,0.0
Raw Material,0.0,100,2013,2013,0.0
Raw Material,0.0,100,2013,2013,0.0
Raw Material,0.0,92,2384,2384,0.0
Order Only,0.002,30,93,93,2.0
Raw Material,0.0,122,3732,3732,0.0
Raw Material,0.0,182,3361,3361,0.0
Raw Material,0.0,42,3144,3144,0.0
Raw Material,0.0,32,2385,2385,0.0
Raw Material,0.0,86,3348,3348,0.0
Raw Material,0.0,121,4156,4156,0.0
Raw Material,0.0,32,2386,2386,0.0
Raw Material,0.0,86,1980,1980,0.0
Raw Material,0.0,121,1958,1958,0.0
Raw Material,0.0,360,2715,2715,0.0
Raw Material,0.0,32,2359,2359,0.0
Raw Material,0.0,122,2188,2188,0.0
Raw Material,0.0,122,2188,2188,0.0
Raw Material,0.0,122,2188,2188,0.0
Raw Material,0.0,122,2188,2188,0.0
Raw Material,0.0,92,29,29,0.0
Raw Material,0.0,92,2850,2850,0.0
Raw Material,0.0,47,2551,2551,0.0
Raw Material,0.0,114,1654,1654,0.0
Raw Material,0.0,79,2686,2686,0.0
Raw Material,0.0,79,2686,2686,0.0
Raw Material,0.0,92,1429,1429,0.0
Raw Material,0.0,92,1403,1403,0.0
Raw Material,0.0,92,1403,1403,0.0
Raw Material,0.0,92,1403,1403,0.0
Raw Material,0.0,92,1403,1403,0.0
Raw Material,0.0,66,2851,2851,0.0
Raw Material,0.0,86,1751,1751,0.0
Raw Material,0.0,86,1751,1751,0.0
Raw Material,0.0,86,1751,1751,0.0
Raw Material,0.0,86,1751,1751,0.0
Raw Material,0.0,86,1683,1683,0.0
Raw Material,0.0,86,1683,1683,0.0
Raw Material,0.0,86,1683,1683,0.0
Raw Material,0.0,86,1683,1683,0.0
Raw Material,0.0,149,3584,3584,0.0
Raw Material,0.0,149,3584,3584,0.0
Raw Material,0.0,149,3584,3584,0.0
Raw Material,0.0,149,3584,3584,0.0
Raw Material,0.0,92,1755,1755,0.0
Raw Material,0.0,92,1755,1755,0.0
Raw Material,0.0,142,3353,3353,0.0
Raw Material,0.0,120,1873,1873,0.0
Raw Material,0.0,120,1873,1873,0.0
Raw Material,0.0,120,1873,1873,0.0
Raw Material,0.0,360,2780,2780,0.0
Raw Material,0.0,120,1875,1875,0.0
Raw Material,0.0,120,1875,1875,0.0
Raw Material,0.0,120,1875,1875,0.0
Raw Material,0.0,92,1587,1587,0.0
Raw Material,0.0,144,3734,3734,0.0
Raw Material,0.0,91,2035,2035,0.0
Raw Material,0.0,114,2778,2778,0.0
Raw Material,0.0,114,2778,2778,0.0
Raw Material,0.0,114,2778,2778,0.0
Raw Material,0.0,114,2778,2778,0.0
Raw Material,0.0,120,1877,1877,0.0
Raw Material,0.0,92,1123,1123,0.0
Raw Material,0.0,92,1123,1123,0.0
Raw Material,0.0,92,1123,1123,0.0
Raw Material,0.0,30,2559,2559,0.0
Raw Material,0.0,92,1053,1053,0.0
Raw Material,0.0,92,1053,1053,0.0
Raw Material,0.0,92,1053,1053,0.0
Raw Material,0.0,72,3887,3887,0.0
Raw Material,0.0,86,2037,2037,0.0
Raw Material,0.0,91,2036,2036,0.0
Raw Material,0.0,86,2038,2038,0.0
Raw Material,0.0,86,2038,2038,0.0
Raw Material,0.0,86,2038,2038,0.0
Raw Material,0.0,100,1790,1790,0.0
Raw Material,0.0,120,2039,2039,0.0
Raw Material,0.0,122,1617,1617,0.0
Raw Material,0.0,44,2387,2387,0.0
Raw Material,0.0,86,1094,1094,0.0
Raw Material,0.0,86,1094,1094,0.0
Raw Material,0.0,86,1094,1094,0.0
Raw Material,0.0,86,1094,1094,0.0
Raw Material,0.0,122,2239,2239,0.0
Raw Material,0.0,122,2239,2239,0.0
Raw Material,0.0,32,3050,3050,0.0
Raw Material,0.0,32,3050,3050,0.0
Raw Material,0.0,62,2913,2913,0.0
Raw Material,0.0,58,2333,2333,0.0
Raw Material,0.0,58,2333,2333,0.0
Raw Material,0.0,87,1451,1451,0.0
Raw Material,0.0,87,1451,1451,0.0
Raw Material,0.0,87,1451,1451,0.0
Raw Material,0.0,87,1451,1451,0.0
Raw Material,0.0,86,2633,2633,0.0
Raw Material,0.0,86,2633,2633,0.0
Raw Material,0.0,86,2633,2633,0.0
Type4 Component,0.001,30,156,156,1.0
Raw Material,0.0,92,1435,1435,0.0
Raw Material,0.0,92,1435,1435,0.0
Raw Material,0.0,92,1435,1435,0.0
Raw Material,0.0,92,1435,1435,0.0
Raw Material,0.0,120,1928,1928,0.0
Raw Material,0.0,120,1928,1928,0.0
Raw Material,0.0,120,1928,1928,0.0
Raw Material,0.0,302,3575,3575,0.0
Raw Material,0.0,302,3575,3575,0.0
Raw Material,0.0,302,3575,3575,0.0
Raw Material,0.0,86,2637,2637,0.0
Raw Material,0.0,107,1636,1636,0.0
Raw Material,0.0,92,1128,1128,0.0
Raw Material,0.0,92,1128,1128,0.0
Raw Material,0.0,92,1128,1128,0.0
Raw Material,0.0,92,1076,1076,0.0
Raw Material,0.0,62,2475,2475,0.0
Raw Material,0.0,65,980,980,0.0
Raw Material,0.0,120,2040,2040,0.0
Raw Material,0.0,122,2779,2779,0.0
Raw Material,0.0,58,2041,2041,0.0
Raw Material,0.0,122,2101,2101,0.0
Raw Material,0.0,120,2042,2042,0.0
Order Only,0.001,30,4036,4036,1.0
Raw Material,0.0,99,2102,2102,0.0
Raw Material,0.0,120,1880,1880,0.0
Raw Material,0.0,120,1880,1880,0.0
Raw Material,0.0,120,1880,1880,0.0
Raw Material,0.0,92,1092,1092,0.0
Raw Material,0.0,92,1092,1092,0.0
Raw Material,0.0,92,1092,1092,0.0
Raw Material,0.0,92,1092,1092,0.0
Raw Material,0.0,77,2043,2043,0.0
Raw Material,0.0,32,662,662,0.0
Raw Material,0.0,120,2044,2044,0.0
Raw Material,0.0,122,3804,3804,0.0
Raw Material,0.0,122,3804,3804,0.0
Raw Material,0.0,122,3804,3804,0.0
Raw Material,0.0,122,3804,3804,0.0
Raw Material,0.0,92,2900,2900,0.0
Raw Material,0.0,92,2900,2900,0.0
Raw Material,0.0,92,2900,2900,0.0
Raw Material,0.0,360,3554,3554,0.0
Raw Material,0.0,360,3402,3402,0.0
Raw Material,0.0,360,3402,3402,0.0
Raw Material,0.0,360,3402,3402,0.0
Raw Material,0.0,122,2914,2914,0.0
Raw Material,0.0,92,1479,1479,0.0
Raw Material,0.0,92,1479,1479,0.0
Raw Material,0.0,121,4127,4127,0.0
Raw Material,0.0,62,1652,1652,0.0
Raw Material,0.0,86,1687,1687,0.0
Raw Material,0.0,86,1687,1687,0.0
Raw Material,0.0,86,1687,1687,0.0
Raw Material,0.0,122,2890,2890,0.0
Raw Material,0.0,122,2890,2890,0.0
Raw Material,0.0,122,2890,2890,0.0
Raw Material,0.0,42,3001,3001,0.0
Raw Material,0.0,32,2988,2988,0.0
Raw Material,0.0,86,1653,1653,0.0
Raw Material,0.0,87,1087,1087,0.0
Raw Material,0.0,87,1087,1087,0.0
Raw Material,0.0,87,1087,1087,0.0
Raw Material,0.0,87,1087,1087,0.0
Raw Material,0.0,122,1438,1438,0.0
Raw Material,0.0,87,976,976,0.0
Raw Material,0.0,87,976,976,0.0
Raw Material,0.0,122,3807,3807,0.0
Raw Material,0.0,122,3807,3807,0.0
Raw Material,0.0,122,3807,3807,0.0
Raw Material,0.0,122,3807,3807,0.0
Raw Material,0.0,42,2937,2937,0.0
Raw Material,0.0,360,3670,3670,0.0
Raw Material,0.0,92,2640,2640,0.0
Raw Material,0.0,92,2640,2640,0.0
Raw Material,0.0,92,2640,2640,0.0
Raw Material,0.0,32,3073,3073,0.0
Raw Material,0.0,182,3777,3777,0.0
Raw Material,0.0,87,1213,1213,0.0
Raw Material,0.0,87,1213,1213,0.0
Raw Material,0.0,87,1213,1213,0.0
Raw Material,0.0,87,1213,1213,0.0
Raw Material,0.0,100,2877,2877,0.0
Raw Material,0.0,92,1138,1138,0.0
Raw Material,0.0,92,1138,1138,0.0
Raw Material,0.0,92,1138,1138,0.0
Raw Material,0.0,92,1138,1138,0.0
Raw Material,0.0,92,1078,1078,0.0
Raw Material,0.0,92,1078,1078,0.0
Raw Material,0.0,92,1078,1078,0.0
Raw Material,0.0,92,1078,1078,0.0
Raw Material,0.0,360,3671,3671,0.0
Raw Material,0.0,100,2878,2878,0.0
Raw Material,0.0,92,1140,1140,0.0
Raw Material,0.0,92,1140,1140,0.0
Raw Material,0.0,92,1140,1140,0.0
Raw Material,0.0,92,1144,1144,0.0
Raw Material,0.0,120,1930,1930,0.0
Raw Material,0.0,120,1930,1930,0.0
Raw Material,0.0,120,1930,1930,0.0
Raw Material,0.0,120,1930,1930,0.0
Raw Material,0.0,32,3048,3048,0.0
Raw Material,0.0,86,2045,2045,0.0
Raw Material,0.0,47,3099,3099,0.0
Raw Material,0.0,47,3099,3099,0.0
Raw Material,0.0,47,3099,3099,0.0
Raw Material,0.0,47,3099,3099,0.0
Raw Material,0.0,58,2512,2512,0.0
Raw Material,0.0,87,1470,1470,0.0
Raw Material,0.0,87,1470,1470,0.0
Raw Material,0.0,152,3454,3454,0.0
Raw Material,0.0,92,1146,1146,0.0
Raw Material,0.0,92,1146,1146,0.0
Raw Material,0.0,92,1146,1146,0.0
Raw Material,0.0,92,1146,1146,0.0
Raw Material,0.0,37,2932,2932,0.0
Raw Material,0.0,32,2959,2959,0.0
Raw Material,0.0,32,2959,2959,0.0
Raw Material,0.0,32,2959,2959,0.0
Raw Material,0.0,32,2959,2959,0.0
Raw Material,0.0,44,2487,2487,0.0
Raw Material,0.0,44,2487,2487,0.0
