plant,period
208,36
208,37
208,38
208,39
208,40
208,41
208,42
208,43
208,44
208,45
208,46
208,47
208,48
208,49
208,50
208,51
208,52
208,53
208,54
208,55
208,56
208,57
208,58
208,59
208,60
208,61
208,62
208,63
208,64
208,65
208,66
208,67
208,68
208,69
208,70
208,77
208,84
208,91
208,98
208,105
208,112
208,119
208,126
208,133
208,140
230,36
230,37
230,38
230,39
230,40
230,41
230,42
230,43
230,44
230,45
230,46
230,47
230,48
230,49
230,50
230,51
230,52
230,53
230,54
230,55
230,56
230,57
230,58
230,59
230,60
230,61
230,62
230,63
230,64
230,65
230,66
230,67
230,68
230,69
230,70
230,77
230,84
230,91
230,98
230,105
230,112
230,119
230,126
230,133
230,140
201,36
201,37
201,38
201,39
201,40
201,41
201,42
201,43
201,44
201,45
201,46
201,47
201,48
201,49
201,50
201,51
201,52
201,53
201,54
201,55
201,56
201,57
201,58
201,59
201,60
201,61
201,62
201,63
201,64
201,65
201,66
201,67
201,68
201,69
201,70
201,77
201,84
201,91
201,98
201,105
201,112
201,119
201,126
201,133
201,140
233,36
233,37
233,38
233,39
233,40
233,41
233,42
233,43
233,44
233,45
233,46
233,47
233,48
233,49
233,50
233,51
233,52
233,53
233,54
233,55
233,56
233,57
233,58
233,59
233,60
233,61
233,62
233,63
233,64
233,65
233,66
233,67
233,68
233,69
233,70
233,77
233,84
233,91
233,98
233,105
233,112
233,119
233,126
233,133
233,140
62,36
62,37
62,38
62,39
62,40
62,41
62,42
62,43
62,44
62,45
62,46
62,47
62,48
62,49
62,50
62,51
62,52
62,53
62,54
62,55
62,56
62,57
62,58
62,59
62,60
62,61
62,62
62,63
62,64
62,65
62,66
62,67
62,68
62,69
62,70
62,77
62,84
62,91
62,98
62,105
62,112
62,119
62,126
62,133
62,140
167,36
167,37
167,38
167,39
167,40
167,41
167,42
167,43
167,44
167,45
167,46
167,47
167,48
167,49
167,50
167,51
167,52
167,53
167,54
167,55
167,56
167,57
167,58
167,59
167,60
167,61
167,62
167,63
167,64
167,65
167,66
167,67
167,68
167,69
167,70
167,77
167,84
167,91
167,98
167,105
167,112
167,119
167,126
167,133
167,140
151,36
151,37
151,38
151,39
151,40
151,41
151,42
151,43
151,44
151,45
151,46
151,47
151,48
151,49
151,50
151,51
151,52
151,53
151,54
151,55
151,56
151,57
151,58
151,59
151,60
151,61
151,62
151,63
151,64
151,65
151,66
151,67
151,68
151,69
151,70
151,77
151,84
151,91
151,98
151,105
151,112
151,119
151,126
151,133
151,140
153,36
153,37
153,38
153,39
153,40
153,41
153,42
153,43
153,44
153,45
153,46
153,47
153,48
153,49
153,50
153,51
153,52
153,53
153,54
153,55
153,56
153,57
153,58
153,59
153,60
153,61
153,62
153,63
153,64
153,65
153,66
153,67
153,68
153,69
153,70
153,77
153,84
153,91
153,98
153,105
153,112
153,119
153,126
153,133
153,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
68,36
68,37
68,38
68,39
68,40
68,41
68,42
68,43
68,44
68,45
68,46
68,47
68,48
68,49
68,50
68,51
68,52
68,53
68,54
68,55
68,56
68,57
68,58
68,59
68,60
68,61
68,62
68,63
68,64
68,65
68,66
68,67
68,68
68,69
68,70
68,77
68,84
68,91
68,98
68,105
68,112
68,119
68,126
68,133
68,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
36,36
36,37
36,38
36,39
36,40
36,42
36,43
36,44
36,45
36,46
36,47
36,49
36,50
36,51
36,52
36,53
36,54
36,56
36,57
36,58
36,59
36,60
36,61
36,63
36,64
36,65
36,66
36,67
36,68
36,70
36,77
36,84
36,91
36,98
36,105
36,112
36,119
36,126
36,133
36,140
16,36
16,37
16,38
16,39
16,40
16,42
16,43
16,44
16,45
16,46
16,47
16,49
16,50
16,51
16,52
16,53
16,54
16,56
16,57
16,58
16,59
16,60
16,61
16,63
16,64
16,65
16,66
16,67
16,68
16,70
16,77
16,84
16,91
16,98
16,105
16,112
16,119
16,126
16,133
16,140
72,36
72,37
72,38
72,39
72,40
72,41
72,42
72,43
72,44
72,45
72,46
72,47
72,48
72,49
72,50
72,51
72,52
72,53
72,54
72,55
72,56
72,57
72,58
72,59
72,60
72,61
72,62
72,63
72,64
72,65
72,66
72,67
72,68
72,69
72,70
72,77
72,84
72,91
72,98
72,105
72,112
72,119
72,126
72,133
72,140
19,36
19,37
19,38
19,39
19,40
19,42
19,43
19,44
19,45
19,46
19,47
19,49
19,50
19,51
19,52
19,53
19,54
19,56
19,57
19,58
19,59
19,60
19,61
19,63
19,64
19,65
19,66
19,67
19,68
19,70
19,77
19,84
19,91
19,98
19,105
19,112
19,119
19,126
19,133
19,140
79,36
79,37
79,38
79,39
79,40
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
79,51
79,52
79,53
79,54
79,55
79,56
79,57
79,58
79,59
79,60
79,61
79,62
79,63
79,64
79,65
79,66
79,67
79,68
79,69
79,70
79,77
79,84
79,91
79,98
79,105
79,112
79,119
79,126
79,133
79,140
154,36
154,37
154,38
154,39
154,40
154,42
154,43
154,44
154,45
154,46
154,47
154,49
154,50
154,51
154,52
154,53
154,54
154,56
154,57
154,58
154,59
154,60
154,61
154,63
154,64
154,65
154,66
154,67
154,68
154,70
154,77
154,84
154,91
154,98
154,105
154,112
154,119
154,126
154,133
154,140
80,36
80,37
80,38
80,39
80,40
80,41
80,42
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
80,51
80,52
80,53
80,54
80,55
80,56
80,57
80,58
80,59
80,60
80,61
80,62
80,63
80,64
80,65
80,66
80,67
80,68
80,69
80,70
80,77
80,84
80,91
80,98
80,105
80,112
80,119
80,126
80,133
80,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
88,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
88,44
88,45
88,46
88,47
88,48
88,49
88,50
88,51
88,52
88,53
88,54
88,55
88,56
88,57
88,58
88,59
88,60
88,61
88,62
88,63
88,64
88,65
88,66
88,67
88,68
88,69
88,70
88,77
88,84
88,91
88,98
88,105
88,112
88,119
88,126
88,133
88,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
