proportion,cumulate_production,inclusive,item_code,plant,start_date,end_date
0.0,0,1,7037,84,143,164
0.0,0,1,4178,84,143,164
0.0,0,1,6932,84,143,164
0.0,0,1,6923,84,143,164
0.0,0,1,4735,84,143,164
0.0,0,1,4503,84,143,164
100.0,0,1,1387,49,143,164
100.0,0,1,3349,49,143,164
0.0,0,1,599,91,143,164
80.0,0,1,589,91,143,164
90.0,0,1,595,91,143,164
10.0,0,1,602,91,143,164
0.0,0,1,652,115,143,164
100.0,0,0,7284,22,164,164
100.0,0,0,7071,22,164,164
100.0,0,0,7171,22,164,164
100.0,0,0,1298,22,164,164
100.0,0,0,7080,22,164,164
100.0,0,0,7168,22,164,164
100.0,0,0,1388,22,164,164
100.0,0,0,7150,22,164,164
100.0,0,0,1416,22,164,164
100.0,0,0,1591,8,164,164
100.0,0,0,366,8,164,164
100.0,0,0,666,12,164,164
100.0,0,0,1866,12,164,164
100.0,0,0,2132,12,164,164
100.0,0,0,677,12,164,164
100.0,0,0,371,12,164,164
100.0,0,0,1864,12,164,164
100.0,0,0,678,12,164,164
100.0,0,0,2160,12,164,164
100.0,0,0,353,12,164,164
100.0,0,0,356,12,164,164
100.0,0,0,1863,12,164,164
100.0,0,0,2131,12,164,164
100.0,0,0,1773,12,164,164
100.0,0,0,1719,12,164,164
100.0,0,0,1618,12,164,164
100.0,0,0,450,12,164,164
100.0,0,0,1865,12,164,164
100.0,0,0,539,12,164,164
100.0,0,0,7413,124,164,164
100.0,0,0,7410,124,164,164
100.0,0,0,7412,124,164,164
100.0,0,0,1592,10,164,164
100.0,0,0,1590,10,164,164
100.0,0,0,1821,15,164,164
100.0,0,0,548,15,164,164
100.0,0,0,7284,22,143,143
100.0,0,0,7071,22,143,143
100.0,0,0,7171,22,143,143
100.0,0,0,1298,22,143,143
100.0,0,0,7080,22,143,143
100.0,0,0,7168,22,143,143
100.0,0,0,1388,22,143,143
100.0,0,0,7150,22,143,143
100.0,0,0,1416,22,143,143
100.0,0,0,1591,8,143,143
100.0,0,0,366,8,143,143
100.0,0,0,666,12,143,143
100.0,0,0,1866,12,143,143
100.0,0,0,2132,12,143,143
100.0,0,0,677,12,143,143
100.0,0,0,371,12,143,143
100.0,0,0,1864,12,143,143
100.0,0,0,678,12,143,143
100.0,0,0,2160,12,143,143
100.0,0,0,353,12,143,143
100.0,0,0,356,12,143,143
100.0,0,0,1863,12,143,143
100.0,0,0,2131,12,143,143
100.0,0,0,1773,12,143,143
100.0,0,0,1719,12,143,143
100.0,0,0,1618,12,143,143
100.0,0,0,450,12,143,143
100.0,0,0,1865,12,143,143
100.0,0,0,539,12,143,143
100.0,0,0,7413,124,143,143
100.0,0,0,7410,124,143,143
100.0,0,0,7412,124,143,143
100.0,0,0,1592,10,143,143
100.0,0,0,1590,10,143,143
100.0,0,0,1821,15,143,143
100.0,0,0,548,15,143,143
100.0,0,1,6829,22,72,72
30.0,8,1,749,22,72,72
30.0,426,1,747,22,72,72
30.0,0,1,743,22,72,72
30.0,0,1,742,22,72,72
30.0,60,1,1766,22,72,72
30.0,532,1,1759,22,72,72
30.0,0,1,1640,22,72,72
30.0,0,1,1635,22,72,72
30.0,0,1,1634,22,72,72
30.0,9,1,1055,22,72,72
30.0,10,1,1054,22,72,72
30.0,205,1,856,22,72,72
30.0,48,1,838,22,72,72
30.0,0,1,836,22,72,72
30.0,14,1,772,22,72,72
30.0,198,1,757,22,72,72
30.0,145,1,1756,22,72,72
30.0,0,1,1672,22,72,72
100.0,0,1,3236,22,72,72
100.0,0,1,3346,22,72,72
100.0,0,1,7046,22,72,72
100.0,0,1,1300,22,72,72
100.0,42,1,1294,22,72,72
100.0,0,1,1295,22,72,72
100.0,0,1,1296,22,72,72
100.0,0,1,798,22,72,72
100.0,0,1,6808,22,72,72
100.0,210,1,7169,22,72,72
100.0,0,1,6807,22,72,72
100.0,0,1,6793,22,72,72
100.0,0,1,6791,22,72,72
100.0,0,1,932,22,72,72
40.0,0,1,7062,22,72,72
0.0,0,1,7303,22,72,72
30.0,0,1,1599,22,72,72
30.0,0,1,1633,22,72,72
30.0,0,1,1600,22,72,72
100.0,0,1,6806,22,72,72
100.0,0,1,6801,22,72,72
100.0,0,1,6798,22,72,72
100.0,0,1,6796,22,72,72
30.0,20,1,1901,22,72,72
0.0,0,1,1908,22,72,72
30.0,29,1,1900,22,72,72
30.0,0,1,1899,22,72,72
0.0,0,1,1885,22,72,72
30.0,31,1,1705,22,72,72
30.0,55,1,1648,22,72,72
30.0,0,1,1643,22,72,72
100.0,0,1,6839,22,72,72
100.0,0,1,6838,22,72,72
100.0,100,1,6837,22,72,72
100.0,0,1,7157,22,72,72
100.0,0,1,7167,22,72,72
100.0,0,1,7170,22,72,72
100.0,0,1,7228,22,72,72
100.0,0,1,7230,22,72,72
100.0,0,1,7229,22,72,72
100.0,0,1,6862,22,72,72
100.0,0,1,778,22,72,72
100.0,0,1,6799,22,72,72
30.0,111,1,1073,22,72,72
30.0,102,1,1071,22,72,72
30.0,0,1,1596,22,72,72
30.0,222,1,1072,22,72,72
30.0,492,1,1075,22,72,72
100.0,0,1,6874,22,72,72
100.0,113,1,7006,22,72,72
100.0,0,1,7001,22,72,72
30.0,122,1,1074,22,72,72
100.0,0,1,6953,22,72,72
30.0,0,1,7227,22,72,72
65.0,0,1,7007,22,72,72
65.0,0,1,6934,22,72,72
60.0,0,1,6994,22,72,72
100.0,0,1,7011,22,72,72
40.0,0,1,7012,22,72,72
100.0,0,1,7067,22,72,72
100.0,0,1,6997,22,72,72
30.0,873,1,1070,22,72,72
100.0,0,1,961,22,72,72
100.0,0,1,6802,22,72,72
100.0,200,1,7040,22,72,72
100.0,0,1,7010,22,72,72
100.0,0,1,6947,22,72,72
30.0,0,1,1639,22,72,72
100.0,0,1,962,22,72,72
100.0,0,1,6789,22,72,72
100.0,0,1,6936,22,72,72
100.0,0,1,1305,22,72,72
100.0,0,1,6794,22,72,72
100.0,0,1,6790,22,72,72
100.0,0,1,6788,22,72,72
100.0,0,1,6805,22,72,72
100.0,0,1,6996,22,72,72
100.0,0,1,6844,22,72,72
100.0,1005,1,1026,22,72,72
100.0,582,1,6952,22,72,72
100.0,0,1,7017,22,72,72
100.0,0,1,6955,22,72,72
100.0,0,1,6845,22,72,72
100.0,0,1,6954,22,72,72
30.0,0,1,1636,22,72,72
30.0,0,1,745,22,72,72
30.0,0,1,1673,22,72,72
65.0,0,1,6948,22,72,72
30.0,0,1,6995,22,72,72
100.0,0,1,7039,22,72,72
100.0,0,1,7025,22,72,72
100.0,0,0,7284,22,72,72
100.0,0,0,7071,22,72,72
100.0,0,0,7171,22,72,72
100.0,0,0,1298,22,72,72
100.0,0,0,7080,22,72,72
100.0,0,0,7168,22,72,72
100.0,0,0,1388,22,72,72
100.0,0,0,7150,22,72,72
100.0,0,0,1416,22,72,72
100.0,30,1,725,46,72,72
100.0,15,1,5049,46,72,72
100.0,0,1,5048,46,72,72
100.0,60,1,5047,46,72,72
100.0,11,1,7009,46,72,72
100.0,0,1,4952,46,72,72
100.0,5,1,7008,46,72,72
100.0,69,1,6872,46,72,72
100.0,75,1,6871,46,72,72
100.0,0,1,6687,46,72,72
100.0,20,1,6699,46,72,72
100.0,16,1,6700,46,72,72
100.0,0,1,6701,46,72,72
100.0,0,1,6726,46,72,72
100.0,0,1,2840,46,72,72
100.0,0,1,2841,46,72,72
100.0,0,1,676,46,72,72
100.0,0,1,3496,46,72,72
100.0,0,1,6645,46,72,72
100.0,0,1,6652,46,72,72
100.0,0,1,6653,46,72,72
100.0,0,1,3093,46,72,72
100.0,0,1,3100,46,72,72
100.0,0,1,3104,46,72,72
100.0,200,1,4801,46,72,72
100.0,0,1,2823,46,72,72
100.0,2,1,6879,46,72,72
100.0,20,1,7173,46,72,72
100.0,0,1,7185,46,72,72
100.0,0,1,3622,46,72,72
100.0,458,1,5218,46,72,72
100.0,0,1,6608,46,72,72
100.0,0,1,6636,46,72,72
100.0,0,1,6649,46,72,72
100.0,0,1,6749,46,72,72
100.0,0,1,7295,46,72,72
100.0,2,1,7313,46,72,72
100.0,9,1,7315,46,72,72
100.0,1,1,7316,46,72,72
0.0,0,1,4502,46,72,72
100.0,18,1,5760,46,72,72
100.0,0,1,7073,46,72,72
100.0,26,1,7072,46,72,72
100.0,7,1,7066,46,72,72
100.0,0,1,3839,46,72,72
100.0,150,1,3838,46,72,72
100.0,50,1,7083,46,72,72
100.0,1280,1,5711,46,72,72
100.0,0,1,5721,46,72,72
0.0,0,1,3318,46,72,72
0.0,0,1,3542,46,72,72
100.0,180,1,3846,46,72,72
100.0,0,1,6727,46,72,72
100.0,0,1,6725,46,72,72
0.0,0,1,6624,46,72,72
0.0,0,1,6675,46,72,72
100.0,150,1,6585,46,72,72
0.0,0,1,6609,46,72,72
100.0,0,1,7348,46,72,72
100.0,0,1,7349,46,72,72
100.0,0,1,3882,46,72,72
100.0,0,1,2785,46,72,72
100.0,0,1,5189,46,72,72
0.0,0,1,3545,46,72,72
30.0,100,1,4508,46,72,72
100.0,0,1,6769,46,72,72
100.0,66,1,7202,46,72,72
100.0,0,1,7215,46,72,72
100.0,0,1,7216,46,72,72
100.0,0,1,7218,46,72,72
100.0,58,1,3459,46,72,72
100.0,0,1,6886,46,72,72
100.0,0,1,6885,46,72,72
100.0,0,1,6832,46,72,72
100.0,0,1,6831,46,72,72
100.0,0,1,6827,46,72,72
100.0,0,1,3331,46,72,72
100.0,0,1,3398,46,72,72
100.0,0,1,3400,46,72,72
100.0,0,1,6555,46,72,72
100.0,0,1,5560,46,72,72
100.0,0,1,5561,46,72,72
100.0,0,1,3083,46,72,72
100.0,112,1,6635,46,72,72
100.0,0,1,6627,46,72,72
100.0,18,1,6708,46,72,72
100.0,27,1,6907,46,72,72
100.0,1,1,6766,46,72,72
0.0,0,1,6991,46,72,72
100.0,0,1,7148,46,72,72
100.0,109,1,6755,46,72,72
100.0,43,1,7263,46,72,72
100.0,0,1,7264,46,72,72
100.0,0,1,6759,46,72,72
100.0,0,1,2717,46,72,72
100.0,66,1,2837,46,72,72
100.0,0,1,760,46,72,72
100.0,40,1,768,46,72,72
100.0,0,1,6841,46,72,72
100.0,0,1,12689,46,72,72
100.0,203,1,5476,46,72,72
100.0,0,1,5475,46,72,72
100.0,0,1,3017,46,72,72
100.0,0,1,6632,46,72,72
100.0,0,1,6633,46,72,72
100.0,70,1,6634,46,72,72
100.0,0,1,6657,46,72,72
100.0,0,1,6724,46,72,72
100.0,0,1,6723,46,72,72
100.0,0,1,3041,46,72,72
100.0,7,1,871,46,72,72
100.0,0,1,6676,46,72,72
100.0,54,1,6677,46,72,72
100.0,50,1,4788,46,72,72
20.0,165,1,7084,46,72,72
100.0,0,1,6856,46,72,72
100.0,14,1,7004,46,72,72
100.0,164,1,3842,46,72,72
100.0,0,1,698,46,72,72
100.0,30,1,6642,46,72,72
100.0,0,1,3049,46,72,72
100.0,0,1,6899,46,72,72
100.0,70,1,6898,46,72,72
100.0,0,1,6896,46,72,72
100.0,0,1,2801,46,72,72
100.0,0,1,6567,46,72,72
100.0,0,1,6571,46,72,72
100.0,63,1,6812,46,72,72
100.0,0,1,6811,46,72,72
100.0,26,1,6810,46,72,72
100.0,8,1,6785,46,72,72
100.0,0,1,3668,46,72,72
100.0,0,1,4213,46,72,72
100.0,0,1,7065,46,72,72
100.0,10,1,3441,46,72,72
100.0,80,1,3422,46,72,72
100.0,0,1,7089,46,72,72
100.0,10,1,7088,46,72,72
100.0,0,1,6774,46,72,72
100.0,0,1,6589,46,72,72
100.0,16,1,6865,46,72,72
100.0,0,1,2695,46,72,72
100.0,0,1,699,46,72,72
100.0,0,1,2827,46,72,72
100.0,0,1,2694,46,72,72
100.0,0,1,2718,46,72,72
100.0,0,1,6743,46,72,72
100.0,0,1,7005,46,72,72
100.0,0,1,6998,46,72,72
100.0,50,1,7085,46,72,72
100.0,50,1,7092,46,72,72
100.0,16,1,7239,46,72,72
30.0,0,1,2682,46,72,72
30.0,0,1,3066,46,72,72
100.0,24,1,6581,46,72,72
100.0,15,1,6710,46,72,72
100.0,0,1,6751,46,72,72
100.0,130,1,6752,46,72,72
100.0,0,1,6679,46,72,72
100.0,0,1,6680,46,72,72
100.0,6,1,6681,46,72,72
100.0,0,1,6556,46,72,72
100.0,30,1,2934,46,72,72
0.0,0,1,2967,46,72,72
100.0,0,1,2857,46,72,72
100.0,37,1,6654,46,72,72
100.0,0,1,6744,46,72,72
100.0,87,1,3845,46,72,72
100.0,250,1,3844,46,72,72
100.0,0,1,3843,46,72,72
100.0,0,1,3841,46,72,72
100.0,0,1,3840,46,72,72
100.0,0,1,3837,46,72,72
100.0,70,1,6840,46,72,72
100.0,30,1,4964,46,72,72
100.0,100,1,5000,46,72,72
100.0,0,1,4998,46,72,72
100.0,117,1,4997,46,72,72
100.0,203,1,4996,46,72,72
100.0,0,1,4995,46,72,72
100.0,200,1,4994,46,72,72
100.0,0,1,4993,46,72,72
100.0,0,1,6616,46,72,72
100.0,0,1,6623,46,72,72
100.0,0,1,6826,46,72,72
100.0,0,1,2918,46,72,72
100.0,5,1,4734,46,72,72
100.0,110,1,4733,46,72,72
100.0,0,1,6658,46,72,72
100.0,10880,1,12691,46,72,72
100.0,250,1,700,46,72,72
100.0,0,1,6775,46,72,72
100.0,0,1,6822,46,72,72
100.0,0,1,6688,46,72,72
100.0,0,1,6783,46,72,72
100.0,0,1,6782,46,72,72
100.0,0,1,3590,46,72,72
100.0,0,1,3589,46,72,72
100.0,30,1,7052,46,72,72
100.0,0,1,6833,46,72,72
100.0,50,1,4877,46,72,72
100.0,0,1,6768,46,72,72
100.0,200,1,5620,46,72,72
100.0,20,1,5648,46,72,72
100.0,80,1,5649,46,72,72
100.0,31,1,7036,46,72,72
100.0,0,1,7035,46,72,72
100.0,0,1,7034,46,72,72
100.0,0,1,7033,46,72,72
100.0,0,1,5950,46,72,72
100.0,9,1,5413,46,72,72
100.0,0,1,6108,46,72,72
100.0,0,1,3018,46,72,72
100.0,120,1,3847,46,72,72
100.0,0,1,6570,46,72,72
100.0,0,1,6611,46,72,72
100.0,0,1,3051,46,72,72
100.0,0,1,6736,46,72,72
100.0,30,1,6733,46,72,72
100.0,0,1,3518,46,72,72
100.0,0,1,6572,46,72,72
100.0,153,1,3669,46,72,72
100.0,0,1,3667,46,72,72
100.0,104,1,3666,46,72,72
100.0,0,1,3662,46,72,72
100.0,0,1,7043,46,72,72
100.0,187,1,7042,46,72,72
100.0,439,1,7041,46,72,72
0.0,0,1,6686,46,72,72
0.0,0,1,7000,46,72,72
0.0,0,1,3757,46,72,72
100.0,0,1,6740,46,72,72
100.0,0,1,6717,46,72,72
100.0,0,1,6818,46,72,72
100.0,136,1,7078,46,72,72
100.0,0,1,7077,46,72,72
100.0,92,1,7076,46,72,72
100.0,147,1,7075,46,72,72
100.0,0,1,7074,46,72,72
100.0,0,1,6750,46,72,72
100.0,0,1,3487,46,72,72
100.0,0,1,3460,46,72,72
100.0,0,1,12688,46,72,72
100.0,44,1,7106,46,72,72
100.0,16,1,7105,46,72,72
100.0,28,1,7104,46,72,72
0.0,0,1,3053,46,72,72
0.0,0,1,3054,46,72,72
100.0,0,1,3088,46,72,72
100.0,0,1,3317,46,72,72
100.0,0,1,6835,46,72,72
100.0,0,1,6836,46,72,72
100.0,0,1,7037,46,72,72
100.0,0,1,4506,46,72,72
100.0,156,1,3052,46,72,72
100.0,0,1,3074,46,72,72
100.0,0,1,3075,46,72,72
100.0,0,1,6753,46,72,72
100.0,0,1,6742,46,72,72
100.0,0,1,6738,46,72,72
100.0,41,1,6732,46,72,72
100.0,0,1,3584,46,72,72
100.0,0,1,3895,46,72,72
100.0,0,1,4178,46,72,72
100.0,0,1,6932,46,72,72
100.0,0,1,6923,46,72,72
100.0,0,1,4735,46,72,72
100.0,0,1,4503,46,72,72
100.0,0,1,2988,46,72,72
100.0,0,1,3098,46,72,72
100.0,0,1,6748,46,72,72
100.0,9,1,6637,46,72,72
100.0,0,1,6646,46,72,72
100.0,0,1,6703,46,72,72
100.0,33,1,6867,46,72,72
100.0,13,1,6858,46,72,72
100.0,0,1,4181,46,72,72
100.0,0,1,6664,46,72,72
100.0,0,1,6592,46,72,72
100.0,0,1,4177,46,72,72
100.0,27,1,6913,46,72,72
100.0,0,1,6557,46,72,72
0.0,0,1,749,48,72,72
0.0,0,1,747,48,72,72
0.0,2,1,743,48,72,72
0.0,0,1,742,48,72,72
0.0,0,1,1766,48,72,72
0.0,6,1,1759,48,72,72
100.0,0,1,1956,48,72,72
100.0,204,1,1909,48,72,72
100.0,0,1,1589,48,72,72
100.0,0,1,1598,48,72,72
0.0,0,1,1640,48,72,72
0.0,0,1,1635,48,72,72
0.0,0,1,1634,48,72,72
100.0,72,1,7018,48,72,72
100.0,0,1,1873,48,72,72
0.0,0,1,1055,48,72,72
0.0,0,1,1054,48,72,72
0.0,0,1,856,48,72,72
0.0,10,1,838,48,72,72
0.0,0,1,836,48,72,72
0.0,10,1,772,48,72,72
0.0,0,1,757,48,72,72
0.0,5,1,1756,48,72,72
0.0,0,1,1672,48,72,72
100.0,0,1,1741,48,72,72
100.0,0,1,1996,48,72,72
100.0,0,1,1703,48,72,72
0.0,0,1,1300,48,72,72
0.0,0,1,1294,48,72,72
0.0,0,1,1295,48,72,72
0.0,0,1,1296,48,72,72
0.0,0,1,6808,48,72,72
100.0,28,1,1708,48,72,72
100.0,0,1,7159,48,72,72
100.0,0,1,6849,48,72,72
100.0,0,1,1998,48,72,72
100.0,0,1,2035,48,72,72
100.0,59,1,2034,48,72,72
100.0,0,1,1692,48,72,72
100.0,0,1,1676,48,72,72
100.0,0,1,1690,48,72,72
100.0,0,1,1693,48,72,72
100.0,0,1,1751,48,72,72
100.0,0,1,1646,48,72,72
100.0,0,1,1652,48,72,72
100.0,0,1,2157,48,72,72
100.0,36,1,1916,48,72,72
100.0,0,1,1917,48,72,72
100.0,0,1,2081,48,72,72
100.0,1200,1,2082,48,72,72
100.0,0,1,1744,48,72,72
100.0,0,1,1887,48,72,72
100.0,0,1,1669,48,72,72
100.0,0,1,1650,48,72,72
100.0,0,1,6863,48,72,72
60.0,0,1,7062,48,72,72
100.0,0,1,1248,48,72,72
100.0,993,1,7303,48,72,72
0.0,0,1,1599,48,72,72
0.0,0,1,1633,48,72,72
100.0,60,1,1858,48,72,72
0.0,0,1,1600,48,72,72
100.0,100,1,1745,48,72,72
100.0,0,1,1704,48,72,72
100.0,0,1,827,48,72,72
100.0,0,1,1869,48,72,72
100.0,264,1,1872,48,72,72
0.0,0,1,1901,48,72,72
0.0,0,1,1908,48,72,72
0.0,0,1,1900,48,72,72
0.0,0,1,1899,48,72,72
0.0,0,1,1885,48,72,72
0.0,0,1,1705,48,72,72
0.0,0,1,1648,48,72,72
0.0,32,1,1643,48,72,72
100.0,111,1,910,48,72,72
100.0,0,1,1925,48,72,72
100.0,0,1,1874,48,72,72
100.0,0,1,1587,48,72,72
100.0,0,1,1886,48,72,72
100.0,17,1,1871,48,72,72
0.0,0,1,7157,48,72,72
0.0,0,1,7167,48,72,72
0.0,0,1,7170,48,72,72
0.0,0,1,7228,48,72,72
100.0,103,1,1960,48,72,72
100.0,0,1,7128,48,72,72
100.0,0,1,7283,48,72,72
100.0,0,1,1691,48,72,72
100.0,0,1,782,48,72,72
100.0,0,1,788,48,72,72
0.0,0,1,7230,48,72,72
0.0,0,1,7229,48,72,72
0.0,0,1,6862,48,72,72
100.0,0,1,1709,48,72,72
100.0,0,1,1725,48,72,72
100.0,0,1,1711,48,72,72
0.0,0,1,1073,48,72,72
0.0,0,1,1071,48,72,72
0.0,0,1,1596,48,72,72
0.0,0,1,1072,48,72,72
0.0,0,1,1075,48,72,72
100.0,0,1,6795,48,72,72
100.0,1,1,1976,48,72,72
100.0,15,1,2037,48,72,72
0.0,0,1,1074,48,72,72
100.0,461,1,1286,48,72,72
100.0,0,1,1718,48,72,72
0.0,0,1,1902,48,72,72
100.0,33,1,1897,48,72,72
100.0,0,1,6803,48,72,72
100.0,0,1,2005,48,72,72
100.0,0,1,1386,48,72,72
100.0,0,1,1392,48,72,72
100.0,3,1,1928,48,72,72
100.0,0,1,1297,48,72,72
100.0,0,1,1299,48,72,72
100.0,0,1,1997,48,72,72
100.0,3,1,1999,48,72,72
100.0,0,1,2003,48,72,72
100.0,0,1,2004,48,72,72
0.0,0,1,1912,48,72,72
70.0,0,1,7227,48,72,72
35.0,0,1,7007,48,72,72
35.0,0,1,6934,48,72,72
0.0,0,1,1651,48,72,72
100.0,0,1,1738,48,72,72
40.0,201,1,6994,48,72,72
0.0,0,1,7011,48,72,72
60.0,0,1,7012,48,72,72
0.0,0,1,7067,48,72,72
100.0,0,1,1731,48,72,72
100.0,0,1,6851,48,72,72
100.0,22,1,1076,48,72,72
100.0,0,1,7081,48,72,72
100.0,0,1,1185,48,72,72
100.0,0,1,2243,48,72,72
100.0,0,1,1800,48,72,72
0.0,0,1,1070,48,72,72
100.0,0,1,2079,48,72,72
100.0,0,1,960,48,72,72
100.0,0,1,1959,48,72,72
100.0,0,1,1958,48,72,72
100.0,10,1,1922,48,72,72
100.0,84,1,1920,48,72,72
100.0,0,1,1906,48,72,72
100.0,0,1,1867,48,72,72
100.0,237,1,1888,48,72,72
100.0,8,1,1914,48,72,72
100.0,1,1,1582,48,72,72
100.0,26,1,1907,48,72,72
100.0,0,1,1904,48,72,72
100.0,0,1,1698,48,72,72
100.0,5,1,1855,48,72,72
100.0,323,1,1856,48,72,72
100.0,0,1,6848,48,72,72
100.0,0,1,1647,48,72,72
100.0,0,1,1675,48,72,72
100.0,0,1,1583,48,72,72
100.0,0,1,2103,48,72,72
100.0,0,1,2114,48,72,72
100.0,18,1,2116,48,72,72
100.0,22,1,2117,48,72,72
100.0,0,1,2119,48,72,72
100.0,0,1,2120,48,72,72
100.0,0,1,3257,48,72,72
100.0,0,1,1712,48,72,72
100.0,50,1,1784,48,72,72
100.0,0,1,1777,48,72,72
100.0,101,1,1785,48,72,72
0.0,0,1,6844,48,72,72
100.0,0,1,1717,48,72,72
100.0,0,1,1764,48,72,72
100.0,0,1,6689,48,72,72
100.0,0,1,6692,48,72,72
100.0,0,1,6694,48,72,72
100.0,0,1,6696,48,72,72
100.0,0,1,6697,48,72,72
100.0,0,1,6698,48,72,72
100.0,0,1,6705,48,72,72
100.0,0,1,6706,48,72,72
100.0,0,1,6720,48,72,72
100.0,0,1,6721,48,72,72
100.0,0,1,6722,48,72,72
100.0,0,1,6745,48,72,72
100.0,0,1,6746,48,72,72
100.0,0,1,6756,48,72,72
0.0,0,1,1026,48,72,72
100.0,2,1,1702,48,72,72
100.0,4,1,1962,48,72,72
100.0,0,1,793,48,72,72
100.0,0,1,1428,48,72,72
100.0,0,1,6792,48,72,72
100.0,0,1,7127,48,72,72
35.0,0,1,6948,48,72,72
70.0,0,1,6995,48,72,72
100.0,0,1,1763,48,72,72
100.0,0,1,1746,48,72,72
100.0,0,1,837,48,72,72
100.0,56,1,2047,48,72,72
100.0,0,1,851,48,72,72
70.0,16,1,749,34,72,72
70.0,162,1,747,34,72,72
70.0,16,1,743,34,72,72
70.0,0,1,742,34,72,72
100.0,0,1,1913,34,72,72
100.0,4,1,1911,34,72,72
70.0,117,1,1640,34,72,72
70.0,0,1,1635,34,72,72
70.0,0,1,1634,34,72,72
70.0,0,1,1055,34,72,72
70.0,23,1,1054,34,72,72
70.0,157,1,856,34,72,72
70.0,42,1,838,34,72,72
70.0,0,1,836,34,72,72
70.0,30,1,772,34,72,72
70.0,31,1,757,34,72,72
100.0,135,1,1581,34,72,72
100.0,0,1,1653,34,72,72
100.0,0,1,1555,34,72,72
100.0,3,1,1556,34,72,72
70.0,0,1,1599,34,72,72
70.0,0,1,1633,34,72,72
100.0,0,1,3472,34,72,72
70.0,0,1,1600,34,72,72
70.0,220,1,1901,34,72,72
100.0,800,1,1908,34,72,72
70.0,0,1,1900,34,72,72
70.0,4,1,1899,34,72,72
100.0,0,1,1885,34,72,72
70.0,74,1,1705,34,72,72
70.0,0,1,1648,34,72,72
70.0,0,1,1643,34,72,72
70.0,259,1,1073,34,72,72
70.0,233,1,1071,34,72,72
70.0,0,1,1596,34,72,72
70.0,474,1,1072,34,72,72
70.0,1148,1,1075,34,72,72
70.0,263,1,1074,34,72,72
100.0,0,1,1632,34,72,72
100.0,0,1,1655,34,72,72
100.0,0,1,739,34,72,72
100.0,0,1,1624,34,72,72
100.0,0,1,1902,34,72,72
100.0,1,1,1912,34,72,72
100.0,0,1,1651,34,72,72
70.0,1516,1,1070,34,72,72
100.0,0,1,748,34,72,72
70.0,200,1,1639,34,72,72
0.0,0,1,1698,34,72,72
100.0,0,1,3122,34,72,72
100.0,6,1,1749,34,72,72
70.0,0,1,1636,34,72,72
70.0,0,1,745,34,72,72
70.0,106,1,1766,8,72,72
70.0,0,1,1759,8,72,72
70.0,0,1,1756,8,72,72
70.0,0,1,1672,8,72,72
100.0,0,1,1780,8,72,72
100.0,488,1,1774,8,72,72
100.0,512,1,1659,8,72,72
100.0,428,1,1661,8,72,72
100.0,0,1,2026,8,72,72
100.0,0,1,2027,8,72,72
100.0,0,1,2033,8,72,72
100.0,0,1,2032,8,72,72
100.0,0,1,2031,8,72,72
100.0,48,1,2030,8,72,72
100.0,227,1,2029,8,72,72
100.0,12,1,2028,8,72,72
100.0,450,1,2025,8,72,72
100.0,0,1,1838,8,72,72
100.0,90,1,1955,8,72,72
100.0,0,1,2174,8,72,72
100.0,406,1,1765,8,72,72
100.0,0,1,1839,8,72,72
100.0,178,1,1660,8,72,72
100.0,0,1,1663,8,72,72
100.0,0,1,1671,8,72,72
100.0,40,1,1686,8,72,72
100.0,0,1,1664,8,72,72
100.0,0,1,1657,8,72,72
100.0,523,1,1685,8,72,72
100.0,0,1,1687,8,72,72
70.0,0,1,1673,8,72,72
100.0,0,1,2172,8,72,72
100.0,1208,0,1591,8,72,72
100.0,2441,0,366,8,72,72
100.0,0,1,2978,31,72,72
70.0,0,1,3232,31,72,72
70.0,0,1,3233,31,72,72
100.0,0,1,6599,31,72,72
100.0,0,1,6565,31,72,72
100.0,0,1,6566,31,72,72
100.0,2328,1,2807,31,72,72
0.0,0,1,2939,31,72,72
100.0,253,1,2977,31,72,72
100.0,67,1,6624,31,72,72
100.0,120,1,6675,31,72,72
100.0,0,1,6586,31,72,72
100.0,0,1,6598,31,72,72
100.0,0,1,2904,31,72,72
100.0,0,1,6591,31,72,72
100.0,0,1,3059,31,72,72
100.0,0,1,6628,31,72,72
100.0,160,1,3058,31,72,72
100.0,0,1,3231,31,72,72
100.0,80,1,6538,31,72,72
100.0,70,1,6539,31,72,72
100.0,0,1,2849,31,72,72
100.0,235,1,6587,31,72,72
100.0,0,1,6617,31,72,72
100.0,50,1,6618,31,72,72
100.0,70,1,6625,31,72,72
100.0,0,1,6626,31,72,72
100.0,0,1,2917,31,72,72
100.0,2400,1,3001,31,72,72
65.0,16428,1,4114,31,72,72
100.0,0,1,6552,31,72,72
100.0,0,1,2929,31,72,72
0.0,0,1,2688,31,72,72
100.0,1200,1,3142,31,72,72
100.0,25,1,6549,31,72,72
100.0,0,1,2736,31,72,72
100.0,0,1,2949,31,72,72
0.0,0,1,2715,31,72,72
100.0,0,1,2914,31,72,72
100.0,0,1,6588,31,72,72
100.0,0,1,6582,31,72,72
100.0,0,1,2873,31,72,72
100.0,0,1,3401,31,72,72
100.0,600,1,3544,31,72,72
100.0,300,1,3757,31,72,72
100.0,0,1,6553,31,72,72
100.0,0,1,3000,31,72,72
100.0,0,1,2782,31,72,72
100.0,0,1,2860,31,72,72
100.0,10,1,2874,31,72,72
10.0,400,1,2802,117,72,72
