alter_cost,multiplier,priority_col,type,assembly,item_code1,item_code2,period,plant
0.0,1,1,alternate,3050,2939,2939,77,3
0.0,1,1,alternate,3051,2939,2939,77,3
0.0,1,1,alternate,3318,2939,2939,77,3
0.0,1,1,alternate,3491,2939,2939,77,3
0.0,1,1,alternate,3492,2939,2939,77,3
0.0,1,1,alternate,6634,2939,2939,77,3
0.0,1,1,alternate,6710,2939,2939,77,3
0.0,1,1,alternate,6751,2939,2939,77,3
0.0,1,1,alternate,6752,2939,2939,77,3
0.0,1,1,interchange,,2940,2940,77,3
0.0,1,1,interchange,,2795,2795,77,3
0.0,1,1,alternate,3088,2795,2795,77,3
0.0,1,1,interchange,,2792,2792,77,3
0.0,1,1,alternate,3088,2792,2792,77,3
0.0,1,1,interchange,,2794,2794,77,3
0.0,1,1,alternate,3088,2794,2794,77,3
0.0,1,1,interchange,,3232,3232,77,3
-1.0,1,2,alternate,3088,9797,9798,77,3
-1.0,1,2,alternate,2871,11151,11152,77,3
-1.0,1,2,alternate,3318,9174,9175,77,3
-1.0,1,2,alternate,4502,9174,9175,77,3
-1.0,1,2,alternate,2916,11078,12663,77,3
-1.0,1,2,alternate,6585,11078,12663,77,3
5.0,1,1,alternate,2916,602,591,77,3
5.0,1,1,alternate,4502,602,591,77,3
5.0,1,1,alternate,6585,602,591,77,3
5.0,1,1,alternate,2915,602,591,77,3
5.0,1,1,alternate,2987,602,591,77,3
5.0,1,1,alternate,6581,602,591,77,3
5.0,1,1,alternate,6609,602,591,77,3
-1.0,1,2,alternate,4788,599,603,77,3
-1.0,1,2,alternate,3318,11167,11176,77,3
-1.0,1,2,alternate,3050,8957,8703,77,3
-1.0,1,2,alternate,3051,8957,8703,77,3
-1.0,1,2,alternate,6634,8957,8703,77,3
-1.0,1,2,alternate,6710,8957,8703,77,3
-1.0,1,2,alternate,3050,11169,11179,77,3
-1.0,1,2,alternate,3051,11169,11179,77,3
-1.0,1,2,alternate,3491,11169,11179,77,3
-1.0,1,2,alternate,3492,11169,11179,77,3
-1.0,1,2,alternate,6634,11169,11179,77,3
-1.0,1,2,alternate,6710,11169,11179,77,3
-1.0,1,2,alternate,6751,11169,11179,77,3
-1.0,1,2,alternate,6752,11169,11179,77,3
-1.0,1,2,alternate,4502,11435,11438,77,3
-1.0,1,2,alternate,4788,7887,7886,77,3
-1.0,1,2,alternate,4788,9095,9045,77,3
5.0,1,1,alternate,6585,10418,10150,77,3
0.0,1,1,interchange,,2939,2939,78,3
0.0,1,1,alternate,3050,2939,2939,78,3
0.0,1,1,alternate,3051,2939,2939,78,3
0.0,1,1,alternate,3318,2939,2939,78,3
0.0,1,1,alternate,3491,2939,2939,78,3
0.0,1,1,alternate,3492,2939,2939,78,3
0.0,1,1,alternate,6634,2939,2939,78,3
0.0,1,1,alternate,6710,2939,2939,78,3
0.0,1,1,alternate,6751,2939,2939,78,3
0.0,1,1,alternate,6752,2939,2939,78,3
0.0,1,1,interchange,,2940,2940,78,3
0.0,1,1,interchange,,2795,2795,78,3
0.0,1,1,alternate,3088,2795,2795,78,3
0.0,1,1,interchange,,2792,2792,78,3
0.0,1,1,alternate,3088,2792,2792,78,3
0.0,1,1,interchange,,2794,2794,78,3
0.0,1,1,alternate,3088,2794,2794,78,3
0.0,1,1,interchange,,3232,3232,78,3
-1.0,1,2,alternate,3088,9797,9798,78,3
-1.0,1,2,alternate,2871,11151,11152,78,3
-1.0,1,2,alternate,3318,9174,9175,78,3
-1.0,1,2,alternate,4502,9174,9175,78,3
-1.0,1,2,alternate,2916,11078,12663,78,3
-1.0,1,2,alternate,6585,11078,12663,78,3
5.0,1,1,alternate,2916,602,591,78,3
5.0,1,1,alternate,4502,602,591,78,3
5.0,1,1,alternate,6585,602,591,78,3
5.0,1,1,alternate,2915,602,591,78,3
5.0,1,1,alternate,2987,602,591,78,3
5.0,1,1,alternate,6581,602,591,78,3
5.0,1,1,alternate,6609,602,591,78,3
-1.0,1,2,alternate,4788,599,603,78,3
-1.0,1,2,alternate,3318,11167,11176,78,3
-1.0,1,2,alternate,3050,8957,8703,78,3
-1.0,1,2,alternate,3051,8957,8703,78,3
-1.0,1,2,alternate,6634,8957,8703,78,3
-1.0,1,2,alternate,6710,8957,8703,78,3
-1.0,1,2,alternate,3050,11169,11179,78,3
-1.0,1,2,alternate,3051,11169,11179,78,3
-1.0,1,2,alternate,3491,11169,11179,78,3
-1.0,1,2,alternate,3492,11169,11179,78,3
-1.0,1,2,alternate,6634,11169,11179,78,3
-1.0,1,2,alternate,6710,11169,11179,78,3
-1.0,1,2,alternate,6751,11169,11179,78,3
-1.0,1,2,alternate,6752,11169,11179,78,3
-1.0,1,2,alternate,4502,11435,11438,78,3
-1.0,1,2,alternate,4788,7887,7886,78,3
-1.0,1,2,alternate,4788,9095,9045,78,3
5.0,1,1,alternate,6585,10418,10150,78,3
0.0,1,1,interchange,,2939,2939,79,3
0.0,1,1,alternate,3050,2939,2939,79,3
0.0,1,1,alternate,3051,2939,2939,79,3
0.0,1,1,alternate,3318,2939,2939,79,3
0.0,1,1,alternate,3491,2939,2939,79,3
0.0,1,1,alternate,3492,2939,2939,79,3
0.0,1,1,alternate,6634,2939,2939,79,3
0.0,1,1,alternate,6710,2939,2939,79,3
0.0,1,1,alternate,6751,2939,2939,79,3
0.0,1,1,alternate,6752,2939,2939,79,3
0.0,1,1,interchange,,2940,2940,79,3
0.0,1,1,interchange,,2795,2795,79,3
0.0,1,1,alternate,3088,2795,2795,79,3
0.0,1,1,interchange,,2792,2792,79,3
0.0,1,1,alternate,3088,2792,2792,79,3
0.0,1,1,interchange,,2794,2794,79,3
0.0,1,1,alternate,3088,2794,2794,79,3
0.0,1,1,interchange,,3232,3232,79,3
-1.0,1,2,alternate,3088,9797,9798,79,3
-1.0,1,2,alternate,2871,11151,11152,79,3
-1.0,1,2,alternate,3318,9174,9175,79,3
-1.0,1,2,alternate,4502,9174,9175,79,3
-1.0,1,2,alternate,2916,11078,12663,79,3
-1.0,1,2,alternate,6585,11078,12663,79,3
5.0,1,1,alternate,2916,602,591,79,3
5.0,1,1,alternate,4502,602,591,79,3
5.0,1,1,alternate,6585,602,591,79,3
5.0,1,1,alternate,2915,602,591,79,3
5.0,1,1,alternate,2987,602,591,79,3
5.0,1,1,alternate,6581,602,591,79,3
5.0,1,1,alternate,6609,602,591,79,3
-1.0,1,2,alternate,4788,599,603,79,3
-1.0,1,2,alternate,3318,11167,11176,79,3
-1.0,1,2,alternate,3050,8957,8703,79,3
-1.0,1,2,alternate,3051,8957,8703,79,3
-1.0,1,2,alternate,6634,8957,8703,79,3
-1.0,1,2,alternate,6710,8957,8703,79,3
-1.0,1,2,alternate,3050,11169,11179,79,3
-1.0,1,2,alternate,3051,11169,11179,79,3
-1.0,1,2,alternate,3491,11169,11179,79,3
-1.0,1,2,alternate,3492,11169,11179,79,3
-1.0,1,2,alternate,6634,11169,11179,79,3
-1.0,1,2,alternate,6710,11169,11179,79,3
-1.0,1,2,alternate,6751,11169,11179,79,3
-1.0,1,2,alternate,6752,11169,11179,79,3
-1.0,1,2,alternate,4502,11435,11438,79,3
-1.0,1,2,alternate,4788,7887,7886,79,3
-1.0,1,2,alternate,4788,9095,9045,79,3
5.0,1,1,alternate,6585,10418,10150,79,3
0.0,1,1,interchange,,2939,2939,80,3
0.0,1,1,alternate,3050,2939,2939,80,3
0.0,1,1,alternate,3051,2939,2939,80,3
0.0,1,1,alternate,3318,2939,2939,80,3
0.0,1,1,alternate,3491,2939,2939,80,3
0.0,1,1,alternate,3492,2939,2939,80,3
0.0,1,1,alternate,6634,2939,2939,80,3
0.0,1,1,alternate,6710,2939,2939,80,3
0.0,1,1,alternate,6751,2939,2939,80,3
0.0,1,1,alternate,6752,2939,2939,80,3
0.0,1,1,interchange,,2940,2940,80,3
0.0,1,1,interchange,,2795,2795,80,3
0.0,1,1,alternate,3088,2795,2795,80,3
0.0,1,1,interchange,,2792,2792,80,3
0.0,1,1,alternate,3088,2792,2792,80,3
0.0,1,1,interchange,,2794,2794,80,3
0.0,1,1,alternate,3088,2794,2794,80,3
0.0,1,1,interchange,,3232,3232,80,3
-1.0,1,2,alternate,3088,9797,9798,80,3
-1.0,1,2,alternate,2871,11151,11152,80,3
-1.0,1,2,alternate,3318,9174,9175,80,3
-1.0,1,2,alternate,4502,9174,9175,80,3
-1.0,1,2,alternate,2916,11078,12663,80,3
-1.0,1,2,alternate,6585,11078,12663,80,3
5.0,1,1,alternate,2916,602,591,80,3
5.0,1,1,alternate,4502,602,591,80,3
5.0,1,1,alternate,6585,602,591,80,3
5.0,1,1,alternate,2915,602,591,80,3
5.0,1,1,alternate,2987,602,591,80,3
5.0,1,1,alternate,6581,602,591,80,3
5.0,1,1,alternate,6609,602,591,80,3
-1.0,1,2,alternate,4788,599,603,80,3
-1.0,1,2,alternate,3318,11167,11176,80,3
-1.0,1,2,alternate,3050,8957,8703,80,3
-1.0,1,2,alternate,3051,8957,8703,80,3
-1.0,1,2,alternate,6634,8957,8703,80,3
-1.0,1,2,alternate,6710,8957,8703,80,3
-1.0,1,2,alternate,3050,11169,11179,80,3
-1.0,1,2,alternate,3051,11169,11179,80,3
-1.0,1,2,alternate,3491,11169,11179,80,3
-1.0,1,2,alternate,3492,11169,11179,80,3
-1.0,1,2,alternate,6634,11169,11179,80,3
-1.0,1,2,alternate,6710,11169,11179,80,3
-1.0,1,2,alternate,6751,11169,11179,80,3
-1.0,1,2,alternate,6752,11169,11179,80,3
-1.0,1,2,alternate,4502,11435,11438,80,3
-1.0,1,2,alternate,4788,7887,7886,80,3
-1.0,1,2,alternate,4788,9095,9045,80,3
5.0,1,1,alternate,6585,10418,10150,80,3
0.0,1,1,interchange,,2939,2939,81,3
0.0,1,1,alternate,3050,2939,2939,81,3
0.0,1,1,alternate,3051,2939,2939,81,3
0.0,1,1,alternate,3318,2939,2939,81,3
0.0,1,1,alternate,3491,2939,2939,81,3
0.0,1,1,alternate,3492,2939,2939,81,3
0.0,1,1,alternate,6634,2939,2939,81,3
0.0,1,1,alternate,6710,2939,2939,81,3
0.0,1,1,alternate,6751,2939,2939,81,3
0.0,1,1,alternate,6752,2939,2939,81,3
0.0,1,1,interchange,,2940,2940,81,3
0.0,1,1,interchange,,2795,2795,81,3
0.0,1,1,alternate,3088,2795,2795,81,3
0.0,1,1,interchange,,2792,2792,81,3
0.0,1,1,alternate,3088,2792,2792,81,3
0.0,1,1,interchange,,2794,2794,81,3
0.0,1,1,alternate,3088,2794,2794,81,3
0.0,1,1,interchange,,3232,3232,81,3
-1.0,1,2,alternate,3088,9797,9798,81,3
-1.0,1,2,alternate,2871,11151,11152,81,3
-1.0,1,2,alternate,3318,9174,9175,81,3
-1.0,1,2,alternate,4502,9174,9175,81,3
-1.0,1,2,alternate,2916,11078,12663,81,3
-1.0,1,2,alternate,6585,11078,12663,81,3
5.0,1,1,alternate,2916,602,591,81,3
5.0,1,1,alternate,4502,602,591,81,3
5.0,1,1,alternate,6585,602,591,81,3
5.0,1,1,alternate,2915,602,591,81,3
5.0,1,1,alternate,2987,602,591,81,3
5.0,1,1,alternate,6581,602,591,81,3
5.0,1,1,alternate,6609,602,591,81,3
-1.0,1,2,alternate,4788,599,603,81,3
-1.0,1,2,alternate,3318,11167,11176,81,3
-1.0,1,2,alternate,3050,8957,8703,81,3
-1.0,1,2,alternate,3051,8957,8703,81,3
-1.0,1,2,alternate,6634,8957,8703,81,3
-1.0,1,2,alternate,6710,8957,8703,81,3
-1.0,1,2,alternate,3050,11169,11179,81,3
-1.0,1,2,alternate,3051,11169,11179,81,3
-1.0,1,2,alternate,3491,11169,11179,81,3
-1.0,1,2,alternate,3492,11169,11179,81,3
-1.0,1,2,alternate,6634,11169,11179,81,3
-1.0,1,2,alternate,6710,11169,11179,81,3
-1.0,1,2,alternate,6751,11169,11179,81,3
-1.0,1,2,alternate,6752,11169,11179,81,3
-1.0,1,2,alternate,4502,11435,11438,81,3
-1.0,1,2,alternate,4788,7887,7886,81,3
-1.0,1,2,alternate,4788,9095,9045,81,3
5.0,1,1,alternate,6585,10418,10150,81,3
0.0,1,1,interchange,,2939,2939,82,3
0.0,1,1,alternate,3050,2939,2939,82,3
0.0,1,1,alternate,3051,2939,2939,82,3
0.0,1,1,alternate,3318,2939,2939,82,3
0.0,1,1,alternate,3491,2939,2939,82,3
0.0,1,1,alternate,3492,2939,2939,82,3
0.0,1,1,alternate,6634,2939,2939,82,3
0.0,1,1,alternate,6710,2939,2939,82,3
0.0,1,1,alternate,6751,2939,2939,82,3
0.0,1,1,alternate,6752,2939,2939,82,3
0.0,1,1,interchange,,2940,2940,82,3
0.0,1,1,interchange,,2795,2795,82,3
0.0,1,1,alternate,3088,2795,2795,82,3
0.0,1,1,interchange,,2792,2792,82,3
0.0,1,1,alternate,3088,2792,2792,82,3
0.0,1,1,interchange,,2794,2794,82,3
0.0,1,1,alternate,3088,2794,2794,82,3
0.0,1,1,interchange,,3232,3232,82,3
-1.0,1,2,alternate,3088,9797,9798,82,3
-1.0,1,2,alternate,2871,11151,11152,82,3
-1.0,1,2,alternate,3318,9174,9175,82,3
-1.0,1,2,alternate,4502,9174,9175,82,3
-1.0,1,2,alternate,2916,11078,12663,82,3
-1.0,1,2,alternate,6585,11078,12663,82,3
5.0,1,1,alternate,2916,602,591,82,3
5.0,1,1,alternate,4502,602,591,82,3
5.0,1,1,alternate,6585,602,591,82,3
5.0,1,1,alternate,2915,602,591,82,3
5.0,1,1,alternate,2987,602,591,82,3
5.0,1,1,alternate,6581,602,591,82,3
5.0,1,1,alternate,6609,602,591,82,3
-1.0,1,2,alternate,4788,599,603,82,3
-1.0,1,2,alternate,3318,11167,11176,82,3
-1.0,1,2,alternate,3050,8957,8703,82,3
-1.0,1,2,alternate,3051,8957,8703,82,3
-1.0,1,2,alternate,6634,8957,8703,82,3
-1.0,1,2,alternate,6710,8957,8703,82,3
-1.0,1,2,alternate,3050,11169,11179,82,3
-1.0,1,2,alternate,3051,11169,11179,82,3
-1.0,1,2,alternate,3491,11169,11179,82,3
-1.0,1,2,alternate,3492,11169,11179,82,3
-1.0,1,2,alternate,6634,11169,11179,82,3
-1.0,1,2,alternate,6710,11169,11179,82,3
-1.0,1,2,alternate,6751,11169,11179,82,3
-1.0,1,2,alternate,6752,11169,11179,82,3
-1.0,1,2,alternate,4502,11435,11438,82,3
-1.0,1,2,alternate,4788,7887,7886,82,3
-1.0,1,2,alternate,4788,9095,9045,82,3
5.0,1,1,alternate,6585,10418,10150,82,3
0.0,1,1,interchange,,2939,2939,83,3
0.0,1,1,alternate,3050,2939,2939,83,3
0.0,1,1,alternate,3051,2939,2939,83,3
0.0,1,1,alternate,3318,2939,2939,83,3
0.0,1,1,alternate,3491,2939,2939,83,3
0.0,1,1,alternate,3492,2939,2939,83,3
0.0,1,1,alternate,6634,2939,2939,83,3
0.0,1,1,alternate,6710,2939,2939,83,3
0.0,1,1,alternate,6751,2939,2939,83,3
0.0,1,1,alternate,6752,2939,2939,83,3
0.0,1,1,interchange,,2940,2940,83,3
0.0,1,1,interchange,,2795,2795,83,3
0.0,1,1,alternate,3088,2795,2795,83,3
0.0,1,1,interchange,,2792,2792,83,3
0.0,1,1,alternate,3088,2792,2792,83,3
0.0,1,1,interchange,,2794,2794,83,3
0.0,1,1,alternate,3088,2794,2794,83,3
0.0,1,1,interchange,,3232,3232,83,3
-1.0,1,2,alternate,3088,9797,9798,83,3
-1.0,1,2,alternate,2871,11151,11152,83,3
-1.0,1,2,alternate,3318,9174,9175,83,3
-1.0,1,2,alternate,4502,9174,9175,83,3
-1.0,1,2,alternate,2916,11078,12663,83,3
-1.0,1,2,alternate,6585,11078,12663,83,3
5.0,1,1,alternate,2916,602,591,83,3
5.0,1,1,alternate,4502,602,591,83,3
5.0,1,1,alternate,6585,602,591,83,3
5.0,1,1,alternate,2915,602,591,83,3
5.0,1,1,alternate,2987,602,591,83,3
5.0,1,1,alternate,6581,602,591,83,3
5.0,1,1,alternate,6609,602,591,83,3
-1.0,1,2,alternate,4788,599,603,83,3
-1.0,1,2,alternate,3318,11167,11176,83,3
-1.0,1,2,alternate,3050,8957,8703,83,3
-1.0,1,2,alternate,3051,8957,8703,83,3
-1.0,1,2,alternate,6634,8957,8703,83,3
-1.0,1,2,alternate,6710,8957,8703,83,3
-1.0,1,2,alternate,3050,11169,11179,83,3
-1.0,1,2,alternate,3051,11169,11179,83,3
-1.0,1,2,alternate,3491,11169,11179,83,3
-1.0,1,2,alternate,3492,11169,11179,83,3
-1.0,1,2,alternate,6634,11169,11179,83,3
-1.0,1,2,alternate,6710,11169,11179,83,3
-1.0,1,2,alternate,6751,11169,11179,83,3
-1.0,1,2,alternate,6752,11169,11179,83,3
-1.0,1,2,alternate,4502,11435,11438,83,3
-1.0,1,2,alternate,4788,7887,7886,83,3
-1.0,1,2,alternate,4788,9095,9045,83,3
5.0,1,1,alternate,6585,10418,10150,83,3
0.0,1,1,interchange,,2939,2939,84,3
0.0,1,1,alternate,3050,2939,2939,84,3
0.0,1,1,alternate,3051,2939,2939,84,3
0.0,1,1,alternate,3318,2939,2939,84,3
0.0,1,1,alternate,3491,2939,2939,84,3
0.0,1,1,alternate,3492,2939,2939,84,3
0.0,1,1,alternate,6634,2939,2939,84,3
0.0,1,1,alternate,6710,2939,2939,84,3
0.0,1,1,alternate,6751,2939,2939,84,3
0.0,1,1,alternate,6752,2939,2939,84,3
0.0,1,1,interchange,,2940,2940,84,3
0.0,1,1,interchange,,2795,2795,84,3
0.0,1,1,alternate,3088,2795,2795,84,3
0.0,1,1,interchange,,2792,2792,84,3
0.0,1,1,alternate,3088,2792,2792,84,3
0.0,1,1,interchange,,2794,2794,84,3
0.0,1,1,alternate,3088,2794,2794,84,3
0.0,1,1,interchange,,3232,3232,84,3
-1.0,1,2,alternate,3088,9797,9798,84,3
-1.0,1,2,alternate,2871,11151,11152,84,3
-1.0,1,2,alternate,3318,9174,9175,84,3
-1.0,1,2,alternate,4502,9174,9175,84,3
-1.0,1,2,alternate,2916,11078,12663,84,3
-1.0,1,2,alternate,6585,11078,12663,84,3
5.0,1,1,alternate,2916,602,591,84,3
5.0,1,1,alternate,4502,602,591,84,3
5.0,1,1,alternate,6585,602,591,84,3
5.0,1,1,alternate,2915,602,591,84,3
5.0,1,1,alternate,2987,602,591,84,3
5.0,1,1,alternate,6581,602,591,84,3
5.0,1,1,alternate,6609,602,591,84,3
-1.0,1,2,alternate,4788,599,603,84,3
-1.0,1,2,alternate,3318,11167,11176,84,3
-1.0,1,2,alternate,3050,8957,8703,84,3
-1.0,1,2,alternate,3051,8957,8703,84,3
-1.0,1,2,alternate,6634,8957,8703,84,3
-1.0,1,2,alternate,6710,8957,8703,84,3
-1.0,1,2,alternate,3050,11169,11179,84,3
-1.0,1,2,alternate,3051,11169,11179,84,3
-1.0,1,2,alternate,3491,11169,11179,84,3
-1.0,1,2,alternate,3492,11169,11179,84,3
-1.0,1,2,alternate,6634,11169,11179,84,3
-1.0,1,2,alternate,6710,11169,11179,84,3
-1.0,1,2,alternate,6751,11169,11179,84,3
-1.0,1,2,alternate,6752,11169,11179,84,3
-1.0,1,2,alternate,4502,11435,11438,84,3
-1.0,1,2,alternate,4788,7887,7886,84,3
-1.0,1,2,alternate,4788,9095,9045,84,3
5.0,1,1,alternate,6585,10418,10150,84,3
0.0,1,1,interchange,,2939,2939,85,3
0.0,1,1,alternate,3050,2939,2939,85,3
0.0,1,1,alternate,3051,2939,2939,85,3
0.0,1,1,alternate,3318,2939,2939,85,3
0.0,1,1,alternate,3491,2939,2939,85,3
0.0,1,1,alternate,3492,2939,2939,85,3
0.0,1,1,alternate,6634,2939,2939,85,3
0.0,1,1,alternate,6710,2939,2939,85,3
0.0,1,1,alternate,6751,2939,2939,85,3
0.0,1,1,alternate,6752,2939,2939,85,3
0.0,1,1,interchange,,2940,2940,85,3
0.0,1,1,interchange,,2795,2795,85,3
0.0,1,1,alternate,3088,2795,2795,85,3
0.0,1,1,interchange,,2792,2792,85,3
0.0,1,1,alternate,3088,2792,2792,85,3
0.0,1,1,interchange,,2794,2794,85,3
0.0,1,1,alternate,3088,2794,2794,85,3
0.0,1,1,interchange,,3232,3232,85,3
-1.0,1,2,alternate,2871,11151,11152,85,3
-1.0,1,2,alternate,3318,9174,9175,85,3
-1.0,1,2,alternate,4502,9174,9175,85,3
-1.0,1,2,alternate,2916,11078,12663,85,3
-1.0,1,2,alternate,6585,11078,12663,85,3
5.0,1,1,alternate,2916,602,591,85,3
5.0,1,1,alternate,4502,602,591,85,3
5.0,1,1,alternate,6585,602,591,85,3
5.0,1,1,alternate,2915,602,591,85,3
5.0,1,1,alternate,2987,602,591,85,3
5.0,1,1,alternate,6581,602,591,85,3
5.0,1,1,alternate,6609,602,591,85,3
-1.0,1,2,alternate,4788,599,603,85,3
-1.0,1,2,alternate,3318,11167,11176,85,3
-1.0,1,2,alternate,3050,8957,8703,85,3
-1.0,1,2,alternate,3051,8957,8703,85,3
-1.0,1,2,alternate,6634,8957,8703,85,3
-1.0,1,2,alternate,6710,8957,8703,85,3
-1.0,1,2,alternate,3050,11169,11179,85,3
-1.0,1,2,alternate,3051,11169,11179,85,3
-1.0,1,2,alternate,3491,11169,11179,85,3
-1.0,1,2,alternate,3492,11169,11179,85,3
-1.0,1,2,alternate,6634,11169,11179,85,3
-1.0,1,2,alternate,6710,11169,11179,85,3
-1.0,1,2,alternate,6751,11169,11179,85,3
-1.0,1,2,alternate,6752,11169,11179,85,3
-1.0,1,2,alternate,4502,11435,11438,85,3
-1.0,1,2,alternate,4788,7887,7886,85,3
5.0,1,1,alternate,6585,10418,10150,85,3
0.0,1,1,interchange,,2939,2939,86,3
0.0,1,1,alternate,3050,2939,2939,86,3
0.0,1,1,alternate,3051,2939,2939,86,3
0.0,1,1,alternate,3318,2939,2939,86,3
0.0,1,1,alternate,3491,2939,2939,86,3
0.0,1,1,alternate,3492,2939,2939,86,3
0.0,1,1,alternate,6634,2939,2939,86,3
0.0,1,1,alternate,6710,2939,2939,86,3
0.0,1,1,alternate,6751,2939,2939,86,3
0.0,1,1,alternate,6752,2939,2939,86,3
0.0,1,1,interchange,,2940,2940,86,3
0.0,1,1,interchange,,2795,2795,86,3
0.0,1,1,alternate,3088,2795,2795,86,3
0.0,1,1,interchange,,2792,2792,86,3
0.0,1,1,alternate,3088,2792,2792,86,3
0.0,1,1,interchange,,2794,2794,86,3
0.0,1,1,alternate,3088,2794,2794,86,3
0.0,1,1,interchange,,3232,3232,86,3
-1.0,1,2,alternate,2871,11151,11152,86,3
-1.0,1,2,alternate,3318,9174,9175,86,3
-1.0,1,2,alternate,4502,9174,9175,86,3
-1.0,1,2,alternate,2916,11078,12663,86,3
-1.0,1,2,alternate,6585,11078,12663,86,3
5.0,1,1,alternate,2916,602,591,86,3
5.0,1,1,alternate,4502,602,591,86,3
5.0,1,1,alternate,6585,602,591,86,3
5.0,1,1,alternate,2915,602,591,86,3
5.0,1,1,alternate,2987,602,591,86,3
5.0,1,1,alternate,6581,602,591,86,3
5.0,1,1,alternate,6609,602,591,86,3
-1.0,1,2,alternate,4788,599,603,86,3
-1.0,1,2,alternate,3318,11167,11176,86,3
-1.0,1,2,alternate,3050,8957,8703,86,3
-1.0,1,2,alternate,3051,8957,8703,86,3
-1.0,1,2,alternate,6634,8957,8703,86,3
-1.0,1,2,alternate,6710,8957,8703,86,3
-1.0,1,2,alternate,3050,11169,11179,86,3
-1.0,1,2,alternate,3051,11169,11179,86,3
-1.0,1,2,alternate,3491,11169,11179,86,3
-1.0,1,2,alternate,3492,11169,11179,86,3
-1.0,1,2,alternate,6634,11169,11179,86,3
-1.0,1,2,alternate,6710,11169,11179,86,3
-1.0,1,2,alternate,6751,11169,11179,86,3
-1.0,1,2,alternate,6752,11169,11179,86,3
-1.0,1,2,alternate,4502,11435,11438,86,3
-1.0,1,2,alternate,4788,7887,7886,86,3
5.0,1,1,alternate,6585,10418,10150,86,3
0.0,1,1,interchange,,2939,2939,87,3
0.0,1,1,alternate,3050,2939,2939,87,3
0.0,1,1,alternate,3051,2939,2939,87,3
0.0,1,1,alternate,3318,2939,2939,87,3
0.0,1,1,alternate,3491,2939,2939,87,3
0.0,1,1,alternate,3492,2939,2939,87,3
0.0,1,1,alternate,6634,2939,2939,87,3
0.0,1,1,alternate,6710,2939,2939,87,3
0.0,1,1,alternate,6751,2939,2939,87,3
0.0,1,1,alternate,6752,2939,2939,87,3
0.0,1,1,interchange,,2940,2940,87,3
0.0,1,1,interchange,,2795,2795,87,3
0.0,1,1,alternate,3088,2795,2795,87,3
0.0,1,1,interchange,,2792,2792,87,3
0.0,1,1,alternate,3088,2792,2792,87,3
0.0,1,1,interchange,,2794,2794,87,3
0.0,1,1,alternate,3088,2794,2794,87,3
0.0,1,1,interchange,,3232,3232,87,3
-1.0,1,2,alternate,2871,11151,11152,87,3
-1.0,1,2,alternate,3318,9174,9175,87,3
-1.0,1,2,alternate,4502,9174,9175,87,3
-1.0,1,2,alternate,2916,11078,12663,87,3
-1.0,1,2,alternate,6585,11078,12663,87,3
5.0,1,1,alternate,2916,602,591,87,3
5.0,1,1,alternate,4502,602,591,87,3
5.0,1,1,alternate,6585,602,591,87,3
5.0,1,1,alternate,2915,602,591,87,3
5.0,1,1,alternate,2987,602,591,87,3
5.0,1,1,alternate,6581,602,591,87,3
5.0,1,1,alternate,6609,602,591,87,3
-1.0,1,2,alternate,4788,599,603,87,3
-1.0,1,2,alternate,3318,11167,11176,87,3
-1.0,1,2,alternate,3050,8957,8703,87,3
-1.0,1,2,alternate,3051,8957,8703,87,3
-1.0,1,2,alternate,6634,8957,8703,87,3
-1.0,1,2,alternate,6710,8957,8703,87,3
-1.0,1,2,alternate,3050,11169,11179,87,3
-1.0,1,2,alternate,3051,11169,11179,87,3
-1.0,1,2,alternate,3491,11169,11179,87,3
-1.0,1,2,alternate,3492,11169,11179,87,3
-1.0,1,2,alternate,6634,11169,11179,87,3
-1.0,1,2,alternate,6710,11169,11179,87,3
-1.0,1,2,alternate,6751,11169,11179,87,3
-1.0,1,2,alternate,6752,11169,11179,87,3
-1.0,1,2,alternate,4502,11435,11438,87,3
-1.0,1,2,alternate,4788,7887,7886,87,3
5.0,1,1,alternate,6585,10418,10150,87,3
0.0,1,1,interchange,,2939,2939,88,3
0.0,1,1,alternate,3050,2939,2939,88,3
0.0,1,1,alternate,3051,2939,2939,88,3
0.0,1,1,alternate,3318,2939,2939,88,3
0.0,1,1,alternate,3491,2939,2939,88,3
0.0,1,1,alternate,3492,2939,2939,88,3
0.0,1,1,alternate,6634,2939,2939,88,3
0.0,1,1,alternate,6710,2939,2939,88,3
0.0,1,1,alternate,6751,2939,2939,88,3
0.0,1,1,alternate,6752,2939,2939,88,3
0.0,1,1,interchange,,2940,2940,88,3
0.0,1,1,interchange,,2795,2795,88,3
0.0,1,1,alternate,3088,2795,2795,88,3
0.0,1,1,interchange,,2792,2792,88,3
0.0,1,1,alternate,3088,2792,2792,88,3
0.0,1,1,interchange,,2794,2794,88,3
0.0,1,1,alternate,3088,2794,2794,88,3
0.0,1,1,interchange,,3232,3232,88,3
-1.0,1,2,alternate,2871,11151,11152,88,3
-1.0,1,2,alternate,3318,9174,9175,88,3
-1.0,1,2,alternate,4502,9174,9175,88,3
5.0,1,1,alternate,2916,602,591,88,3
5.0,1,1,alternate,4502,602,591,88,3
5.0,1,1,alternate,6585,602,591,88,3
5.0,1,1,alternate,2915,602,591,88,3
5.0,1,1,alternate,2987,602,591,88,3
5.0,1,1,alternate,6581,602,591,88,3
5.0,1,1,alternate,6609,602,591,88,3
-1.0,1,2,alternate,4788,599,603,88,3
