line,shift,i_shift,capacity_type,work_day,max_capacity,set,period,plant
,1.0,1,Pcs,1.0,100.0,101,80,46
,1.0,1,Pcs,1.0,500.0,102,80,46
,1.0,1,Pcs,1.0,65.0,104,80,46
,1.0,1,Pcs,1.0,80.0,106,80,46
,1.0,1,Pcs,1.0,400.0,111,80,46
,1.0,1,Pcs,1.0,200.0,114,80,46
,1.0,1,Pcs,1.0,480.0,119,80,46
,1.0,1,Pcs,1.0,500.0,123,80,46
,1.0,1,Pcs,1.0,50.0,124,80,46
,1.0,1,Pcs,1.0,271.0,170,80,46
,1.0,1,Pcs,1.0,150.0,171,80,46
,1.0,1,Point,1.0,44467182.0,176,80,46
,1.0,1,Point,1.0,15467182.0,179,80,46
,1.0,1,Pcs,1.0,400.0,203,80,46
,1.0,1,Pcs,1.0,800.0,0,81,46
,1.0,1,Pcs,1.0,50.0,20,81,46
,1.0,1,Pcs,1.0,200.0,22,81,46
,1.0,1,Pcs,1.0,150.0,29,81,46
,1.0,1,Pcs,1.0,3500.0,36,81,46
,1.0,1,Pcs,1.0,80.0,37,81,46
,1.0,1,Pcs,1.0,200.0,39,81,46
,1.0,1,Pcs,1.0,30.0,40,81,46
,1.0,1,Pcs,1.0,200.0,41,81,46
,1.0,1,Pcs,1.0,30.0,42,81,46
,1.0,1,Pcs,1.0,500.0,43,81,46
,1.0,1,Pcs,1.0,50.0,45,81,46
,1.0,1,Pcs,1.0,500.0,47,81,46
,1.0,1,Pcs,1.0,200.0,48,81,46
,1.0,1,Pcs,1.0,500.0,49,81,46
,1.0,1,Pcs,1.0,35.0,50,81,46
,1.0,1,Pcs,1.0,100.0,51,81,46
,1.0,1,Pcs,1.0,100.0,52,81,46
,1.0,1,Pcs,1.0,50.0,54,81,46
,1.0,1,Pcs,1.0,100.0,59,81,46
,1.0,1,Pcs,1.0,240.0,63,81,46
,1.0,1,Pcs,1.0,500.0,64,81,46
,1.0,1,Pcs,1.0,400.0,66,81,46
,1.0,1,Pcs,1.0,500.0,69,81,46
,1.0,1,Pcs,1.0,500.0,70,81,46
,1.0,1,Pcs,1.0,80.0,71,81,46
,1.0,1,Pcs,1.0,500.0,72,81,46
,1.0,1,Pcs,1.0,80.0,73,81,46
,1.0,1,Pcs,1.0,500.0,74,81,46
,1.0,1,Pcs,1.0,90.0,75,81,46
,1.0,1,Pcs,1.0,60.0,76,81,46
,1.0,1,Pcs,1.0,500.0,77,81,46
,1.0,1,Pcs,1.0,45.0,78,81,46
,1.0,1,Pcs,1.0,30.0,79,81,46
,1.0,1,Pcs,1.0,500.0,80,81,46
,1.0,1,Pcs,1.0,80.0,82,81,46
,1.0,1,Pcs,1.0,15.0,83,81,46
,1.0,1,Pcs,1.0,500.0,84,81,46
,1.0,1,Pcs,1.0,300.0,89,81,46
,1.0,1,Pcs,1.0,500.0,90,81,46
,1.0,1,Pcs,1.0,120.0,91,81,46
,1.0,1,Pcs,1.0,500.0,92,81,46
,1.0,1,Pcs,1.0,100.0,93,81,46
,1.0,1,Pcs,1.0,500.0,94,81,46
,1.0,1,Pcs,1.0,140.0,95,81,46
,1.0,1,Pcs,1.0,500.0,97,81,46
,1.0,1,Pcs,1.0,136.0,98,81,46
,1.0,1,Pcs,1.0,100.0,101,81,46
,1.0,1,Pcs,1.0,500.0,102,81,46
,1.0,1,Pcs,1.0,65.0,104,81,46
,1.0,1,Pcs,1.0,80.0,106,81,46
,1.0,1,Pcs,1.0,400.0,111,81,46
,1.0,1,Pcs,1.0,200.0,114,81,46
,1.0,1,Pcs,1.0,480.0,119,81,46
,1.0,1,Pcs,1.0,500.0,123,81,46
,1.0,1,Pcs,1.0,50.0,124,81,46
,1.0,1,Pcs,1.0,320.0,170,81,46
,1.0,1,Pcs,1.0,150.0,171,81,46
,1.0,1,Point,1.0,45000000.0,176,81,46
,1.0,1,Point,1.0,16000000.0,179,81,46
,1.0,1,Pcs,1.0,400.0,203,81,46
,1.0,1,Pcs,1.0,800.0,0,82,46
,1.0,1,Pcs,1.0,50.0,20,82,46
,1.0,1,Pcs,1.0,200.0,22,82,46
,1.0,1,Pcs,1.0,150.0,29,82,46
,1.0,1,Pcs,1.0,3500.0,36,82,46
,1.0,1,Pcs,1.0,80.0,37,82,46
,1.0,1,Pcs,1.0,200.0,39,82,46
,1.0,1,Pcs,1.0,30.0,40,82,46
,1.0,1,Pcs,1.0,200.0,41,82,46
,1.0,1,Pcs,1.0,30.0,42,82,46
,1.0,1,Pcs,1.0,500.0,43,82,46
,1.0,1,Pcs,1.0,50.0,45,82,46
,1.0,1,Pcs,1.0,500.0,47,82,46
,1.0,1,Pcs,1.0,200.0,48,82,46
,1.0,1,Pcs,1.0,500.0,49,82,46
,1.0,1,Pcs,1.0,35.0,50,82,46
,1.0,1,Pcs,1.0,100.0,51,82,46
,1.0,1,Pcs,1.0,100.0,52,82,46
,1.0,1,Pcs,1.0,50.0,54,82,46
,1.0,1,Pcs,1.0,100.0,59,82,46
,1.0,1,Pcs,1.0,240.0,63,82,46
,1.0,1,Pcs,1.0,500.0,64,82,46
,1.0,1,Pcs,1.0,400.0,66,82,46
,1.0,1,Pcs,1.0,500.0,69,82,46
,1.0,1,Pcs,1.0,500.0,70,82,46
,1.0,1,Pcs,1.0,80.0,71,82,46
,1.0,1,Pcs,1.0,500.0,72,82,46
,1.0,1,Pcs,1.0,60.0,73,82,46
,1.0,1,Pcs,1.0,500.0,74,82,46
,1.0,1,Pcs,1.0,90.0,75,82,46
,1.0,1,Pcs,1.0,60.0,76,82,46
,1.0,1,Pcs,1.0,500.0,77,82,46
,1.0,1,Pcs,1.0,45.0,78,82,46
,1.0,1,Pcs,1.0,30.0,79,82,46
,1.0,1,Pcs,1.0,500.0,80,82,46
,1.0,1,Pcs,1.0,80.0,82,82,46
,1.0,1,Pcs,1.0,15.0,83,82,46
,1.0,1,Pcs,1.0,500.0,84,82,46
,1.0,1,Pcs,1.0,300.0,89,82,46
,1.0,1,Pcs,1.0,500.0,90,82,46
,1.0,1,Pcs,1.0,120.0,91,82,46
,1.0,1,Pcs,1.0,500.0,92,82,46
,1.0,1,Pcs,1.0,100.0,93,82,46
,1.0,1,Pcs,1.0,500.0,94,82,46
,1.0,1,Pcs,1.0,140.0,95,82,46
,1.0,1,Pcs,1.0,500.0,97,82,46
,1.0,1,Pcs,1.0,136.0,98,82,46
,1.0,1,Pcs,1.0,100.0,101,82,46
,1.0,1,Pcs,1.0,500.0,102,82,46
,1.0,1,Pcs,1.0,65.0,104,82,46
,1.0,1,Pcs,1.0,80.0,106,82,46
,1.0,1,Pcs,1.0,400.0,111,82,46
,1.0,1,Pcs,1.0,200.0,114,82,46
,1.0,1,Pcs,1.0,480.0,119,82,46
,1.0,1,Pcs,1.0,500.0,123,82,46
,1.0,1,Pcs,1.0,50.0,124,82,46
,1.0,1,Pcs,1.0,320.0,170,82,46
,1.0,1,Pcs,1.0,130.0,171,82,46
,1.0,1,Point,1.0,45000000.0,176,82,46
,1.0,1,Point,1.0,16000000.0,179,82,46
,1.0,1,Pcs,1.0,400.0,203,82,46
,1.0,1,Pcs,1.0,800.0,0,83,46
,1.0,1,Pcs,1.0,50.0,20,83,46
,1.0,1,Pcs,1.0,200.0,22,83,46
,1.0,1,Pcs,1.0,150.0,29,83,46
,1.0,1,Pcs,1.0,3500.0,36,83,46
,1.0,1,Pcs,1.0,80.0,37,83,46
,1.0,1,Pcs,1.0,200.0,39,83,46
,1.0,1,Pcs,1.0,30.0,40,83,46
,1.0,1,Pcs,1.0,200.0,41,83,46
,1.0,1,Pcs,1.0,30.0,42,83,46
,1.0,1,Pcs,1.0,500.0,43,83,46
,1.0,1,Pcs,1.0,50.0,45,83,46
,1.0,1,Pcs,1.0,500.0,47,83,46
,1.0,1,Pcs,1.0,200.0,48,83,46
,1.0,1,Pcs,1.0,500.0,49,83,46
,1.0,1,Pcs,1.0,35.0,50,83,46
,1.0,1,Pcs,1.0,100.0,51,83,46
,1.0,1,Pcs,1.0,100.0,52,83,46
,1.0,1,Pcs,1.0,50.0,54,83,46
,1.0,1,Pcs,1.0,100.0,59,83,46
,1.0,1,Pcs,1.0,240.0,63,83,46
,1.0,1,Pcs,1.0,500.0,64,83,46
,1.0,1,Pcs,1.0,400.0,66,83,46
,1.0,1,Pcs,1.0,500.0,69,83,46
,1.0,1,Pcs,1.0,500.0,70,83,46
,1.0,1,Pcs,1.0,80.0,71,83,46
,1.0,1,Pcs,1.0,456.0,72,83,46
,1.0,1,Pcs,1.0,80.0,73,83,46
,1.0,1,Pcs,1.0,500.0,74,83,46
,1.0,1,Pcs,1.0,90.0,75,83,46
,1.0,1,Pcs,1.0,60.0,76,83,46
,1.0,1,Pcs,1.0,500.0,77,83,46
,1.0,1,Pcs,1.0,45.0,78,83,46
,1.0,1,Pcs,1.0,30.0,79,83,46
,1.0,1,Pcs,1.0,500.0,80,83,46
,1.0,1,Pcs,1.0,80.0,82,83,46
,1.0,1,Pcs,1.0,15.0,83,83,46
,1.0,1,Pcs,1.0,500.0,84,83,46
,1.0,1,Pcs,1.0,300.0,89,83,46
,1.0,1,Pcs,1.0,500.0,90,83,46
,1.0,1,Pcs,1.0,120.0,91,83,46
,1.0,1,Pcs,1.0,500.0,92,83,46
,1.0,1,Pcs,1.0,100.0,93,83,46
,1.0,1,Pcs,1.0,500.0,94,83,46
,1.0,1,Pcs,1.0,140.0,95,83,46
,1.0,1,Pcs,1.0,500.0,97,83,46
,1.0,1,Pcs,1.0,136.0,98,83,46
,1.0,1,Pcs,1.0,100.0,101,83,46
,1.0,1,Pcs,1.0,500.0,102,83,46
,1.0,1,Pcs,1.0,65.0,104,83,46
,1.0,1,Pcs,1.0,80.0,106,83,46
,1.0,1,Pcs,1.0,400.0,111,83,46
,1.0,1,Pcs,1.0,200.0,114,83,46
,1.0,1,Pcs,1.0,480.0,119,83,46
,1.0,1,Pcs,1.0,500.0,123,83,46
,1.0,1,Pcs,1.0,50.0,124,83,46
,1.0,1,Pcs,1.0,320.0,170,83,46
,1.0,1,Pcs,1.0,150.0,171,83,46
,1.0,1,Point,1.0,44289885.0,176,83,46
,1.0,1,Point,1.0,15289885.0,179,83,46
,1.0,1,Pcs,1.0,400.0,203,83,46
,1.0,1,Pcs,1.0,800.0,0,84,46
,1.0,1,Pcs,1.0,50.0,20,84,46
,1.0,1,Pcs,1.0,200.0,22,84,46
,1.0,1,Pcs,1.0,150.0,29,84,46
,1.0,1,Pcs,1.0,3500.0,36,84,46
,1.0,1,Pcs,1.0,80.0,37,84,46
,1.0,1,Pcs,1.0,200.0,39,84,46
,1.0,1,Pcs,1.0,30.0,40,84,46
,1.0,1,Pcs,1.0,200.0,41,84,46
,1.0,1,Pcs,1.0,30.0,42,84,46
,1.0,1,Pcs,1.0,500.0,43,84,46
,1.0,1,Pcs,1.0,50.0,45,84,46
,1.0,1,Pcs,1.0,500.0,47,84,46
,1.0,1,Pcs,1.0,200.0,48,84,46
,1.0,1,Pcs,1.0,500.0,49,84,46
,1.0,1,Pcs,1.0,35.0,50,84,46
,1.0,1,Pcs,1.0,100.0,51,84,46
,1.0,1,Pcs,1.0,100.0,52,84,46
,1.0,1,Pcs,1.0,50.0,54,84,46
,1.0,1,Pcs,1.0,100.0,59,84,46
,1.0,1,Pcs,1.0,240.0,63,84,46
,1.0,1,Pcs,1.0,500.0,64,84,46
,1.0,1,Pcs,1.0,400.0,66,84,46
,1.0,1,Pcs,1.0,500.0,69,84,46
,1.0,1,Pcs,1.0,500.0,70,84,46
,1.0,1,Pcs,1.0,80.0,71,84,46
,1.0,1,Pcs,1.0,500.0,72,84,46
,1.0,1,Pcs,1.0,80.0,73,84,46
,1.0,1,Pcs,1.0,500.0,74,84,46
,1.0,1,Pcs,1.0,90.0,75,84,46
,1.0,1,Pcs,1.0,60.0,76,84,46
,1.0,1,Pcs,1.0,500.0,77,84,46
,1.0,1,Pcs,1.0,45.0,78,84,46
,1.0,1,Pcs,1.0,30.0,79,84,46
,1.0,1,Pcs,1.0,500.0,80,84,46
,1.0,1,Pcs,1.0,80.0,82,84,46
,1.0,1,Pcs,1.0,15.0,83,84,46
,1.0,1,Pcs,1.0,500.0,84,84,46
,1.0,1,Pcs,1.0,300.0,89,84,46
,1.0,1,Pcs,1.0,500.0,90,84,46
,1.0,1,Pcs,1.0,120.0,91,84,46
,1.0,1,Pcs,1.0,500.0,92,84,46
,1.0,1,Pcs,1.0,100.0,93,84,46
,1.0,1,Pcs,1.0,500.0,94,84,46
,1.0,1,Pcs,1.0,140.0,95,84,46
,1.0,1,Pcs,1.0,500.0,97,84,46
,1.0,1,Pcs,1.0,136.0,98,84,46
,1.0,1,Pcs,1.0,100.0,101,84,46
,1.0,1,Pcs,1.0,500.0,102,84,46
,1.0,1,Pcs,1.0,65.0,104,84,46
,1.0,1,Pcs,1.0,80.0,106,84,46
,1.0,1,Pcs,1.0,400.0,111,84,46
,1.0,1,Pcs,1.0,200.0,114,84,46
,1.0,1,Pcs,1.0,480.0,119,84,46
,1.0,1,Pcs,1.0,500.0,123,84,46
,1.0,1,Pcs,1.0,50.0,124,84,46
,1.0,1,Pcs,1.0,320.0,170,84,46
,1.0,1,Pcs,1.0,150.0,171,84,46
,1.0,1,Point,1.0,45000000.0,176,84,46
,1.0,1,Point,1.0,16000000.0,179,84,46
,1.0,1,Pcs,1.0,400.0,203,84,46
,1.0,1,Pcs,0.0,0.0,0,85,46
,1.0,1,Pcs,0.0,0.0,20,85,46
,1.0,1,Pcs,0.0,0.0,22,85,46
,1.0,1,Pcs,0.0,0.0,29,85,46
,1.0,1,Pcs,0.0,0.0,36,85,46
,1.0,1,Pcs,0.0,0.0,37,85,46
,1.0,1,Pcs,0.0,0.0,39,85,46
,1.0,1,Pcs,0.0,0.0,40,85,46
,1.0,1,Pcs,0.0,0.0,41,85,46
,1.0,1,Pcs,0.0,0.0,42,85,46
,1.0,1,Pcs,0.0,0.0,43,85,46
,1.0,1,Pcs,0.0,0.0,45,85,46
,1.0,1,Pcs,0.0,0.0,47,85,46
,1.0,1,Pcs,0.0,0.0,48,85,46
,1.0,1,Pcs,0.0,0.0,49,85,46
,1.0,1,Pcs,0.0,0.0,50,85,46
,1.0,1,Pcs,0.0,0.0,51,85,46
,1.0,1,Pcs,0.0,0.0,52,85,46
,1.0,1,Pcs,0.0,0.0,54,85,46
,1.0,1,Pcs,0.0,0.0,59,85,46
,1.0,1,Pcs,0.0,0.0,63,85,46
,1.0,1,Pcs,0.0,0.0,64,85,46
,1.0,1,Pcs,0.0,0.0,66,85,46
,1.0,1,Pcs,0.0,0.0,69,85,46
,1.0,1,Pcs,0.0,0.0,70,85,46
,1.0,1,Pcs,0.0,0.0,71,85,46
,1.0,1,Pcs,0.0,0.0,72,85,46
,1.0,1,Pcs,0.0,0.0,73,85,46
,1.0,1,Pcs,0.0,0.0,74,85,46
,1.0,1,Pcs,0.0,0.0,75,85,46
,1.0,1,Pcs,0.0,0.0,76,85,46
,1.0,1,Pcs,0.0,0.0,77,85,46
,1.0,1,Pcs,0.0,0.0,78,85,46
,1.0,1,Pcs,0.0,0.0,79,85,46
,1.0,1,Pcs,0.0,0.0,80,85,46
,1.0,1,Pcs,0.0,0.0,82,85,46
,1.0,1,Pcs,0.0,0.0,83,85,46
,1.0,1,Pcs,0.0,0.0,84,85,46
,1.0,1,Pcs,0.0,0.0,89,85,46
,1.0,1,Pcs,0.0,0.0,90,85,46
,1.0,1,Pcs,0.0,0.0,91,85,46
,1.0,1,Pcs,0.0,0.0,92,85,46
,1.0,1,Pcs,0.0,0.0,93,85,46
,1.0,1,Pcs,0.0,0.0,94,85,46
,1.0,1,Pcs,0.0,0.0,95,85,46
,1.0,1,Pcs,0.0,0.0,97,85,46
,1.0,1,Pcs,0.0,0.0,98,85,46
,1.0,1,Pcs,0.0,0.0,101,85,46
,1.0,1,Pcs,0.0,0.0,102,85,46
,1.0,1,Pcs,0.0,0.0,104,85,46
,1.0,1,Pcs,0.0,0.0,106,85,46
,1.0,1,Pcs,0.0,0.0,111,85,46
,1.0,1,Pcs,0.0,0.0,114,85,46
,1.0,1,Pcs,0.0,0.0,119,85,46
,1.0,1,Pcs,0.0,0.0,123,85,46
,1.0,1,Pcs,0.0,0.0,124,85,46
,1.0,1,Pcs,0.0,0.0,170,85,46
,1.0,1,Pcs,0.0,0.0,171,85,46
,1.0,1,Point,0.0,0.0,176,85,46
,1.0,1,Point,0.0,0.0,179,85,46
,1.0,1,Pcs,0.0,0.0,203,85,46
,1.0,1,Pcs,0.0,0.0,0,86,46
,1.0,1,Pcs,0.0,0.0,20,86,46
,1.0,1,Pcs,0.0,0.0,22,86,46
,1.0,1,Pcs,0.0,0.0,29,86,46
,1.0,1,Pcs,0.0,0.0,36,86,46
,1.0,1,Pcs,0.0,0.0,37,86,46
,1.0,1,Pcs,0.0,0.0,39,86,46
,1.0,1,Pcs,0.0,0.0,40,86,46
,1.0,1,Pcs,0.0,0.0,41,86,46
,1.0,1,Pcs,0.0,0.0,42,86,46
,1.0,1,Pcs,0.0,0.0,43,86,46
,1.0,1,Pcs,0.0,0.0,45,86,46
,1.0,1,Pcs,0.0,0.0,47,86,46
,1.0,1,Pcs,0.0,0.0,48,86,46
,1.0,1,Pcs,0.0,0.0,49,86,46
,1.0,1,Pcs,0.0,0.0,50,86,46
,1.0,1,Pcs,0.0,0.0,51,86,46
,1.0,1,Pcs,0.0,0.0,52,86,46
,1.0,1,Pcs,0.0,0.0,54,86,46
,1.0,1,Pcs,0.0,0.0,59,86,46
,1.0,1,Pcs,0.0,0.0,63,86,46
,1.0,1,Pcs,0.0,0.0,64,86,46
,1.0,1,Pcs,0.0,0.0,66,86,46
,1.0,1,Pcs,0.0,0.0,69,86,46
,1.0,1,Pcs,0.0,0.0,70,86,46
,1.0,1,Pcs,0.0,0.0,71,86,46
,1.0,1,Pcs,0.0,0.0,72,86,46
,1.0,1,Pcs,0.0,0.0,73,86,46
,1.0,1,Pcs,0.0,0.0,74,86,46
,1.0,1,Pcs,0.0,0.0,75,86,46
,1.0,1,Pcs,0.0,0.0,76,86,46
,1.0,1,Pcs,0.0,0.0,77,86,46
,1.0,1,Pcs,0.0,0.0,78,86,46
,1.0,1,Pcs,0.0,0.0,79,86,46
,1.0,1,Pcs,0.0,0.0,80,86,46
,1.0,1,Pcs,0.0,0.0,82,86,46
,1.0,1,Pcs,0.0,0.0,83,86,46
,1.0,1,Pcs,0.0,0.0,84,86,46
,1.0,1,Pcs,0.0,0.0,89,86,46
,1.0,1,Pcs,0.0,0.0,90,86,46
,1.0,1,Pcs,0.0,0.0,91,86,46
,1.0,1,Pcs,0.0,0.0,92,86,46
,1.0,1,Pcs,0.0,0.0,93,86,46
,1.0,1,Pcs,0.0,0.0,94,86,46
,1.0,1,Pcs,0.0,0.0,95,86,46
,1.0,1,Pcs,0.0,0.0,97,86,46
,1.0,1,Pcs,0.0,0.0,98,86,46
,1.0,1,Pcs,0.0,0.0,101,86,46
,1.0,1,Pcs,0.0,0.0,102,86,46
,1.0,1,Pcs,0.0,0.0,104,86,46
,1.0,1,Pcs,0.0,0.0,106,86,46
,1.0,1,Pcs,0.0,0.0,111,86,46
,1.0,1,Pcs,0.0,0.0,114,86,46
,1.0,1,Pcs,0.0,0.0,119,86,46
,1.0,1,Pcs,0.0,0.0,123,86,46
,1.0,1,Pcs,0.0,0.0,124,86,46
,1.0,1,Pcs,0.0,0.0,170,86,46
,1.0,1,Pcs,0.0,0.0,171,86,46
,1.0,1,Point,0.0,0.0,176,86,46
,1.0,1,Point,0.0,0.0,179,86,46
,1.0,1,Pcs,0.0,0.0,203,86,46
,1.0,1,Pcs,0.0,0.0,0,87,46
,1.0,1,Pcs,0.0,0.0,20,87,46
,1.0,1,Pcs,0.0,0.0,22,87,46
,1.0,1,Pcs,0.0,0.0,29,87,46
,1.0,1,Pcs,0.0,0.0,36,87,46
,1.0,1,Pcs,0.0,0.0,37,87,46
,1.0,1,Pcs,0.0,0.0,39,87,46
,1.0,1,Pcs,0.0,0.0,40,87,46
,1.0,1,Pcs,0.0,0.0,41,87,46
,1.0,1,Pcs,0.0,0.0,42,87,46
,1.0,1,Pcs,0.0,0.0,43,87,46
,1.0,1,Pcs,0.0,0.0,45,87,46
,1.0,1,Pcs,0.0,0.0,47,87,46
,1.0,1,Pcs,0.0,0.0,48,87,46
,1.0,1,Pcs,0.0,0.0,49,87,46
,1.0,1,Pcs,0.0,0.0,50,87,46
,1.0,1,Pcs,0.0,0.0,51,87,46
,1.0,1,Pcs,0.0,0.0,52,87,46
,1.0,1,Pcs,0.0,0.0,54,87,46
,1.0,1,Pcs,0.0,0.0,59,87,46
,1.0,1,Pcs,0.0,0.0,63,87,46
,1.0,1,Pcs,0.0,0.0,64,87,46
,1.0,1,Pcs,0.0,0.0,66,87,46
,1.0,1,Pcs,0.0,0.0,69,87,46
,1.0,1,Pcs,0.0,0.0,70,87,46
,1.0,1,Pcs,0.0,0.0,71,87,46
,1.0,1,Pcs,0.0,0.0,72,87,46
,1.0,1,Pcs,0.0,0.0,73,87,46
,1.0,1,Pcs,0.0,0.0,74,87,46
,1.0,1,Pcs,0.0,0.0,75,87,46
,1.0,1,Pcs,0.0,0.0,76,87,46
,1.0,1,Pcs,0.0,0.0,77,87,46
,1.0,1,Pcs,0.0,0.0,78,87,46
,1.0,1,Pcs,0.0,0.0,79,87,46
,1.0,1,Pcs,0.0,0.0,80,87,46
,1.0,1,Pcs,0.0,0.0,82,87,46
,1.0,1,Pcs,0.0,0.0,83,87,46
,1.0,1,Pcs,0.0,0.0,84,87,46
,1.0,1,Pcs,0.0,0.0,89,87,46
,1.0,1,Pcs,0.0,0.0,90,87,46
,1.0,1,Pcs,0.0,0.0,91,87,46
,1.0,1,Pcs,0.0,0.0,92,87,46
,1.0,1,Pcs,0.0,0.0,93,87,46
,1.0,1,Pcs,0.0,0.0,94,87,46
,1.0,1,Pcs,0.0,0.0,95,87,46
,1.0,1,Pcs,0.0,0.0,97,87,46
,1.0,1,Pcs,0.0,0.0,98,87,46
,1.0,1,Pcs,0.0,0.0,101,87,46
,1.0,1,Pcs,0.0,0.0,102,87,46
,1.0,1,Pcs,0.0,0.0,104,87,46
,1.0,1,Pcs,0.0,0.0,106,87,46
,1.0,1,Pcs,0.0,0.0,111,87,46
,1.0,1,Pcs,0.0,0.0,114,87,46
,1.0,1,Pcs,0.0,0.0,119,87,46
,1.0,1,Pcs,0.0,0.0,123,87,46
,1.0,1,Pcs,0.0,0.0,124,87,46
,1.0,1,Pcs,0.0,0.0,170,87,46
,1.0,1,Pcs,0.0,0.0,171,87,46
,1.0,1,Point,0.0,0.0,176,87,46
,1.0,1,Point,0.0,0.0,179,87,46
,1.0,1,Pcs,0.0,0.0,203,87,46
,1.0,1,Pcs,0.0,0.0,0,88,46
,1.0,1,Pcs,0.0,0.0,20,88,46
,1.0,1,Pcs,0.0,0.0,22,88,46
,1.0,1,Pcs,0.0,0.0,29,88,46
,1.0,1,Pcs,0.0,0.0,36,88,46
,1.0,1,Pcs,0.0,0.0,37,88,46
,1.0,1,Pcs,0.0,0.0,39,88,46
,1.0,1,Pcs,0.0,0.0,40,88,46
,1.0,1,Pcs,0.0,0.0,41,88,46
,1.0,1,Pcs,0.0,0.0,42,88,46
,1.0,1,Pcs,0.0,0.0,43,88,46
,1.0,1,Pcs,0.0,0.0,45,88,46
,1.0,1,Pcs,0.0,0.0,47,88,46
,1.0,1,Pcs,0.0,0.0,48,88,46
,1.0,1,Pcs,0.0,0.0,49,88,46
,1.0,1,Pcs,0.0,0.0,50,88,46
,1.0,1,Pcs,0.0,0.0,51,88,46
,1.0,1,Pcs,0.0,0.0,52,88,46
,1.0,1,Pcs,0.0,0.0,54,88,46
,1.0,1,Pcs,0.0,0.0,59,88,46
,1.0,1,Pcs,0.0,0.0,63,88,46
,1.0,1,Pcs,0.0,0.0,64,88,46
,1.0,1,Pcs,0.0,0.0,66,88,46
,1.0,1,Pcs,0.0,0.0,69,88,46
,1.0,1,Pcs,0.0,0.0,70,88,46
,1.0,1,Pcs,0.0,0.0,71,88,46
,1.0,1,Pcs,0.0,0.0,72,88,46
,1.0,1,Pcs,0.0,0.0,73,88,46
,1.0,1,Pcs,0.0,0.0,74,88,46
,1.0,1,Pcs,0.0,0.0,75,88,46
,1.0,1,Pcs,0.0,0.0,76,88,46
,1.0,1,Pcs,0.0,0.0,77,88,46
,1.0,1,Pcs,0.0,0.0,78,88,46
,1.0,1,Pcs,0.0,0.0,79,88,46
,1.0,1,Pcs,0.0,0.0,80,88,46
,1.0,1,Pcs,0.0,0.0,82,88,46
,1.0,1,Pcs,0.0,0.0,83,88,46
,1.0,1,Pcs,0.0,0.0,84,88,46
,1.0,1,Pcs,0.0,0.0,89,88,46
,1.0,1,Pcs,0.0,0.0,90,88,46
,1.0,1,Pcs,0.0,0.0,91,88,46
,1.0,1,Pcs,0.0,0.0,92,88,46
,1.0,1,Pcs,0.0,0.0,93,88,46
,1.0,1,Pcs,0.0,0.0,94,88,46
,1.0,1,Pcs,0.0,0.0,95,88,46
,1.0,1,Pcs,0.0,0.0,97,88,46
,1.0,1,Pcs,0.0,0.0,98,88,46
,1.0,1,Pcs,0.0,0.0,101,88,46
,1.0,1,Pcs,0.0,0.0,102,88,46
,1.0,1,Pcs,0.0,0.0,104,88,46
,1.0,1,Pcs,0.0,0.0,106,88,46
,1.0,1,Pcs,0.0,0.0,111,88,46
,1.0,1,Pcs,0.0,0.0,114,88,46
,1.0,1,Pcs,0.0,0.0,119,88,46
,1.0,1,Pcs,0.0,0.0,123,88,46
,1.0,1,Pcs,0.0,0.0,124,88,46
,1.0,1,Pcs,0.0,0.0,170,88,46
,1.0,1,Pcs,0.0,0.0,171,88,46
,1.0,1,Point,0.0,0.0,176,88,46
,1.0,1,Point,0.0,0.0,179,88,46
,1.0,1,Pcs,0.0,0.0,203,88,46
,1.0,1,Pcs,0.0,0.0,0,89,46
,1.0,1,Pcs,0.0,0.0,20,89,46
,1.0,1,Pcs,0.0,0.0,22,89,46
,1.0,1,Pcs,0.0,0.0,29,89,46
,1.0,1,Pcs,0.0,0.0,36,89,46
,1.0,1,Pcs,0.0,0.0,37,89,46
,1.0,1,Pcs,0.0,0.0,39,89,46
,1.0,1,Pcs,0.0,0.0,40,89,46
,1.0,1,Pcs,0.0,0.0,41,89,46
,1.0,1,Pcs,0.0,0.0,42,89,46
,1.0,1,Pcs,0.0,0.0,43,89,46
,1.0,1,Pcs,0.0,0.0,45,89,46
,1.0,1,Pcs,0.0,0.0,47,89,46
,1.0,1,Pcs,0.0,0.0,48,89,46
,1.0,1,Pcs,0.0,0.0,49,89,46
,1.0,1,Pcs,0.0,0.0,50,89,46
,1.0,1,Pcs,0.0,0.0,51,89,46
,1.0,1,Pcs,0.0,0.0,52,89,46
,1.0,1,Pcs,0.0,0.0,54,89,46
,1.0,1,Pcs,0.0,0.0,59,89,46
,1.0,1,Pcs,0.0,0.0,63,89,46
,1.0,1,Pcs,0.0,0.0,64,89,46
,1.0,1,Pcs,0.0,0.0,66,89,46
,1.0,1,Pcs,0.0,0.0,69,89,46
,1.0,1,Pcs,0.0,0.0,70,89,46
,1.0,1,Pcs,0.0,0.0,71,89,46
,1.0,1,Pcs,0.0,0.0,72,89,46
,1.0,1,Pcs,0.0,0.0,73,89,46
,1.0,1,Pcs,0.0,0.0,74,89,46
,1.0,1,Pcs,0.0,0.0,75,89,46
,1.0,1,Pcs,0.0,0.0,76,89,46
,1.0,1,Pcs,0.0,0.0,77,89,46
,1.0,1,Pcs,0.0,0.0,78,89,46
,1.0,1,Pcs,0.0,0.0,79,89,46
,1.0,1,Pcs,0.0,0.0,80,89,46
