plant,qty,item_code
116,14078,1098
123,5722,1098
150,9500,1098
27,9716,1099
45,501015,1099
46,273,1099
60,747633,1099
64,182552,1099
76,19689,1099
78,322490,1099
110,140296073,1099
123,146145,1099
150,8031,1099
169,659,1099
3,14798,1100
78,27138,1100
80,19746,1100
110,564609,1100
123,6,1100
3,15375,1102
60,23955,1102
64,28320,1102
78,88567,1102
80,66463,1102
110,2771592,1102
114,5072,1102
123,8402,1102
140,90,1102
60,9668,1103
78,8970,1103
80,34881,1103
110,175040,1103
3,9580,1105
9,9766,1105
41,18924,1105
45,12148,1105
46,11186,1105
59,9060,1105
60,100268,1105
64,42667,1105
78,15419,1105
80,43161,1105
110,1336384,1105
114,1556,1105
123,9921,1105
220,9998,1105
110,19824,1106
3,7774,1108
60,88669,1108
64,27262,1108
78,8802,1108
80,15176,1108
110,733549,1108
116,14718,1108
3,3850,1109
27,8426,1109
59,9350,1109
60,28853,1109
64,54913,1109
78,22208,1109
114,9252,1109
3,359,1110
27,3465,1110
41,4950,1110
46,1318,1110
60,402701,1110
64,88281,1110
78,374023,1110
110,45642,1110
116,4399,1110
123,11192,1110
220,9447,1110
3,10626,1111
41,36325,1111
46,8696,1111
60,46049,1111
78,17861,1111
80,67790,1111
110,534494,1111
116,4930,1111
123,16290,1111
3,11197,1112
60,70743,1112
80,51066,1112
110,74095,1112
123,1707,1112
9,5850,1115
41,2366,1115
60,26799,1115
64,9738,1115
78,16,1115
80,1886,1115
114,17677,1115
3,9729,1116
60,37614,1116
78,17204,1116
80,16636,1116
110,29782,1116
116,9526,1116
220,9960,1116
3,4680,1118
9,9740,1118
46,10085,1118
60,42080,1118
64,44103,1118
78,2642,1118
80,8826,1118
110,74563,1118
114,9831,1118
123,1341,1118
150,8668,1118
3,12029,1119
27,4517,1119
60,46386,1119
64,48056,1119
78,9650,1119
80,25624,1119
110,358916,1119
3,1,1120
27,10202,1120
41,6680,1120
46,9601,1120
59,19800,1120
60,319290,1120
64,89306,1120
76,28635,1120
78,33294,1120
80,20943,1120
110,3366946,1120
114,10367,1120
116,9400,1120
123,4458,1120
150,16857,1120
156,1344,1120
220,8584,1120
3,9267,1121
41,272,1121
45,10000,1121
46,9831,1121
60,127327,1121
76,19908,1121
78,22485,1121
80,35428,1121
110,195136,1121
114,4812,1121
123,4655,1121
140,251598,1121
150,7890,1121
169,10000,1121
3,10876,1122
27,1695,1122
46,9944,1122
60,19007,1122
64,22606,1122
78,9050,1122
110,40000,1122
3,2427,1124
9,9780,1124
41,8798,1124
45,20206,1124
46,9643,1124
59,9500,1124
60,46031,1124
64,7540,1124
78,27388,1124
80,56228,1124
110,655922,1124
114,28917,1124
123,18165,1124
150,2345,1124
3,13992,1125
60,47755,1125
78,19170,1125
110,86697,1125
41,20000,1126
60,7277,1126
64,8010,1126
78,15321,1126
80,8646,1126
116,530,1126
169,8820,1126
27,24,1127
60,8493,1127
78,9772,1127
114,9042,1127
78,5872,1128
80,996,1128
114,8469,1128
123,581,1128
220,18,1128
3,8189,1129
60,32175,1129
64,37316,1129
78,1204,1129
80,39371,1129
110,167332,1129
116,1338,1129
156,519,1129
220,1040,1129
46,19158,1130
60,14758,1130
78,18638,1130
80,19719,1130
110,135217,1130
123,7952,1130
150,8995,1130
3,9465,1131
20,8961,1131
41,8118,1131
45,11834,1131
46,24376,1131
60,316515,1131
64,45371,1131
76,55417,1131
78,16711,1131
80,24178,1131
110,584692,1131
114,7351,1131
116,30500,1131
123,20386,1131
140,7416,1131
150,29569,1131
220,999,1131
46,4188,1132
78,13251,1132
80,36051,1132
110,309013,1132
150,2641,1132
110,2777,1133
46,19118,1134
60,69640,1134
78,9003,1134
80,20197,1134
110,416584,1134
116,7779,1134
3,20424,1135
60,20000,1135
64,29609,1135
78,9368,1135
80,16275,1135
110,76287,1135
114,674,1136
116,45,1136
3,9963,1137
27,8091,1137
59,9830,1137
60,42080,1137
64,129505,1137
76,27503,1137
78,15076,1137
80,9837,1137
110,450929,1137
114,9056,1137
116,8410,1137
150,753,1137
167,6637,1137
169,14536,1137
3,12940,1138
60,7228,1138
64,6200,1138
78,2757,1138
80,3923,1138
46,9716,1139
64,5613,1139
76,460,1139
78,8205,1139
80,20709,1139
64,18435,1140
78,10000,1140
80,6487,1140
169,436,1140
41,5000,1142
78,3423,1142
110,1437,1142
41,2326,1143
45,6608,1143
60,9036,1143
64,24563,1143
78,6076,1143
80,10459,1143
110,113964,1143
123,849,1143
150,2470,1143
169,4210,1143
3,4547,1144
41,3355,1144
60,15773,1144
64,8397,1144
78,9323,1144
110,316823,1144
156,399,1144
167,3303,1144
169,500,1144
3,9145,1145
45,21414,1145
46,140,1145
60,41515,1145
64,17951,1145
76,18268,1145
78,89340,1145
80,80310,1145
110,1273357,1145
114,7947,1145
116,1296,1145
123,5843,1145
167,1177,1145
169,8297,1145
78,1900,1146
110,5479,1146
169,2536,1146
3,4510,1148
9,7371,1148
27,1853,1148
41,326,1148
59,11500,1148
60,23765,1148
64,36342,1148
72,3941,1148
76,12000,1148
78,13236,1148
80,24166,1148
87,1016,1148
110,707036,1148
156,2992,1148
167,1670,1148
169,2000,1148
220,3998,1148
3,13159,1149
9,1386,1149
27,2822,1149
41,27248,1149
45,8230,1149
60,312381,1149
64,94743,1149
76,12620,1149
78,22107,1149
110,4152304,1149
116,4236,1149
123,2629,1149
220,6233,1149
41,56734,1150
76,24958,1150
78,8269,1150
80,134383,1150
110,17373755,1150
156,4602,1150
169,1508,1150
3,17626,1153
27,7493,1153
45,10257,1153
46,6975,1153
60,345105,1153
64,130156,1153
76,46543,1153
78,1170523,1153
80,234600,1153
110,3762218,1153
114,21004,1153
116,32537,1153
156,27237,1153
169,13535,1153
220,6155,1153
76,9234,1154
78,3896,1154
110,13228780,1154
156,5539,1154
167,1195,1154
169,2730,1154
3,5000,1155
41,1914,1155
60,16522,1155
64,21619,1155
76,10000,1155
78,8969,1155
110,3872810,1155
156,8996,1155
27,9764,1156
60,18668,1156
64,26038,1156
76,4884,1156
78,25252,1156
110,1156569,1156
114,11982,1156
169,1408,1156
3,5165,1157
27,7,1157
41,39200,1157
60,43635,1157
64,2873,1157
76,9932,1157
78,12006,1157
80,27912,1157
110,966240,1157
114,14241,1157
150,17088,1157
3,1416,1158
41,7236,1158
45,17730,1158
60,65635,1158
64,57610,1158
76,56291,1158
78,148365,1158
80,107990,1158
116,242,1158
123,5731,1158
150,132,1158
167,7840,1158
169,6323,1158
220,8318,1158
3,632,1159
41,44590,1159
45,8000,1159
60,49803,1159
64,15754,1159
72,21758,1159
76,30000,1159
78,4901,1159
80,81661,1159
110,510395,1159
123,8595,1159
150,17680,1159
156,11645,1159
169,21759,1159
27,8020,1160
64,14509,1160
72,55604,1160
76,36086,1160
78,78954,1160
80,109054,1160
110,1204232,1160
123,8462,1160
156,3077,1160
169,1595,1160
220,4695,1160
3,12331,1161
27,37354,1161
41,4896,1161
45,5000,1161
60,9152,1161
64,5462,1161
72,91426,1161
76,30000,1161
78,12177,1161
80,13012,1161
110,444581,1161
114,11600,1161
123,27154,1161
150,26806,1161
156,11864,1161
167,8238,1161
169,17454,1161
3,7998,1162
27,1854,1162
45,299923,1162
59,4900,1162
60,422410,1162
64,61578,1162
76,20623,1162
78,85646,1162
110,12464147,1162
114,14052,1162
116,9303,1162
123,9626,1162
150,7744,1162
169,9718,1162
3,15401,1164
27,16428,1164
41,847,1164
46,3150,1164
60,15700,1164
64,34583,1164
76,19685,1164
78,9352,1164
80,126444,1164
110,168335,1164
123,18002,1164
150,37032,1164
220,3524,1164
9,6602,1165
27,5077,1165
41,7241,1165
45,18656,1165
59,8840,1165
60,12474,1165
64,221387,1165
72,164400,1165
76,28233,1165
78,32412,1165
80,57765,1165
110,1191677,1165
116,8800,1165
150,101,1165
156,15698,1165
167,3854,1165
169,20510,1165
3,31719,1166
9,9640,1166
27,11745,1166
41,27507,1166
45,213200,1166
46,555,1166
59,9910,1166
60,121149,1166
64,227460,1166
76,82908,1166
78,177217,1166
80,72001,1166
110,6271289,1166
114,11598,1166
123,12603,1166
150,5772,1166
156,3913,1166
167,1809,1166
169,10087,1166
46,6037,1168
60,58410,1168
64,74275,1168
78,12202,1168
114,2893,1168
169,7246,1168
3,14910,1169
27,13545,1169
46,19933,1169
59,8960,1169
64,8172,1169
78,19076,1169
110,353463,1169
123,14840,1169
3,12166,1171
9,2666,1171
27,23581,1171
41,20499,1171
46,1933,1171
59,9680,1171
60,76668,1171
64,144134,1171
76,57057,1171
78,56391,1171
80,42482,1171
110,532771,1171
114,13587,1171
116,580,1171
123,1672,1171
156,1300,1171
3,958,1172
27,11812,1172
45,39310,1172
59,9600,1172
60,538304,1172
64,174627,1172
72,7927,1172
76,46474,1172
78,537429,1172
80,235040,1172
110,3240334,1172
114,13749,1172
116,4856,1172
123,6198,1172
156,15505,1172
169,8057,1172
3,14449,1173
27,6316,1173
41,3760,1173
45,72110,1173
46,175,1173
60,421075,1173
64,20334,1173
76,71652,1173
78,96925,1173
80,211456,1173
110,7108785,1173
114,4254,1173
116,22434,1173
149,14524,1173
150,2880,1173
169,24124,1173
220,884,1173
41,300476,1174
64,372299,1174
78,245181,1174
110,2893867,1174
149,39258,1174
156,4726,1174
9,11698,1175
27,5670,1175
60,60000,1175
64,80880,1175
78,28779,1175
110,26214212,1175
114,24628,1175
116,5760,1175
149,52510,1175
150,4100,1175
156,89733,1175
9,12386,1176
41,6093,1176
46,22322,1176
60,26259,1176
64,48573,1176
78,18830,1176
110,19276397,1176
156,91104,1176
3,405,1178
9,3118,1178
27,37338,1178
45,54314,1178
46,7695,1178
60,40188,1178
64,55562,1178
76,6936,1178
78,26702,1178
80,4422,1178
110,1767284,1178
116,8845,1178
156,4896,1178
169,8466,1178
3,865,1179
9,3746,1179
27,5761,1179
45,138065,1179
46,4087,1179
59,11967,1179
60,525385,1179
72,60116,1179
76,104676,1179
78,125381,1179
110,67777043,1179
114,11678,1179
116,16219,1179
150,1504,1179
156,13927,1179
167,526264,1179
169,4938,1179
3,192166,1180
33,3374,1180
41,120174,1180
45,1944844,1180
50,39520,1180
59,6150,1180
60,3347348,1180
64,204874,1180
76,44857,1180
110,711724983,1180
123,46072,1180
126,19990,1180
149,45004,1180
150,4970,1180
167,13904,1180
9,8650,1181
41,1996,1181
60,9750,1181
64,38257,1181
76,15598,1181
78,19990,1181
80,24691,1181
87,360,1181
110,9263521,1181
123,3959,1181
150,1034,1181
169,4433,1181
3,5735,1182
27,2743,1182
41,914,1182
45,49482,1182
60,26301,1182
64,49210,1182
76,32819,1182
78,162074,1182
87,8916,1182
110,3619060,1182
123,468,1182
150,65,1182
3,17284,1183
27,8210,1183
45,4278,1183
46,3661,1183
59,9750,1183
60,74858,1183
64,46202,1183
72,75400,1183
76,62121,1183
78,30713,1183
110,964862,1183
114,4742,1183
123,7061,1183
156,8600,1183
167,3990,1183
169,9215,1183
3,17964,1186
9,1702,1186
41,652,1186
59,4900,1186
60,9946,1186
64,32651,1186
76,17347,1186
78,67039,1186
80,11458,1186
87,1440,1186
110,1926090,1186
116,9400,1186
123,9900,1186
150,6020,1186
167,1322,1186
169,6704,1186
3,2613,1187
9,6870,1187
27,2837,1187
45,102269,1187
46,622,1187
60,426160,1187
64,68691,1187
72,8735,1187
76,30008,1187
78,460643,1187
87,24546,1187
110,6652723,1187
114,6391,1187
116,24550,1187
123,24741,1187
150,1125,1187
167,3975,1187
27,2,1188
46,4936,1188
60,9737,1188
76,3920,1188
78,4319,1188
80,1746,1188
110,25000,1188
156,2751,1188
169,2137,1188
3,10000,1189
41,71,1189
60,297076,1189
64,22407,1189
78,38938,1189
80,1003,1189
110,525551,1189
123,5000,1189
3,94212,1190
41,19047,1190
45,10692,1190
46,13124,1190
60,307805,1190
64,48884,1190
72,41186,1190
76,39510,1190
78,46212,1190
80,39616,1190
110,8623147,1190
114,1991,1190
116,6330,1190
123,11414,1190
150,5192,1190
169,18947,1190
3,24221,1191
20,6239,1191
27,1291,1191
41,129919,1191
45,100406,1191
46,1227,1191
60,424603,1191
64,389159,1191
76,54930,1191
78,801576,1191
110,19943422,1191
114,43930,1191
116,81999,1191
123,78194,1191
150,36810,1191
167,44706,1191
3,2277,1192
27,2497,1192
41,307,1192
45,21769,1192
60,39503,1192
64,31529,1192
72,4600,1192
76,24528,1192
78,28651,1192
80,1671,1192
87,2880,1192
110,7294233,1192
116,3970,1192
123,6883,1192
149,4998,1192
150,556,1192
156,3790,1192
167,3781,1192
169,8643,1192
9,792,1193
27,1789,1193
45,100403,1193
60,283759,1193
64,41592,1193
72,23785,1193
76,17077,1193
78,544109,1193
87,36800,1193
110,16736881,1193
114,9822,1193
116,1145,1193
123,11220,1193
3,10000,1194
41,2016,1194
76,455,1194
78,2940,1194
110,47160,1194
156,77,1194
167,2173,1194
169,4273,1194
3,16752,1195
60,8692,1195
72,4946,1195
76,9807,1195
78,970,1195
80,8112,1195
87,480,1195
110,2951657,1195
156,38218,1195
169,94552,1195
3,7723,1196
45,11024,1196
60,35342,1196
64,24875,1196
72,4360,1196
76,19075,1196
78,59066,1196
80,18156,1196
87,6880,1196
110,532076,1196
123,2519,1196
167,61,1196
3,5637,1197
9,2660,1197
27,25309,1197
41,34,1197
45,10965,1197
46,5229,1197
60,22373,1197
64,23370,1197
76,7430,1197
78,19558,1197
80,18108,1197
87,600,1197
110,3941844,1197
114,11959,1197
116,28880,1197
123,9901,1197
150,3470,1197
167,3048,1197
169,5783,1197
3,13966,1198
9,75391,1198
20,181801,1198
27,7205,1198
45,101724,1198
59,4810,1198
60,216550,1198
64,101388,1198
76,27825,1198
78,432780,1198
87,2972,1198
110,8352450,1198
114,10205,1198
123,21267,1198
150,7936,1198
60,19306,1199
76,19472,1199
78,26274,1199
80,12350,1199
110,421603,1199
123,549,1199
156,663,1199
169,2730,1199
41,3148,1200
46,7421,1200
60,11938,1200
64,26324,1200
72,69082,1200
78,3252,1200
80,20986,1200
110,1801742,1200
114,2451,1200
150,15291,1200
156,1301,1200
167,1580,1200
169,9000,1200
3,9936,1201
41,61762,1201
60,25000,1201
64,5000,1201
76,4944,1201
78,7145,1201
110,757113,1201
156,366,1201
3,5201,1202
27,3578,1202
41,5604,1202
45,8892,1202
46,550,1202
59,4630,1202
60,56011,1202
64,85272,1202
72,10699,1202
76,29474,1202
78,22420,1202
87,600,1202
110,10289806,1202
114,6858,1202
123,3474,1202
156,2772,1202
167,926,1202
169,4116,1202
9,60863,1203
27,3564,1203
41,59662,1203
45,496905,1203
60,485444,1203
64,118024,1203
76,42390,1203
78,467288,1203
87,9852,1203
110,25234874,1203
114,4253,1203
123,120024,1203
149,2812,1203
169,17992,1203
220,4580,1203
41,8443,1204
60,7261,1204
64,8691,1204
76,28738,1204
78,3937,1204
80,4857,1204
87,8046,1204
110,19844834,1204
116,4100,1204
150,9200,1204
167,1704,1204
169,3992,1204
3,6213,1205
9,3919,1205
27,4431,1205
45,83460,1205
60,63597,1205
64,2819,1205
76,22684,1205
78,54348,1205
80,48079,1205
87,39288,1205
110,6182806,1205
150,4062,1205
41,10125,1206
78,10000,1206
110,95393,1206
156,3410,1206
167,3610,1206
169,2727,1206
41,7527,1207
60,16958,1207
72,7993,1207
76,15000,1207
78,4159,1207
87,1561,1207
110,196369,1207
156,376,1207
167,6943,1207
169,4682,1207
41,252,1208
60,3053,1208
72,9112,1208
76,17985,1208
78,13173,1208
87,5934,1208
110,646060,1208
114,9263,1208
167,2826,1208
72,9483,1209
78,9100,1209
80,1269,1209
110,47316,1209
156,256,1209
167,5072,1209
169,5400,1209
41,15245,1210
60,69617,1210
76,38119,1210
78,119965,1210
80,63914,1210
110,80113,1210
149,11557,1210
156,3316,1210
167,5490,1210
169,27321,1210
3,2221,1211
41,2006,1211
60,51021,1211
64,8835,1211
76,10000,1211
78,8966,1211
110,1283617,1211
156,4473,1211
167,1137,1211
169,7974,1211
3,6288,1212
41,39675,1212
45,12524,1212
60,33897,1212
64,10000,1212
76,4604,1212
78,15428,1212
80,19706,1212
110,357682,1212
116,1798,1212
123,9037,1212
167,4322,1212
169,9092,1212
3,9802,1213
27,37957,1213
41,7227,1213
46,12092,1213
59,7865,1213
60,65564,1213
72,3561,1213
76,19634,1213
78,35611,1213
80,36148,1213
110,972853,1213
114,5231,1213
116,11530,1213
150,8250,1213
156,12233,1213
167,5369,1213
169,38702,1213
3,2797,1214
9,9022,1214
27,17592,1214
41,18154,1214
60,314767,1214
64,242219,1214
72,2252,1214
76,75468,1214
78,877376,1214
80,22023,1214
110,4880803,1214
114,3595,1214
116,6637,1214
150,9330,1214
167,5768,1214
169,8016,1214
3,16457,1215
9,77417,1215
27,11177,1215
41,1699,1215
46,26197,1215
59,9200,1215
60,340164,1215
64,65528,1215
72,237458,1215
76,118305,1215
78,37887,1215
110,5690279,1215
114,14255,1215
116,20000,1215
123,3985,1215
150,3318,1215
156,310,1215
167,4840,1215
169,7602,1215
3,87361,1216
9,14745,1216
20,6063,1216
45,301359,1216
60,1213358,1216
64,218909,1216
76,48708,1216
78,433052,1216
110,66722929,1216
114,11488,1216
123,39948,1216
149,19788,1216
150,6918,1216
167,5256,1216
220,3246,1216
27,9241,1217
41,3843,1217
60,24525,1217
64,68770,1217
72,21372,1217
76,14768,1217
78,2723,1217
80,14884,1217
110,13858640,1217
123,1169,1217
150,5220,1217
167,72684,1217
169,1388,1217
3,3205,1218
9,6756,1218
45,12324,1218
60,89477,1218
64,22811,1218
76,22748,1218
78,63351,1218
80,27528,1218
110,1302764,1218
114,14405,1218
116,11050,1218
123,3622,1218
150,2800,1218
167,1763,1218
60,1822,1219
78,4864,1219
110,34640,1219
169,1567,1219
60,8616,1221
76,16812,1221
78,7194,1221
80,51281,1221
110,60122,1221
169,7901,1221
3,4385,1222
41,1814,1222
45,2544,1222
60,5606,1222
64,4753,1222
76,10000,1222
78,7413,1222
80,4690,1222
110,821435,1222
123,5067,1222
156,31858,1222
167,210,1222
169,977,1222
41,498,1223
45,86547,1223
60,38914,1223
64,37929,1223
72,27283,1223
76,14529,1223
78,105914,1223
80,7045,1223
110,2254416,1223
123,7111,1223
156,6100,1223
3,4710,1224
41,1227,1224
45,11963,1224
60,49845,1224
64,23723,1224
72,1107,1224
78,27054,1224
80,51205,1224
110,199407,1224
116,4782,1224
156,3682,1224
167,5827,1224
41,30447,1225
60,34131,1225
72,4207,1225
76,14472,1225
78,15165,1225
80,16824,1225
87,1440,1225
110,615982,1225
116,2300,1225
156,4397,1225
167,2180,1225
169,3680,1225
3,10599,1226
60,16740,1226
64,33591,1226
72,5547,1226
76,23901,1226
78,65882,1226
80,9917,1226
87,20591,1226
110,1540773,1226
156,1782,1226
167,2,1226
41,28,1227
60,4751,1227
64,4055,1227
72,4492,1227
76,4600,1227
78,30,1227
110,4016719,1227
156,9342,1227
169,5302,1227
45,11038,1228
60,16861,1228
76,14963,1228
78,50180,1228
80,20148,1228
110,716981,1228
123,3806,1228
156,9680,1228
169,9106,1228
3,6576,1229
41,4224,1229
46,5667,1229
60,27352,1229
64,20254,1229
76,5000,1229
78,14138,1229
80,5350,1229
87,480,1229
110,6411978,1229
114,9460,1229
116,215,1229
123,9900,1229
156,1926,1229
167,1308,1229
169,2584,1229
3,1539,1230
41,9058,1230
60,43592,1230
64,50260,1230
76,7969,1230
78,429595,1230
110,10073164,1230
114,3722,1230
116,434,1230
169,275257,1230
3,9407,1231
41,1104,1231
45,10000,1231
60,77063,1231
64,104446,1231
72,80082,1231
76,100000,1231
78,25483,1231
80,154367,1231
110,84459,1231
114,3753,1231
