qty,plant,assembly,component
6.0,169,162,3010
2.0,169,162,3010
6.0,169,120,3010
6.0,41,120,3010
2.0,169,119,3010
2.0,167,119,3010
2.0,72,119,3010
2.0,41,119,3010
4.0,167,109,3010
4.0,156,109,3010
2.0,72,95,3010
10.0,41,91,3010
1.0,117,906,2985
1.0,117,905,2985
10.0,61,581,2985
10.0,61,580,2985
15.0,64,574,2985
15.0,64,574,2985
15.0,64,573,2985
15.0,64,573,2985
12.0,213,568,2985
12.0,163,568,2985
10.0,61,557,2985
6.0,3,528,2985
6.0,3,523,2985
3.0,169,162,2985
6.0,169,120,2985
6.0,41,120,2985
3.0,169,119,2985
3.0,167,119,2985
3.0,72,119,2985
3.0,41,119,2985
3.0,117,906,2964
3.0,117,905,2964
2.0,220,868,2964
2.0,217,868,2964
2.0,117,868,2964
2.0,220,867,2964
2.0,217,867,2964
2.0,117,867,2964
1.0,64,598,2964
1.0,10,598,2964
1.0,64,597,2964
1.0,10,597,2964
1.0,10,596,2964
1.0,10,595,2964
3.0,64,594,2964
3.0,64,593,2964
1.0,123,584,2964
1.0,3,584,2964
3.0,61,583,2964
6.0,61,581,2964
6.0,61,580,2964
3.0,64,570,2964
3.0,3,570,2964
6.0,61,557,2964
2.0,64,503,2964
1.0,64,471,2964
1.0,64,470,2964
2.0,64,467,2964
4.0,64,436,2964
6.0,117,906,2929
6.0,117,905,2929
6.0,220,900,2929
6.0,217,900,2929
6.0,220,899,2929
6.0,217,899,2929
7.0,117,896,2929
7.0,117,895,2929
47.0,72,889,2929
47.0,72,888,2929
4.0,217,886,2929
4.0,117,886,2929
4.0,217,885,2929
4.0,117,885,2929
1.0,220,865,2929
1.0,217,865,2929
1.0,117,865,2929
1.0,220,864,2929
1.0,217,864,2929
1.0,117,864,2929
3.0,117,863,2929
3.0,117,862,2929
1.0,46,575,2929
59.0,64,574,2929
59.0,64,574,2929
59.0,64,573,2929
59.0,64,573,2929
7.0,64,551,2929
11.0,3,542,2929
47.0,3,528,2929
68.0,3,523,2929
25.0,64,519,2929
34.0,10,517,2929
7.0,64,516,2929
162.0,64,514,2929
1.0,123,506,2929
3.0,64,502,2929
100.0,10,501,2929
100.0,10,500,2929
45.0,64,489,2929
4.0,3,488,2929
4.0,3,487,2929
33.0,64,479,2929
2.0,3,474,2929
1.0,64,470,2929
125.0,64,466,2929
3.0,123,463,2929
2.0,64,459,2929
3.0,123,458,2929
8.0,64,455,2929
6.0,64,454,2929
178.0,64,453,2929
3.0,156,97,2929
2.0,156,97,2929
1.0,72,95,2929
3.0,41,91,2929
1.0,41,91,2929
6.0,167,75,2929
13.0,117,906,2869
13.0,117,905,2869
4.0,226,871,2869
4.0,221,871,2869
4.0,220,871,2869
4.0,217,871,2869
4.0,117,871,2869
4.0,226,870,2869
4.0,221,870,2869
4.0,220,870,2869
4.0,217,870,2869
4.0,117,870,2869
4.0,220,868,2869
4.0,217,868,2869
4.0,117,868,2869
4.0,220,867,2869
4.0,217,867,2869
4.0,117,867,2869
3.0,123,584,2869
3.0,3,584,2869
8.0,61,582,2869
8.0,61,581,2869
8.0,61,580,2869
5.0,64,574,2869
5.0,64,574,2869
5.0,64,573,2869
5.0,64,573,2869
8.0,61,557,2869
1.0,10,548,2869
2.0,123,509,2869
1.0,123,507,2869
1.0,3,507,2869
4.0,64,499,2869
4.0,64,498,2869
8.0,64,471,2869
3.0,169,160,2869
1.0,169,160,2869
12.0,117,906,2864
12.0,117,905,2864
2.0,226,871,2864
2.0,221,871,2864
2.0,220,871,2864
2.0,217,871,2864
2.0,117,871,2864
2.0,226,870,2864
2.0,221,870,2864
2.0,220,870,2864
2.0,217,870,2864
2.0,117,870,2864
2.0,220,868,2864
2.0,217,868,2864
2.0,117,868,2864
2.0,220,867,2864
2.0,217,867,2864
2.0,117,867,2864
10.0,64,594,2864
10.0,64,593,2864
2.0,123,584,2864
2.0,3,584,2864
2.0,61,558,2864
25.0,10,545,2864
12.0,10,544,2864
2.0,64,499,2864
2.0,64,498,2864
4.0,64,471,2864
12.0,117,906,2623
12.0,117,905,2623
24.0,117,896,2623
24.0,117,895,2623
9.0,217,886,2623
9.0,117,886,2623
9.0,217,885,2623
9.0,117,885,2623
24.0,64,551,2623
21.0,10,545,2623
12.0,10,544,2623
12.0,3,542,2623
2.0,64,541,2623
21.0,64,519,2623
2.0,123,509,2623
25.0,10,501,2623
25.0,10,500,2623
9.0,3,488,2623
9.0,3,487,2623
25.0,64,466,2623
25.0,64,453,2623
1.0,117,906,2594
1.0,117,905,2594
1.0,217,886,2594
1.0,117,886,2594
1.0,217,885,2594
1.0,117,885,2594
1.0,3,488,2594
1.0,3,487,2594
3.0,117,906,2580
3.0,117,905,2580
1.0,220,900,2580
1.0,217,900,2580
1.0,220,899,2580
1.0,217,899,2580
3.0,117,896,2580
3.0,117,895,2580
3.0,217,886,2580
3.0,117,886,2580
3.0,217,885,2580
3.0,117,885,2580
1.0,117,877,2580
1.0,117,876,2580
3.0,3,488,2580
3.0,3,487,2580
1.0,64,457,2580
3.0,117,906,2520
3.0,117,905,2520
4.0,220,900,2520
4.0,217,900,2520
4.0,220,899,2520
4.0,217,899,2520
3.0,117,896,2520
3.0,117,895,2520
3.0,213,568,2520
3.0,163,568,2520
1.0,61,558,2520
3.0,64,551,2520
3.0,3,542,2520
1.0,64,541,2520
3.0,3,528,2520
3.0,3,523,2520
1.0,123,509,2520
1.0,3,474,2520
2.0,117,906,2499
2.0,117,905,2499
1.0,220,900,2499
1.0,217,900,2499
1.0,220,899,2499
1.0,217,899,2499
1.0,117,896,2499
1.0,117,895,2499
2.0,217,886,2499
2.0,117,886,2499
2.0,217,885,2499
2.0,117,885,2499
1.0,64,570,2499
1.0,3,570,2499
1.0,213,568,2499
1.0,213,568,2499
1.0,163,568,2499
1.0,163,568,2499
1.0,64,551,2499
1.0,3,542,2499
2.0,3,488,2499
2.0,3,487,2499
1.0,117,906,2441
1.0,117,905,2441
1.0,217,886,2441
1.0,117,886,2441
1.0,217,885,2441
1.0,117,885,2441
1.0,64,551,2441
1.0,3,542,2441
1.0,64,503,2441
2.0,64,489,2441
1.0,3,488,2441
1.0,3,487,2441
1.0,64,467,2441
1.0,117,906,2434
1.0,117,905,2434
1.0,220,900,2434
1.0,217,900,2434
1.0,220,899,2434
1.0,217,899,2434
1.0,217,886,2434
1.0,117,886,2434
1.0,217,885,2434
1.0,117,885,2434
1.0,64,503,2434
4.0,64,489,2434
1.0,3,488,2434
1.0,3,487,2434
1.0,64,467,2434
3.0,117,906,2400
3.0,117,905,2400
1.0,220,900,2400
1.0,217,900,2400
1.0,220,899,2400
1.0,217,899,2400
1.0,117,898,2400
1.0,117,897,2400
29.0,72,889,2400
29.0,72,888,2400
3.0,217,886,2400
3.0,117,886,2400
3.0,217,885,2400
3.0,117,885,2400
1.0,220,879,2400
1.0,117,879,2400
1.0,220,878,2400
1.0,117,878,2400
3.0,117,863,2400
3.0,117,862,2400
27.0,64,594,2400
27.0,64,593,2400
14.0,61,583,2400
8.0,61,582,2400
20.0,61,581,2400
20.0,61,580,2400
1.0,46,575,2400
9.0,64,574,2400
9.0,64,574,2400
9.0,64,573,2400
9.0,64,573,2400
25.0,64,570,2400
25.0,3,570,2400
20.0,61,557,2400
6.0,61,555,2400
3.0,64,551,2400
9.0,10,550,2400
9.0,10,549,2400
3.0,3,542,2400
29.0,3,528,2400
34.0,3,523,2400
6.0,10,517,2400
37.0,64,514,2400
13.0,64,503,2400
1.0,10,501,2400
1.0,10,500,2400
50.0,64,489,2400
3.0,3,488,2400
3.0,3,487,2400
2.0,3,480,2400
41.0,64,479,2400
1.0,3,468,2400
13.0,64,467,2400
1.0,64,466,2400
3.0,123,463,2400
14.0,64,460,2400
3.0,123,458,2400
1.0,64,453,2400
11.0,169,160,2400
8.0,169,160,2400
1.0,169,120,2400
1.0,169,120,2400
1.0,41,120,2400
1.0,41,120,2400
1.0,72,95,2400
1.0,41,91,2400
1.0,167,75,2400
3.0,117,906,2328
3.0,117,905,2328
3.0,217,886,2328
3.0,117,886,2328
3.0,217,885,2328
3.0,117,885,2328
3.0,64,503,2328
6.0,64,489,2328
3.0,3,488,2328
3.0,3,487,2328
3.0,64,467,2328
3.0,117,906,2253
3.0,117,905,2253
7.0,64,594,2253
7.0,64,593,2253
15.0,61,581,2253
15.0,61,580,2253
20.0,64,574,2253
20.0,64,574,2253
20.0,64,573,2253
20.0,64,573,2253
2.0,64,570,2253
2.0,3,570,2253
15.0,61,557,2253
1.0,64,553,2253
1.0,123,505,2253
1.0,123,504,2253
1.0,123,434,2253
1.0,64,434,2253
1.0,167,109,2253
1.0,156,109,2253
4.0,117,906,2243
4.0,117,905,2243
4.0,217,886,2243
4.0,117,886,2243
4.0,217,885,2243
4.0,117,885,2243
1.0,220,865,2243
1.0,217,865,2243
1.0,117,865,2243
1.0,220,864,2243
1.0,217,864,2243
1.0,117,864,2243
1.0,117,863,2243
1.0,117,862,2243
3.0,64,551,2243
4.0,3,488,2243
4.0,3,487,2243
1.0,64,470,2243
1.0,123,463,2243
1.0,64,460,2243
1.0,123,458,2243
54.0,117,906,2170
54.0,117,905,2170
569.0,61,581,2170
569.0,61,580,2170
569.0,61,557,2170
56.0,64,551,2170
15.0,3,542,2170
3.0,41,524,2170
52.0,10,517,2170
36.0,64,516,2170
213.0,64,514,2170
4.0,123,507,2170
4.0,3,507,2170
8.0,123,506,2170
1.0,10,501,2170
1.0,10,500,2170
15.0,64,435,2170
15.0,123,434,2170
15.0,64,434,2170
3.0,156,97,2170
13.0,117,906,2151
13.0,117,905,2151
2.0,217,902,2151
2.0,217,901,2151
46.0,72,889,2151
46.0,72,888,2151
328.0,64,574,2151
328.0,64,574,2151
328.0,64,573,2151
328.0,64,573,2151
11.0,64,551,2151
46.0,3,528,2151
20.0,3,523,2151
6.0,123,505,2151
7.0,3,480,2151
78.0,117,906,2133
78.0,117,905,2133
71.0,220,900,2133
71.0,217,900,2133
71.0,220,899,2133
71.0,217,899,2133
137.0,117,896,2133
137.0,117,895,2133
261.0,72,889,2133
261.0,72,888,2133
37.0,117,881,2133
37.0,117,880,2133
2.0,220,879,2133
2.0,117,879,2133
2.0,220,878,2133
2.0,117,878,2133
11.0,220,865,2133
11.0,217,865,2133
11.0,117,865,2133
11.0,220,864,2133
11.0,217,864,2133
11.0,117,864,2133
15.0,46,575,2133
7.0,64,570,2133
7.0,3,570,2133
365.0,213,568,2133
365.0,163,568,2133
169.0,64,551,2133
77.0,3,542,2133
17.0,64,541,2133
15.0,46,539,2133
15.0,46,538,2133
15.0,46,537,2133
15.0,46,536,2133
15.0,46,533,2133
32.0,64,531,2133
30.0,3,529,2133
261.0,3,528,2133
243.0,3,523,2133
39.0,64,514,2133
17.0,123,509,2133
11.0,123,506,2133
15.0,123,505,2133
14.0,123,504,2133
11.0,3,490,2133
79.0,64,489,2133
39.0,64,483,2133
37.0,64,475,2133
55.0,3,474,2133
11.0,64,470,2133
1.0,64,460,2133
100.0,64,453,2133
1.0,64,436,2133
29.0,64,435,2133
28.0,123,434,2133
28.0,64,434,2133
3.0,117,906,2132
3.0,117,905,2132
3.0,64,598,2132
3.0,10,598,2132
3.0,64,597,2132
3.0,10,597,2132
3.0,10,596,2132
3.0,10,595,2132
6.0,64,594,2132
6.0,64,593,2132
20.0,61,581,2132
20.0,61,580,2132
35.0,64,574,2132
35.0,64,574,2132
35.0,64,573,2132
35.0,64,573,2132
3.0,61,567,2132
3.0,60,567,2132
20.0,61,557,2132
7.0,64,553,2132
1.0,123,434,2132
1.0,64,434,2132
5.0,169,119,2132
5.0,167,119,2132
5.0,72,119,2132
5.0,41,119,2132
2.0,167,109,2132
2.0,156,109,2132
2.0,117,906,2088
2.0,117,905,2088
9.0,117,896,2088
9.0,117,895,2088
296.0,72,889,2088
296.0,72,888,2088
6.0,220,883,2088
6.0,117,883,2088
6.0,220,882,2088
6.0,117,882,2088
12.0,220,865,2088
12.0,217,865,2088
12.0,117,865,2088
12.0,220,864,2088
12.0,217,864,2088
12.0,117,864,2088
110.0,213,568,2088
110.0,163,568,2088
1.0,64,551,2088
5.0,64,531,2088
11.0,3,529,2088
296.0,3,528,2088
297.0,3,523,2088
15.0,64,503,2088
207.0,64,489,2088
9.0,3,480,2088
42.0,64,479,2088
6.0,123,478,2088
12.0,64,470,2088
15.0,64,467,2088
1.0,64,466,2088
2.0,64,460,2088
5.0,64,453,2088
7.0,64,436,2088
12.0,117,906,2080
12.0,117,905,2080
17.0,220,900,2080
17.0,217,900,2080
17.0,220,899,2080
17.0,217,899,2080
20.0,72,889,2080
20.0,72,888,2080
1.0,117,881,2080
1.0,117,880,2080
2.0,220,868,2080
2.0,217,868,2080
2.0,117,868,2080
2.0,220,867,2080
2.0,217,867,2080
2.0,117,867,2080
35.0,61,581,2080
35.0,61,580,2080
35.0,61,557,2080
1.0,64,551,2080
20.0,3,528,2080
8.0,41,524,2080
24.0,3,523,2080
9.0,10,517,2080
75.0,64,514,2080
21.0,123,507,2080
21.0,3,507,2080
1.0,64,503,2080
28.0,64,489,2080
1.0,64,483,2080
6.0,3,480,2080
32.0,64,479,2080
1.0,64,475,2080
3.0,3,474,2080
1.0,64,467,2080
1.0,64,460,2080
2.0,64,459,2080
5.0,64,455,2080
1.0,156,450,2080
2.0,64,436,2080
2.0,72,95,2080
1.0,41,91,2080
2.0,126,52,2080
2.0,50,52,2080
2.0,126,48,2080
2.0,50,48,2080
46.0,117,906,2060
46.0,117,905,2060
22.0,220,900,2060
22.0,217,900,2060
22.0,220,899,2060
22.0,217,899,2060
17.0,117,898,2060
17.0,117,897,2060
228.0,117,896,2060
228.0,117,895,2060
69.0,217,886,2060
69.0,117,886,2060
69.0,217,885,2060
69.0,117,885,2060
4.0,220,883,2060
4.0,117,883,2060
4.0,220,882,2060
4.0,117,882,2060
1.0,117,881,2060
1.0,117,880,2060
3.0,117,877,2060
3.0,117,876,2060
1.0,220,865,2060
1.0,217,865,2060
1.0,117,865,2060
1.0,220,864,2060
1.0,217,864,2060
1.0,117,864,2060
3.0,117,863,2060
3.0,117,862,2060
4.0,64,491,2060
69.0,3,488,2060
69.0,3,487,2060
1.0,64,483,2060
62.0,3,480,2060
1149.0,64,479,2060
4.0,123,478,2060
1.0,64,475,2060
35.0,3,474,2060
1.0,64,470,2060
17.0,3,468,2060
3.0,123,463,2060
1.0,156,462,2060
3.0,64,459,2060
3.0,123,458,2060
3.0,64,457,2060
4.0,156,451,2060
2.0,41,91,2060
1.0,126,57,2060
1.0,50,57,2060
2.0,126,52,2060
2.0,50,52,2060
1.0,126,51,2060
2.0,126,48,2060
2.0,50,48,2060
1.0,126,44,2060
1.0,50,44,2060
13.0,117,906,2030
13.0,117,905,2030
2.0,226,871,2030
2.0,221,871,2030
2.0,220,871,2030
2.0,217,871,2030
2.0,117,871,2030
2.0,226,870,2030
2.0,221,870,2030
2.0,220,870,2030
2.0,217,870,2030
2.0,117,870,2030
1.0,220,868,2030
1.0,217,868,2030
1.0,117,868,2030
1.0,220,867,2030
1.0,217,867,2030
1.0,117,867,2030
1.0,123,584,2030
1.0,3,584,2030
6.0,64,570,2030
6.0,3,570,2030
4.0,61,555,2030
4.0,169,543,2030
1.0,123,506,2030
2.0,64,499,2030
2.0,64,498,2030
2.0,64,471,2030
10.0,169,162,2030
6.0,169,162,2030
2.0,169,162,2030
17.0,169,160,2030
15.0,169,160,2030
5.0,169,160,2030
4.0,169,120,2030
4.0,169,120,2030
3.0,169,120,2030
4.0,41,120,2030
4.0,41,120,2030
3.0,41,120,2030
10.0,169,119,2030
6.0,169,119,2030
10.0,167,119,2030
6.0,167,119,2030
10.0,72,119,2030
6.0,72,119,2030
10.0,41,119,2030
6.0,41,119,2030
3.0,167,109,2030
1.0,167,109,2030
3.0,156,109,2030
1.0,156,109,2030
10.0,117,906,1980
10.0,117,905,1980
3.0,217,886,1980
3.0,117,886,1980
3.0,217,885,1980
3.0,117,885,1980
9.0,64,503,1980
8.0,64,489,1980
3.0,3,488,1980
3.0,3,487,1980
9.0,64,467,1980
44.0,117,906,1978
44.0,117,905,1978
31.0,217,886,1978
31.0,117,886,1978
31.0,217,885,1978
31.0,117,885,1978
45.0,64,503,1978
110.0,64,489,1978
31.0,3,488,1978
31.0,3,487,1978
45.0,64,467,1978
31.0,117,906,1977
31.0,117,905,1977
32.0,64,436,1977
14.0,117,906,1974
14.0,117,905,1974
19.0,117,906,1968
19.0,117,905,1968
10.0,217,886,1968
10.0,117,886,1968
10.0,217,885,1968
10.0,117,885,1968
23.0,64,503,1968
53.0,64,489,1968
10.0,3,488,1968
10.0,3,487,1968
23.0,64,467,1968
2.0,117,906,1957
2.0,117,905,1957
3.0,72,889,1957
3.0,72,888,1957
2.0,217,886,1957
2.0,117,886,1957
2.0,217,885,1957
2.0,117,885,1957
4.0,226,871,1957
4.0,221,871,1957
4.0,220,871,1957
4.0,217,871,1957
4.0,117,871,1957
4.0,226,870,1957
4.0,221,870,1957
4.0,220,870,1957
4.0,217,870,1957
4.0,117,870,1957
4.0,220,868,1957
4.0,217,868,1957
4.0,117,868,1957
4.0,220,867,1957
4.0,217,867,1957
4.0,117,867,1957
2.0,64,551,1957
3.0,3,528,1957
2.0,3,523,1957
2.0,64,503,1957
4.0,64,499,1957
4.0,64,498,1957
2.0,3,488,1957
2.0,3,487,1957
1.0,3,480,1957
2.0,64,467,1957
29.0,117,906,1952
29.0,117,905,1952
2.0,220,900,1952
2.0,217,900,1952
2.0,220,899,1952
2.0,217,899,1952
27.0,117,896,1952
27.0,117,895,1952
168.0,72,889,1952
168.0,72,888,1952
32.0,217,886,1952
32.0,117,886,1952
32.0,217,885,1952
32.0,117,885,1952
2.0,220,865,1952
2.0,217,865,1952
2.0,117,865,1952
2.0,220,864,1952
2.0,217,864,1952
2.0,117,864,1952
15.0,117,863,1952
15.0,117,862,1952
29.0,64,551,1952
17.0,3,542,1952
4.0,3,529,1952
168.0,3,528,1952
200.0,3,523,1952
16.0,123,507,1952
16.0,3,507,1952
38.0,64,503,1952
32.0,3,488,1952
32.0,3,487,1952
185.0,64,479,1952
2.0,64,470,1952
38.0,64,467,1952
15.0,123,463,1952
61.0,64,460,1952
2.0,64,459,1952
15.0,123,458,1952
33.0,117,906,1942
33.0,117,905,1942
26.0,220,900,1942
26.0,217,900,1942
26.0,220,899,1942
26.0,217,899,1942
5.0,117,896,1942
5.0,117,895,1942
90.0,72,889,1942
90.0,72,888,1942
50.0,217,886,1942
50.0,117,886,1942
50.0,217,885,1942
50.0,117,885,1942
10.0,117,881,1942
10.0,117,880,1942
5.0,117,877,1942
5.0,117,876,1942
32.0,117,863,1942
32.0,117,862,1942
16.0,46,575,1942
89.0,213,568,1942
89.0,163,568,1942
8.0,64,551,1942
18.0,3,542,1942
17.0,46,539,1942
17.0,46,538,1942
17.0,46,537,1942
17.0,46,536,1942
17.0,46,533,1942
12.0,64,531,1942
17.0,3,529,1942
90.0,3,528,1942
4.0,41,524,1942
70.0,3,523,1942
14.0,10,517,1942
35.0,64,503,1942
5.0,3,490,1942
21.0,64,489,1942
50.0,3,488,1942
50.0,3,487,1942
15.0,64,483,1942
10.0,64,475,1942
35.0,64,467,1942
7.0,64,466,1942
32.0,123,463,1942
16.0,123,458,1942
5.0,64,457,1942
51.0,64,455,1942
102.0,64,453,1942
16.0,64,435,1942
39.0,169,160,1942
13.0,156,97,1942
10.0,156,97,1942
6.0,72,95,1942
3.0,72,95,1942
6.0,41,91,1942
6.0,41,91,1942
10.0,167,75,1942
6.0,117,906,1941
6.0,117,905,1941
41.0,64,594,1941
41.0,64,593,1941
2.0,64,570,1941
2.0,3,570,1941
15.0,117,906,1937
15.0,117,905,1937
14.0,64,551,1937
1.0,64,483,1937
1.0,64,436,1937
2.0,169,162,1937
7.0,169,160,1937
3.0,169,120,1937
3.0,41,120,1937
2.0,169,119,1937
2.0,167,119,1937
2.0,72,119,1937
2.0,41,119,1937
12.0,117,906,1928
12.0,117,905,1928
17.0,117,896,1928
17.0,117,895,1928
125.0,72,889,1928
125.0,72,888,1928
18.0,217,886,1928
18.0,117,886,1928
18.0,217,885,1928
18.0,117,885,1928
7.0,226,871,1928
7.0,221,871,1928
7.0,220,871,1928
7.0,217,871,1928
7.0,117,871,1928
7.0,226,870,1928
7.0,221,870,1928
7.0,220,870,1928
7.0,217,870,1928
7.0,117,870,1928
6.0,220,868,1928
6.0,217,868,1928
6.0,117,868,1928
6.0,220,867,1928
6.0,217,867,1928
6.0,117,867,1928
92.0,220,865,1928
92.0,217,865,1928
92.0,117,865,1928
92.0,220,864,1928
92.0,217,864,1928
92.0,117,864,1928
4.0,117,863,1928
4.0,117,862,1928
8.0,123,584,1928
8.0,3,584,1928
14.0,64,551,1928
125.0,3,528,1928
141.0,3,523,1928
12.0,64,503,1928
7.0,64,499,1928
7.0,64,498,1928
18.0,3,488,1928
18.0,3,487,1928
91.0,64,471,1928
92.0,64,470,1928
12.0,64,467,1928
4.0,123,463,1928
12.0,64,459,1928
4.0,123,458,1928
5.0,117,906,1912
5.0,117,905,1912
85.0,64,436,1912
15.0,117,906,1907
15.0,117,905,1907
1.0,64,436,1907
1.0,169,120,1907
1.0,41,120,1907
5.0,117,906,1878
5.0,117,905,1878
4.0,64,598,1878
4.0,10,598,1878
4.0,64,597,1878
4.0,10,597,1878
4.0,10,596,1878
4.0,10,595,1878
6.0,61,583,1878
30.0,61,581,1878
30.0,61,580,1878
1.0,64,574,1878
1.0,64,574,1878
1.0,64,573,1878
1.0,64,573,1878
4.0,61,558,1878
30.0,61,557,1878
14.0,61,555,1878
6.0,64,553,1878
7.0,64,551,1878
1.0,169,162,1878
1.0,169,160,1878
1.0,169,119,1878
1.0,167,119,1878
1.0,72,119,1878
1.0,41,119,1878
2.0,167,109,1878
2.0,156,109,1878
3.0,117,906,1853
3.0,117,905,1853
4.0,226,871,1853
4.0,221,871,1853
4.0,220,871,1853
4.0,217,871,1853
4.0,117,871,1853
4.0,226,870,1853
4.0,221,870,1853
4.0,220,870,1853
4.0,217,870,1853
4.0,117,870,1853
4.0,220,868,1853
4.0,217,868,1853
4.0,117,868,1853
4.0,220,867,1853
4.0,217,867,1853
4.0,117,867,1853
61.0,64,594,1853
61.0,64,593,1853
3.0,61,583,1853
2.0,61,582,1853
55.0,61,581,1853
55.0,61,580,1853
45.0,64,574,1853
45.0,64,574,1853
45.0,64,573,1853
45.0,64,573,1853
8.0,64,570,1853
8.0,3,570,1853
3.0,61,567,1853
3.0,60,567,1853
3.0,61,563,1853
55.0,61,557,1853
13.0,64,553,1853
4.0,169,543,1853
1.0,123,505,1853
1.0,123,504,1853
4.0,64,499,1853
4.0,64,498,1853
1.0,123,434,1853
1.0,64,434,1853
11.0,169,162,1853
5.0,169,162,1853
1.0,169,162,1853
11.0,169,120,1853
5.0,169,120,1853
2.0,169,120,1853
11.0,41,120,1853
5.0,41,120,1853
2.0,41,120,1853
9.0,169,119,1853
5.0,169,119,1853
1.0,169,119,1853
9.0,167,119,1853
5.0,167,119,1853
1.0,167,119,1853
9.0,72,119,1853
5.0,72,119,1853
1.0,72,119,1853
9.0,41,119,1853
5.0,41,119,1853
1.0,41,119,1853
10.0,167,109,1853
1.0,167,109,1853
10.0,156,109,1853
1.0,156,109,1853
96.0,117,906,1851
96.0,117,905,1851
11.0,226,871,1851
11.0,221,871,1851
11.0,220,871,1851
11.0,217,871,1851
11.0,117,871,1851
11.0,226,870,1851
11.0,221,870,1851
11.0,220,870,1851
11.0,217,870,1851
11.0,117,870,1851
10.0,220,868,1851
10.0,217,868,1851
10.0,117,868,1851
10.0,220,867,1851
10.0,217,867,1851
10.0,117,867,1851
10.0,64,598,1851
10.0,10,598,1851
10.0,64,597,1851
10.0,10,597,1851
10.0,10,596,1851
10.0,10,595,1851
24.0,61,583,1851
31.0,64,570,1851
31.0,3,570,1851
8.0,61,567,1851
8.0,60,567,1851
12.0,61,563,1851
20.0,61,558,1851
6.0,61,555,1851
1.0,169,543,1851
100.0,3,523,1851
8.0,123,509,1851
41.0,123,507,1851
41.0,3,507,1851
11.0,64,499,1851
11.0,64,498,1851
1.0,64,483,1851
8.0,64,436,1851
2.0,169,162,1851
1.0,169,162,1851
1.0,169,120,1851
1.0,41,120,1851
2.0,169,119,1851
2.0,169,119,1851
2.0,167,119,1851
2.0,167,119,1851
2.0,72,119,1851
2.0,72,119,1851
2.0,41,119,1851
2.0,41,119,1851
6.0,167,109,1851
2.0,167,109,1851
6.0,156,109,1851
2.0,156,109,1851
24.0,117,906,1709
24.0,117,905,1709
4.0,61,558,1709
50.0,64,551,1709
24.0,3,542,1709
4.0,123,509,1709
12.0,117,906,1664
12.0,117,905,1664
2.0,61,558,1664
25.0,64,551,1664
12.0,3,542,1664
2.0,123,509,1664
2.0,117,906,1540
2.0,117,905,1540
3.0,169,543,1540
2.0,3,542,1540
20.0,117,906,1513
20.0,117,905,1513
49.0,226,871,1513
49.0,221,871,1513
49.0,220,871,1513
49.0,217,871,1513
49.0,117,871,1513
49.0,226,870,1513
49.0,221,870,1513
49.0,220,870,1513
49.0,217,870,1513
49.0,117,870,1513
48.0,220,868,1513
48.0,217,868,1513
48.0,117,868,1513
48.0,220,867,1513
48.0,217,867,1513
48.0,117,867,1513
23.0,64,598,1513
23.0,10,598,1513
23.0,64,597,1513
23.0,10,597,1513
23.0,10,596,1513
23.0,10,595,1513
504.0,64,594,1513
504.0,64,593,1513
84.0,61,583,1513
47.0,61,582,1513
352.0,61,581,1513
352.0,61,580,1513
292.0,64,574,1513
292.0,64,574,1513
292.0,64,573,1513
292.0,64,573,1513
103.0,64,570,1513
103.0,3,570,1513
23.0,61,567,1513
23.0,60,567,1513
12.0,61,563,1513
4.0,3,560,1513
6.0,61,558,1513
349.0,61,557,1513
102.0,61,555,1513
42.0,64,553,1513
7.0,169,543,1513
83.0,123,507,1513
83.0,3,507,1513
15.0,123,506,1513
16.0,123,505,1513
18.0,123,504,1513
49.0,64,499,1513
49.0,64,498,1513
3.0,3,490,1513
7.0,64,483,1513
3.0,123,478,1513
6.0,3,468,1513
52.0,64,436,1513
7.0,123,434,1513
7.0,64,434,1513
15.0,169,162,1513
9.0,169,162,1513
4.0,169,162,1513
6.0,169,160,1513
10.0,169,120,1513
9.0,169,120,1513
2.0,169,120,1513
1.0,169,120,1513
10.0,41,120,1513
9.0,41,120,1513
2.0,41,120,1513
1.0,41,120,1513
16.0,169,119,1513
9.0,169,119,1513
8.0,169,119,1513
16.0,167,119,1513
9.0,167,119,1513
8.0,167,119,1513
16.0,72,119,1513
9.0,72,119,1513
8.0,72,119,1513
16.0,41,119,1513
9.0,41,119,1513
8.0,41,119,1513
3.0,167,109,1513
2.0,167,109,1513
3.0,156,109,1513
2.0,156,109,1513
15.0,117,906,1498
15.0,117,905,1498
6.0,226,871,1498
6.0,221,871,1498
6.0,220,871,1498
6.0,217,871,1498
6.0,117,871,1498
6.0,226,870,1498
6.0,221,870,1498
6.0,220,870,1498
6.0,217,870,1498
6.0,117,870,1498
6.0,220,868,1498
6.0,217,868,1498
6.0,117,868,1498
6.0,220,867,1498
6.0,217,867,1498
6.0,117,867,1498
2.0,64,598,1498
2.0,10,598,1498
2.0,64,597,1498
2.0,10,597,1498
2.0,10,596,1498
2.0,10,595,1498
153.0,64,594,1498
153.0,64,593,1498
1.0,61,583,1498
7.0,61,582,1498
153.0,61,581,1498
153.0,61,580,1498
47.0,64,574,1498
47.0,64,574,1498
47.0,64,573,1498
47.0,64,573,1498
6.0,64,570,1498
6.0,3,570,1498
6.0,3,560,1498
10.0,61,558,1498
153.0,61,557,1498
13.0,61,555,1498
6.0,64,553,1498
60.0,10,550,1498
60.0,10,549,1498
2.0,123,509,1498
