lead_time,transit_cost,orig_transit_cost,holding_cost,delta_flag,item_code,src_plant,dest_plant
2,0,0,0,0,4552,78,131
2,0,0,0,0,4552,78,69
2,0,0,0,0,4552,78,42
2,0,0,0,0,4552,78,16
2,0,0,0,0,4552,84,78
1,0,0,0,0,4552,53,78
2,0.0004,0,0.0001,0,4553,78,84
1,0.0002,0,0.0001,0,4553,78,53
2,0.0004,0,0.0001,0,4553,78,131
2,0.0004,0,0.0001,0,4553,78,69
2,0.0003,0,0.0001,0,4553,78,42
2,0.0003,0,0.0001,0,4553,78,16
2,0.0004,0,0.0001,0,4553,84,78
2,0.0003,0,0.0001,0,4553,16,78
1,0.0002,0,0.0001,0,4553,53,78
2,0.0008,0,0.0002,0,4554,78,84
1,0.0004,0,0.0002,0,4554,78,53
2,0.0008,0,0.0002,0,4554,78,131
2,0.0008,0,0.0002,0,4554,78,69
2,0.0006,0,0.0002,0,4554,78,42
2,0.0006,0,0.0002,0,4554,78,16
2,0.0006,0,0.0002,0,4554,16,78
1,0,0,0,0,4554,53,78
2,0.0012,0,0.0003,0,4555,78,84
1,0.0006,0,0.0003,0,4555,78,53
2,0.0012,0,0.0003,0,4555,78,131
2,0.0012,0,0.0003,0,4555,78,69
2,0.0009,0,0.0003,0,4555,78,42
2,0.0009,0,0.0003,0,4555,78,16
2,0.0012,0,0.0003,0,4555,84,78
2,0.0009,0,0.0003,0,4555,16,78
1,0.0006,0,0.0003,0,4555,53,78
2,0.0012,0,0.0003,0,4556,78,84
1,0.0006,0,0.0003,0,4556,78,53
2,0.0012,0,0.0003,0,4556,78,131
2,0.0012,0,0.0003,0,4556,78,69
2,0.0009,0,0.0003,0,4556,78,42
2,0.0009,0,0.0003,0,4556,78,16
2,0.0012,0,0.0003,0,4556,84,78
2,0.0009,0,0.0003,0,4556,16,78
1,0.0006,0,0.0003,0,4556,53,78
2,0.0012,0,0.0003,0,4557,78,84
1,0.0006,0,0.0003,0,4557,78,53
2,0.0012,0,0.0003,0,4557,78,131
2,0.0012,0,0.0003,0,4557,78,69
2,0.0009,0,0.0003,0,4557,78,42
2,0.0009,0,0.0003,0,4557,78,16
2,0.0009,0,0.0003,0,4557,16,78
1,0,0,0,0,4557,53,78
2,0.0008,0,0.0002,0,4558,78,84
1,0.0004,0,0.0002,0,4558,78,53
2,0.0008,0,0.0002,0,4558,78,131
2,0.0008,0,0.0002,0,4558,78,69
2,0.0006,0,0.0002,0,4558,78,42
2,0.0006,0,0.0002,0,4558,78,16
1,0,0,0,0,4558,53,78
2,0,0,0,0,4559,78,84
1,0,0,0,0,4559,78,53
2,0,0,0,0,4559,78,131
2,0,0,0,0,4559,78,69
2,0,0,0,0,4559,78,42
2,0,0,0,0,4559,78,16
2,0,0,0,0,4559,84,78
2,0,0,0,0,4559,16,78
1,0,0,0,0,4559,53,78
2,0,0,0,0,4560,78,84
1,0,0,0,0,4560,78,53
2,0,0,0,0,4560,78,131
2,0,0,0,0,4560,78,69
2,0,0,0,0,4560,78,42
2,0,0,0,0,4560,78,16
2,0,0,0,0,4560,84,78
1,0,0,0,0,4560,53,78
2,0,0,0,0,4561,78,84
1,0,0,0,0,4561,78,53
2,0,0,0,0,4561,78,131
2,0,0,0,0,4561,78,69
2,0,0,0,0,4561,78,42
2,0,0,0,0,4561,78,16
2,0,0,0,0,4561,84,78
1,0,0,0,0,4561,53,78
2,0.0004,0,0.0001,0,4562,78,84
1,0.0002,0,0.0001,0,4562,78,53
2,0.0004,0,0.0001,0,4562,78,131
2,0.0004,0,0.0001,0,4562,78,69
2,0.0003,0,0.0001,0,4562,78,42
2,0.0003,0,0.0001,0,4562,78,16
2,0.0003,0,0.0001,0,4562,16,78
1,0.0002,0,0.0001,0,4562,53,78
2,0.0012,0,0.0003,0,4564,78,84
1,0.0006,0,0.0003,0,4564,78,53
2,0.0012,0,0.0003,0,4564,78,131
2,0.0012,0,0.0003,0,4564,78,69
2,0.0009,0,0.0003,0,4564,78,42
2,0.0009,0,0.0003,0,4564,78,16
2,0.0009,0,0.0003,0,4564,16,78
1,0,0,0,0,4564,53,78
2,0.0004,0,0.0001,0,4566,78,84
1,0.0002,0,0.0001,0,4566,78,53
2,0.0004,0,0.0001,0,4566,78,131
2,0.0004,0,0.0001,0,4566,78,69
2,0.0003,0,0.0001,0,4566,78,42
2,0.0003,0,0.0001,0,4566,78,16
2,0.0003,0,0.0001,0,4566,16,78
1,0.0002,0,0.0001,0,4566,53,78
2,0.0004,0,0.0001,0,4567,78,84
1,0.0002,0,0.0001,0,4567,78,53
2,0.0004,0,0.0001,0,4567,78,131
2,0.0004,0,0.0001,0,4567,78,69
2,0.0003,0,0.0001,0,4567,78,42
2,0.0003,0,0.0001,0,4567,78,16
2,0.0004,0,0.0001,0,4567,84,78
2,0.0003,0,0.0001,0,4567,16,78
1,0.0002,0,0.0001,0,4567,53,78
2,0.0012,0,0.0003,0,4568,78,84
1,0.0006,0,0.0003,0,4568,78,53
2,0.0012,0,0.0003,0,4568,78,131
2,0.0012,0,0.0003,0,4568,78,69
2,0.0009,0,0.0003,0,4568,78,42
2,0.0009,0,0.0003,0,4568,78,16
2,0.0012,0,0.0003,0,4568,84,78
2,0.0009,0,0.0003,0,4568,16,78
1,0.0006,0,0.0003,0,4568,53,78
2,0.0012,0,0.0003,0,4569,78,84
1,0.0006,0,0.0003,0,4569,78,53
2,0.0012,0,0.0003,0,4569,78,131
2,0.0012,0,0.0003,0,4569,78,69
2,0.0009,0,0.0003,0,4569,78,42
2,0.0009,0,0.0003,0,4569,78,16
2,0.0012,0,0.0003,0,4569,84,78
2,0.0009,0,0.0003,0,4569,16,78
1,0.0006,0,0.0003,0,4569,53,78
2,0.0012,0,0.0003,0,4570,78,84
1,0.0006,0,0.0003,0,4570,78,53
2,0.0012,0,0.0003,0,4570,78,131
2,0.0012,0,0.0003,0,4570,78,69
2,0.0009,0,0.0003,0,4570,78,42
2,0.0009,0,0.0003,0,4570,78,16
1,0.0006,0,0.0003,0,4570,53,78
2,0.0012,0,0.0003,0,4571,78,84
1,0.0006,0,0.0003,0,4571,78,53
2,0.0012,0,0.0003,0,4571,78,131
2,0.0012,0,0.0003,0,4571,78,69
2,0.0009,0,0.0003,0,4571,78,42
2,0.0009,0,0.0003,0,4571,78,16
1,0.0006,0,0.0003,0,4571,53,78
2,0.0016,0,0.0004,0,4574,78,84
1,0.0008,0,0.0004,0,4574,78,53
2,0.0016,0,0.0004,0,4574,78,131
2,0.0016,0,0.0004,0,4574,78,69
2,0.0012,0,0.0004,0,4574,78,42
2,0.0012,0,0.0004,0,4574,78,16
2,0.0012,0,0.0004,0,4574,16,78
1,0.0008,0,0.0004,0,4574,53,78
2,0.0012,0,0.0003,0,4575,78,84
1,0.0006,0,0.0003,0,4575,78,53
2,0.0012,0,0.0003,0,4575,78,131
2,0.0012,0,0.0003,0,4575,78,69
2,0.0009,0,0.0003,0,4575,78,42
2,0.0009,0,0.0003,0,4575,78,16
2,0.0009,0,0.0003,0,4575,16,78
1,0.0006,0,0.0003,0,4575,53,78
2,0.0056,0,0.0014,0,4580,78,84
1,0.0028,0,0.0014,0,4580,78,53
2,0.0056,0,0.0014,0,4580,78,131
2,0.0056,0,0.0014,0,4580,78,69
2,0.0042,0,0.0014,0,4580,78,42
2,0.0042,0,0.0014,0,4580,78,16
1,0.0028,0,0.0014,0,4580,53,78
2,0.006,0,0.0015,0,4581,78,84
1,0.003,0,0.0015,0,4581,78,53
2,0.006,0,0.0015,0,4581,78,131
2,0.006,0,0.0015,0,4581,78,69
2,0.0045,0,0.0015,0,4581,78,42
2,0.0045,0,0.0015,0,4581,78,16
2,0.0045,0,0.0015,0,4581,16,78
1,0.003,0,0.0015,0,4581,53,78
2,0.0444,0,0.0111,0,4583,78,84
1,0.0222,0,0.0111,0,4583,78,53
2,0.0444,0,0.0111,0,4583,78,131
2,0.0444,0,0.0111,0,4583,78,69
2,0.0333,0,0.0111,0,4583,78,42
2,0.0333,0,0.0111,0,4583,78,16
2,0.0333,0,0.0111,0,4583,16,78
1,0.0222,0,0.0111,0,4583,53,78
2,0.0108,0,0.0027,0,4584,78,84
1,0.0054,0,0.0027,0,4584,78,53
2,0.0108,0,0.0027,0,4584,78,131
2,0.0108,0,0.0027,0,4584,78,69
2,0.0081,0,0.0027,0,4584,78,42
2,0.0081,0,0.0027,0,4584,78,16
1,0.0054,0,0.0027,0,4584,53,78
2,0.036,0,0.009,0,4588,78,84
1,0.018,0,0.009,0,4588,78,53
2,0.036,0,0.009,0,4588,78,131
2,0.036,0,0.009,0,4588,78,69
2,0.027,0,0.009,0,4588,78,42
2,0.027,0,0.009,0,4588,78,16
2,0.036,0,0.009,0,4588,84,78
2,0.027,0,0.009,0,4588,16,78
1,0.018,0,0.009,0,4588,53,78
2,0.01,0,0.0025,0,4589,78,84
1,0.005,0,0.0025,0,4589,78,53
2,0.01,0,0.0025,0,4589,78,131
2,0.01,0,0.0025,0,4589,78,69
2,0.0075,0,0.0025,0,4589,78,42
2,0.0075,0,0.0025,0,4589,78,16
2,0.0075,0,0.0025,0,4589,16,78
1,0,0,0,0,4589,53,78
2,0.0376,0,0.0094,0,4590,78,84
1,0.0188,0,0.0094,0,4590,78,53
2,0.0376,0,0.0094,0,4590,78,131
2,0.0376,0,0.0094,0,4590,78,69
2,0.0282,0,0.0094,0,4590,78,42
2,0.0282,0,0.0094,0,4590,78,16
1,0.0188,0,0.0094,0,4590,53,78
2,0.0068,0,0.0017,0,4592,78,84
1,0.0034,0,0.0017,0,4592,78,53
2,0.0068,0,0.0017,0,4592,78,131
2,0.0068,0,0.0017,0,4592,78,69
2,0.0051,0,0.0017,0,4592,78,42
2,0.0051,0,0.0017,0,4592,78,16
1,0.0034,0,0.0017,0,4592,53,78
2,0.0528,0,0.0132,0,4594,78,84
1,0.0264,0,0.0132,0,4594,78,53
2,0.0528,0,0.0132,0,4594,78,131
2,0.0528,0,0.0132,0,4594,78,69
2,0.0396,0,0.0132,0,4594,78,42
2,0.0396,0,0.0132,0,4594,78,16
2,0.0396,0,0.0132,0,4594,16,78
1,0.0264,0,0.0132,0,4594,53,78
2,0,0,0,0,4601,78,84
1,0,0,0,0,4601,78,53
2,0,0,0,0,4601,78,131
2,0,0,0,0,4601,78,69
2,0,0,0,0,4601,78,42
2,0,0,0,0,4601,78,16
2,0,0,0,0,4601,16,78
1,0,0,0,0,4601,53,78
2,0.0368,0,0.0092,0,4609,78,84
1,0.0184,0,0.0092,0,4609,78,53
2,0.0368,0,0.0092,0,4609,78,131
2,0.0368,0,0.0092,0,4609,78,69
2,0.0276,0,0.0092,0,4609,78,42
2,0.0276,0,0.0092,0,4609,78,16
2,0.0276,0,0.0092,0,4609,16,78
1,0,0,0,0,4609,53,78
2,0.0456,0,0.0114,0,4610,78,84
1,0.0228,0,0.0114,0,4610,78,53
2,0.0456,0,0.0114,0,4610,78,131
2,0.0456,0,0.0114,0,4610,78,69
2,0.0342,0,0.0114,0,4610,78,42
2,0.0342,0,0.0114,0,4610,78,16
2,0.0342,0,0.0114,0,4610,16,78
1,0,0,0,0,4610,53,78
2,0.0424,0,0.0106,0,4612,78,84
1,0.0212,0,0.0106,0,4612,78,53
2,0.0424,0,0.0106,0,4612,78,131
2,0.0424,0,0.0106,0,4612,78,69
2,0.0318,0,0.0106,0,4612,78,42
2,0.0318,0,0.0106,0,4612,78,16
2,0.0318,0,0.0106,0,4612,16,78
1,0,0,0,0,4612,53,78
2,0.0276,0,0.0069,0,4615,78,84
1,0.0138,0,0.0069,0,4615,78,53
2,0.0276,0,0.0069,0,4615,78,131
2,0.0276,0,0.0069,0,4615,78,69
2,0.0207,0,0.0069,0,4615,78,42
2,0.0207,0,0.0069,0,4615,78,16
1,0.0138,0,0.0069,0,4615,53,78
2,0.0356,0,0.0089,0,4616,78,84
1,0.0178,0,0.0089,0,4616,78,53
2,0.0356,0,0.0089,0,4616,78,131
2,0.0356,0,0.0089,0,4616,78,69
2,0.0267,0,0.0089,0,4616,78,42
2,0.0267,0,0.0089,0,4616,78,16
1,0.0178,0,0.0089,0,4616,53,78
2,0,0,0,0,4622,78,84
1,0,0,0,0,4622,78,53
2,0,0,0,0,4622,78,131
2,0,0,0,0,4622,78,69
2,0,0,0,0,4622,78,42
2,0,0,0,0,4622,78,16
2,0,0,0,0,4622,16,78
1,0,0,0,0,4622,53,78
2,0,0,0,0,4624,78,84
1,0,0,0,0,4624,78,53
2,0,0,0,0,4624,78,131
2,0,0,0,0,4624,78,69
2,0,0,0,0,4624,78,42
2,0,0,0,0,4624,78,16
2,0,0,0,0,4624,16,78
1,0,0,0,0,4624,53,78
2,0,0,0,0,4625,78,84
1,0,0,0,0,4625,78,53
2,0,0,0,0,4625,78,131
2,0,0,0,0,4625,78,69
2,0,0,0,0,4625,78,42
2,0,0,0,0,4625,78,16
2,0,0,0,0,4625,16,78
1,0,0,0,0,4625,53,78
2,0,0,0,0,4626,78,84
1,0,0,0,0,4626,78,53
2,0,0,0,0,4626,78,131
2,0,0,0,0,4626,78,69
2,0,0,0,0,4626,78,42
2,0,0,0,0,4626,78,16
2,0,0,0,0,4626,16,78
1,0,0,0,0,4626,53,78
2,0,0,0,0,4627,78,84
1,0,0,0,0,4627,78,53
2,0,0,0,0,4627,78,131
2,0,0,0,0,4627,78,69
2,0,0,0,0,4627,78,42
2,0,0,0,0,4627,78,16
2,0,0,0,0,4627,16,78
1,0,0,0,0,4627,53,78
2,0,0,0,0,4628,78,84
1,0,0,0,0,4628,78,53
2,0,0,0,0,4628,78,131
2,0,0,0,0,4628,78,69
2,0,0,0,0,4628,78,42
2,0,0,0,0,4628,78,16
2,0,0,0,0,4628,16,78
1,0,0,0,0,4628,53,78
2,0,0,0,0,4629,78,84
1,0,0,0,0,4629,78,53
2,0,0,0,0,4629,78,131
2,0,0,0,0,4629,78,69
2,0,0,0,0,4629,78,42
2,0,0,0,0,4629,78,16
2,0,0,0,0,4629,16,78
1,0,0,0,0,4629,53,78
2,0,0,0,0,4630,78,84
1,0,0,0,0,4630,78,53
2,0,0,0,0,4630,78,131
2,0,0,0,0,4630,78,69
2,0,0,0,0,4630,78,42
2,0,0,0,0,4630,78,16
2,0,0,0,0,4630,16,78
1,0,0,0,0,4630,53,78
2,0,0,0,0,4631,78,84
1,0,0,0,0,4631,78,53
2,0,0,0,0,4631,78,131
2,0,0,0,0,4631,78,69
2,0,0,0,0,4631,78,42
2,0,0,0,0,4631,78,16
2,0,0,0,0,4631,16,78
1,0,0,0,0,4631,53,78
2,0.0164,0,0.0041,0,4632,78,84
1,0.0082,0,0.0041,0,4632,78,53
2,0.0164,0,0.0041,0,4632,78,131
2,0.0164,0,0.0041,0,4632,78,69
2,0.0123,0,0.0041,0,4632,78,42
2,0.0123,0,0.0041,0,4632,78,16
2,0.0164,0,0.0041,0,4632,84,78
2,0.0123,0,0.0041,0,4632,16,78
1,0,0,0,0,4632,53,78
2,0.0116,0,0.0029,0,4634,78,84
1,0.0058,0,0.0029,0,4634,78,53
2,0.0116,0,0.0029,0,4634,78,131
2,0.0116,0,0.0029,0,4634,78,69
2,0.0087,0,0.0029,0,4634,78,42
2,0.0087,0,0.0029,0,4634,78,16
1,0.0058,0,0.0029,0,4634,53,78
2,0,0,0,0,4637,78,84
1,0,0,0,0,4637,78,53
2,0,0,0,0,4637,78,131
2,0,0,0,0,4637,78,69
2,0,0,0,0,4637,78,42
2,0,0,0,0,4637,78,16
2,0,0,0,0,4637,16,78
1,0,0,0,0,4637,53,78
2,0,0,0,0,4638,78,84
1,0,0,0,0,4638,78,53
2,0,0,0,0,4638,78,131
2,0,0,0,0,4638,78,69
2,0,0,0,0,4638,78,42
2,0,0,0,0,4638,78,16
1,0,0,0,0,4638,53,78
2,0.0008,0,0.0002,0,4640,78,84
1,0.0004,0,0.0002,0,4640,78,53
2,0.0008,0,0.0002,0,4640,78,131
2,0.0008,0,0.0002,0,4640,78,69
2,0.0006,0,0.0002,0,4640,78,42
2,0.0006,0,0.0002,0,4640,78,16
2,0.0006,0,0.0002,0,4640,16,78
1,0,0,0,0,4640,53,78
2,0.0024,0,0.0006,0,4641,78,84
1,0.0012,0,0.0006,0,4641,78,53
2,0.0024,0,0.0006,0,4641,78,131
2,0.0024,0,0.0006,0,4641,78,69
2,0.0018,0,0.0006,0,4641,78,42
2,0.0018,0,0.0006,0,4641,78,16
2,0.0018,0,0.0006,0,4641,16,78
1,0,0,0,0,4641,53,78
2,0.0028,0,0.0007,0,4643,78,84
1,0.0014,0,0.0007,0,4643,78,53
2,0.0028,0,0.0007,0,4643,78,131
2,0.0028,0,0.0007,0,4643,78,69
2,0.0021,0,0.0007,0,4643,78,42
2,0.0021,0,0.0007,0,4643,78,16
2,0.0028,0,0.0007,0,4643,84,78
2,0.0021,0,0.0007,0,4643,16,78
1,0.0014,0,0.0007,0,4643,53,78
2,0.0056,0,0.0014,0,4644,78,84
1,0.0028,0,0.0014,0,4644,78,53
2,0.0056,0,0.0014,0,4644,78,131
2,0.0056,0,0.0014,0,4644,78,69
2,0.0042,0,0.0014,0,4644,78,42
2,0.0042,0,0.0014,0,4644,78,16
1,0.0028,0,0.0014,0,4644,53,78
2,0.0032,0,0.0008,0,4645,78,84
1,0.0016,0,0.0008,0,4645,78,53
2,0.0032,0,0.0008,0,4645,78,131
2,0.0032,0,0.0008,0,4645,78,69
2,0.0024,0,0.0008,0,4645,78,42
2,0.0024,0,0.0008,0,4645,78,16
2,0.0024,0,0.0008,0,4645,16,78
1,0,0,0,0,4645,53,78
2,0.002,0,0.0005,0,4647,78,84
1,0.001,0,0.0005,0,4647,78,53
2,0.002,0,0.0005,0,4647,78,131
2,0.002,0,0.0005,0,4647,78,69
2,0.0015,0,0.0005,0,4647,78,42
2,0.0015,0,0.0005,0,4647,78,16
2,0.0015,0,0.0005,0,4647,16,78
1,0.001,0,0.0005,0,4647,53,78
2,0.032,0,0.008,0,4649,78,84
1,0.016,0,0.008,0,4649,78,53
2,0.032,0,0.008,0,4649,78,131
2,0.032,0,0.008,0,4649,78,69
2,0.024,0,0.008,0,4649,78,42
2,0.024,0,0.008,0,4649,78,16
2,0.032,0,0.008,0,4649,84,78
2,0.024,0,0.008,0,4649,16,78
1,0.016,0,0.008,0,4649,53,78
2,0.0068,0,0.0017,0,4650,78,84
1,0.0034,0,0.0017,0,4650,78,53
2,0.0068,0,0.0017,0,4650,78,131
2,0.0068,0,0.0017,0,4650,78,69
2,0.0051,0,0.0017,0,4650,78,42
2,0.0051,0,0.0017,0,4650,78,16
2,0.0068,0,0.0017,0,4650,84,78
2,0.0051,0,0.0017,0,4650,16,78
1,0.0034,0,0.0017,0,4650,53,78
2,0.0088,0,0.0022,0,4651,78,84
1,0.0044,0,0.0022,0,4651,78,53
2,0.0088,0,0.0022,0,4651,78,131
2,0.0088,0,0.0022,0,4651,78,69
2,0.0066,0,0.0022,0,4651,78,42
2,0.0066,0,0.0022,0,4651,78,16
2,0.0088,0,0.0022,0,4651,84,78
2,0.0066,0,0.0022,0,4651,16,78
1,0.0044,0,0.0022,0,4651,53,78
2,0.0008,0,0.0002,0,4654,78,84
1,0.0004,0,0.0002,0,4654,78,53
2,0.0008,0,0.0002,0,4654,78,131
2,0.0008,0,0.0002,0,4654,78,69
2,0.0006,0,0.0002,0,4654,78,42
2,0.0006,0,0.0002,0,4654,78,16
2,0.0008,0,0.0002,0,4654,84,78
2,0.0006,0,0.0002,0,4654,16,78
1,0.0004,0,0.0002,0,4654,53,78
2,0.0016,0,0.0004,0,4655,78,84
1,0.0008,0,0.0004,0,4655,78,53
2,0.0016,0,0.0004,0,4655,78,131
2,0.0016,0,0.0004,0,4655,78,69
2,0.0012,0,0.0004,0,4655,78,42
2,0.0012,0,0.0004,0,4655,78,16
2,0.0016,0,0.0004,0,4655,84,78
2,0.0012,0,0.0004,0,4655,16,78
1,0,0,0,0,4655,53,78
2,0.0004,0,0.0001,0,4656,78,84
1,0.0002,0,0.0001,0,4656,78,53
2,0.0004,0,0.0001,0,4656,78,131
2,0.0004,0,0.0001,0,4656,78,69
2,0.0003,0,0.0001,0,4656,78,42
2,0.0003,0,0.0001,0,4656,78,16
2,0.0004,0,0.0001,0,4656,84,78
2,0.0003,0,0.0001,0,4656,16,78
1,0.0002,0,0.0001,0,4656,53,78
2,0.0004,0,0.0001,0,4659,78,84
1,0.0002,0,0.0001,0,4659,78,53
2,0.0004,0,0.0001,0,4659,78,131
2,0.0004,0,0.0001,0,4659,78,69
2,0.0003,0,0.0001,0,4659,78,42
2,0.0003,0,0.0001,0,4659,78,16
2,0.0003,0,0.0001,0,4659,16,78
1,0,0,0,0,4659,53,78
2,0.0003,0,0.0001,0,4659,42,78
2,0.0004,0,0.0001,0,4659,131,78
2,0.0016,0,0.0004,0,4660,78,84
1,0.0008,0,0.0004,0,4660,78,53
2,0.0016,0,0.0004,0,4660,78,131
2,0.0016,0,0.0004,0,4660,78,69
2,0.0012,0,0.0004,0,4660,78,42
2,0.0012,0,0.0004,0,4660,78,16
2,0.0016,0,0.0004,0,4660,84,78
2,0.0012,0,0.0004,0,4660,16,78
1,0.0008,0,0.0004,0,4660,53,78
2,0.0072,0,0.0018,0,4669,78,84
1,0.0036,0,0.0018,0,4669,78,53
2,0.0072,0,0.0018,0,4669,78,131
2,0.0072,0,0.0018,0,4669,78,69
2,0.0054,0,0.0018,0,4669,78,42
2,0.0054,0,0.0018,0,4669,78,16
1,0,0,0,0,4669,53,78
2,0.0072,0,0.0018,0,4671,78,84
1,0.0036,0,0.0018,0,4671,78,53
2,0.0072,0,0.0018,0,4671,78,131
2,0.0072,0,0.0018,0,4671,78,69
2,0.0054,0,0.0018,0,4671,78,42
2,0.0054,0,0.0018,0,4671,78,16
2,0.0054,0,0.0018,0,4671,16,78
1,0,0,0,0,4671,53,78
2,0.0054,0,0.0018,0,4671,42,78
2,0.0072,0,0.0018,0,4671,131,78
2,0.0076,0,0.0019,0,4672,78,84
1,0.0038,0,0.0019,0,4672,78,53
2,0.0076,0,0.0019,0,4672,78,131
2,0.0076,0,0.0019,0,4672,78,69
2,0.0057,0,0.0019,0,4672,78,42
2,0.0057,0,0.0019,0,4672,78,16
1,0,0,0,0,4672,53,78
2,0.0248,0,0.0062,0,4674,78,84
1,0.0124,0,0.0062,0,4674,78,53
2,0.0248,0,0.0062,0,4674,78,131
2,0.0248,0,0.0062,0,4674,78,69
2,0.0186,0,0.0062,0,4674,78,42
2,0.0186,0,0.0062,0,4674,78,16
2,0.0248,0,0.0062,0,4674,84,78
2,0.0186,0,0.0062,0,4674,16,78
1,0.0124,0,0.0062,0,4674,53,78
2,0.0048,0,0.0012,0,4675,78,84
1,0.0024,0,0.0012,0,4675,78,53
2,0.0048,0,0.0012,0,4675,78,131
2,0.0048,0,0.0012,0,4675,78,69
2,0.0036,0,0.0012,0,4675,78,42
2,0.0036,0,0.0012,0,4675,78,16
1,0,0,0,0,4675,53,78
2,0.0036,0,0.0012,0,4675,42,78
2,0.0048,0,0.0012,0,4675,131,78
2,0.0172,0,0.0043,0,4676,78,84
1,0.0086,0,0.0043,0,4676,78,53
2,0.0172,0,0.0043,0,4676,78,131
2,0.0172,0,0.0043,0,4676,78,69
2,0.0129,0,0.0043,0,4676,78,42
2,0.0129,0,0.0043,0,4676,78,16
1,0,0,0,0,4676,53,78
2,0.0129,0,0.0043,0,4676,42,78
2,0.0052,0,0.0013,0,4679,78,84
1,0.0026,0,0.0013,0,4679,78,53
2,0.0052,0,0.0013,0,4679,78,131
2,0.0052,0,0.0013,0,4679,78,69
2,0.0039,0,0.0013,0,4679,78,42
2,0.0039,0,0.0013,0,4679,78,16
2,0.0052,0,0.0013,0,4679,84,78
2,0.0039,0,0.0013,0,4679,16,78
1,0.0026,0,0.0013,0,4679,53,78
2,0.0016,0,0.0004,0,4681,78,84
1,0.0008,0,0.0004,0,4681,78,53
2,0.0016,0,0.0004,0,4681,78,131
2,0.0016,0,0.0004,0,4681,78,69
2,0.0012,0,0.0004,0,4681,78,42
2,0.0012,0,0.0004,0,4681,78,16
2,0.0016,0,0.0004,0,4681,84,78
2,0.0012,0,0.0004,0,4681,16,78
1,0,0,0,0,4681,53,78
2,0.0144,0,0.0036,0,4684,78,84
1,0.0072,0,0.0036,0,4684,78,53
2,0.0144,0,0.0036,0,4684,78,131
2,0.0144,0,0.0036,0,4684,78,69
2,0.0108,0,0.0036,0,4684,78,42
2,0.0108,0,0.0036,0,4684,78,16
1,0,0,0,0,4684,53,78
2,0.004,0,0.001,0,4685,78,84
1,0.002,0,0.001,0,4685,78,53
2,0.004,0,0.001,0,4685,78,131
2,0.004,0,0.001,0,4685,78,69
2,0.003,0,0.001,0,4685,78,42
2,0.003,0,0.001,0,4685,78,16
2,0.004,0,0.001,0,4685,84,78
2,0.003,0,0.001,0,4685,16,78
1,0,0,0,0,4685,53,78
2,0.002,0,0.0005,0,4686,78,84
1,0.001,0,0.0005,0,4686,78,53
2,0.002,0,0.0005,0,4686,78,131
2,0.002,0,0.0005,0,4686,78,69
2,0.0015,0,0.0005,0,4686,78,42
2,0.0015,0,0.0005,0,4686,78,16
2,0.0015,0,0.0005,0,4686,16,78
1,0.001,0,0.0005,0,4686,53,78
2,0.0036,0,0.0009,0,4688,78,84
1,0.0018,0,0.0009,0,4688,78,53
2,0.0036,0,0.0009,0,4688,78,131
2,0.0036,0,0.0009,0,4688,78,69
2,0.0027,0,0.0009,0,4688,78,42
2,0.0027,0,0.0009,0,4688,78,16
2,0.0036,0,0.0009,0,4688,84,78
2,0.0027,0,0.0009,0,4688,16,78
1,0.0018,0,0.0009,0,4688,53,78
2,0.0056,0,0.0014,0,4689,78,84
1,0.0028,0,0.0014,0,4689,78,53
2,0.0056,0,0.0014,0,4689,78,131
2,0.0056,0,0.0014,0,4689,78,69
2,0.0042,0,0.0014,0,4689,78,42
2,0.0042,0,0.0014,0,4689,78,16
2,0.0056,0,0.0014,0,4689,84,78
2,0.0042,0,0.0014,0,4689,16,78
1,0,0,0,0,4689,53,78
2,0.0032,0,0.0008,0,4690,78,84
1,0.0016,0,0.0008,0,4690,78,53
2,0.0032,0,0.0008,0,4690,78,131
2,0.0032,0,0.0008,0,4690,78,69
2,0.0024,0,0.0008,0,4690,78,42
2,0.0024,0,0.0008,0,4690,78,16
2,0.0024,0,0.0008,0,4690,16,78
1,0.0016,0,0.0008,0,4690,53,78
2,0.0004,0,0.0001,0,4692,78,84
1,0.0002,0,0.0001,0,4692,78,53
2,0.0004,0,0.0001,0,4692,78,131
2,0.0004,0,0.0001,0,4692,78,69
2,0.0003,0,0.0001,0,4692,78,42
2,0.0003,0,0.0001,0,4692,78,16
2,0.0004,0,0.0001,0,4692,84,78
2,0.0003,0,0.0001,0,4692,16,78
1,0.0002,0,0.0001,0,4692,53,78
2,0.002,0,0.0005,0,4693,78,84
1,0.001,0,0.0005,0,4693,78,53
2,0.002,0,0.0005,0,4693,78,131
2,0.002,0,0.0005,0,4693,78,69
2,0.0015,0,0.0005,0,4693,78,42
2,0.0015,0,0.0005,0,4693,78,16
2,0.002,0,0.0005,0,4693,84,78
2,0.0015,0,0.0005,0,4693,16,78
1,0,0,0,0,4693,53,78
2,0.0044,0,0.0011,0,4695,78,84
1,0.0022,0,0.0011,0,4695,78,53
2,0.0044,0,0.0011,0,4695,78,131
2,0.0044,0,0.0011,0,4695,78,69
2,0.0033,0,0.0011,0,4695,78,42
2,0.0033,0,0.0011,0,4695,78,16
2,0.0044,0,0.0011,0,4695,84,78
2,0.0033,0,0.0011,0,4695,16,78
1,0,0,0,0,4695,53,78
2,0.0012,0,0.0003,0,4696,78,84
1,0.0006,0,0.0003,0,4696,78,53
2,0.0012,0,0.0003,0,4696,78,131
